id,external_gene_name,Regulation_Grouping_2,Integrated padj (old-young),Integrated pval (old-young),Integrated diff (old-young),mannwhitneyu stat (old-young),Integrated mean (young),Integrated mean (old),Protein-LogFC mean (old-young),RNA-LogFC mean (old-young),CpG-LogFC mean (old-young),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000162594,IL23R,MDE_TMDS,0.20544361397142388,0.02169973994712392,0.2777063250541687,124.0,0.14506337,0.4227697,0.0,-0.2683725682731656,0.031063310184853813,IL23R,149233.0,cg07842386,1.08102320251554,2.17808304238235e-08,-0.2353665861123989,3.42742528337298e-52,0.0,1.0
ENSG00000162711,NLRP3,MDE_TMDS,0.23200862249330215,0.05551888290550732,0.16792032122612,145.0,-0.35196322,-0.18404289999999998,0.0,-0.4801322808209796,-0.022825583865505872,NLRP3,114548.0,cg12280471,1.63545354019474,2.0861533900179596e-50,-0.2467288294373961,5.032351892136479e-58,0.0,1.0
ENSG00000162723,SLAMF9,MDE_TMDS,0.4589891686443908,0.3842455196220244,-0.09088975191116333,209.0,0.6505946,0.55970484,0.0,0.14927868784855405,0.059155272251141026,SLAMF9,89886.0,cg21022868,3.1086191170730495,1.79733549346172e-12,-0.2343210724326258,9.657860732045739e-52,0.0,1.0
ENSG00000162739,SLAMF6,MDE_TMDS,0.4770968698672238,0.4315027500404631,-0.07779788970947266,215.0,3.4491534,3.3713555,-0.04649082010581862,-1.2332697206903127,0.07806689035261569,SLAMF6,114836.0,cg21829783,2.4603615715359397,1.0042143950351999e-61,-0.2497573430305297,6.801434370507319e-50,0.38429035958288393,7.061248417878041e-13
ENSG00000162747,FCGR3B,MDE_TMDS,0.4959508156379721,0.4959508156379721,0.03169643878936768,224.0,1.6381805,1.6698769,-0.08410819577710077,0.4855479670013305,0.020915675637717814,FCGR3B,2215.0,cg04567009,1.5841543799411202,2.4057147316568903e-19,-0.2339799565947522,1.9874586048175497e-65,0.159040448851612,0.0136489888372799
ENSG00000162783,IER5,MDE_TMDS,0.3937087685886738,0.229362447755787,0.08072854578495026,187.0,-0.3200927,-0.23936416,0.0,-0.22763118127649684,-0.02339243624406317,IER5,51278.0,cg02661372,1.25263954094869,5.914919966419659e-76,-0.1922362701504043,9.140757824129431e-48,0.0,1.0
ENSG00000162873,KLHDC8A,MDE_TMDS,0.3454464003499965,0.16242319282511306,0.19887176156044006,175.0,0.057288945,0.2561607,0.0,-0.3182712268673736,-0.00725889258090867,KLHDC8A,55220.0,cg21996351,1.878127741319,6.598902305025628e-26,-0.2943294342058599,2.8697261768557496e-103,0.0,1.0
ENSG00000162888,C1orf147,MDE_TMDS,0.21108493088660707,0.04131325864447356,0.3228212296962738,138.0,-0.2895816,0.03323962,0.0,-0.3701262527614228,-0.0490378893564084,C1orf147,,cg05226740,1.28642149091424,3.0102505065011197e-22,-0.2706501334263866,8.077799863444428e-63,0.0,1.0
ENSG00000162894,FCMR,MDE_TMDS,0.17718000633186698,0.008533899387544052,0.4477733969688416,106.0,-0.63039804,-0.18262465,0.0,-0.8840723170190551,0.03495586168475967,FCMR,9214.0,cg06640279,1.5133365837441701,1.31314831843034e-30,-0.3158777948060471,5.4320266392342895e-56,0.0,1.0
ENSG00000162946,DISC1,MDE_TMDS,0.23200862249330215,0.05551888290550732,-0.10860848426818848,145.0,2.3555145,2.246906,-0.23545190832227386,-0.5500270766912077,0.023134699059975075,DISC1,27185.0,cg05656812,1.8548016447243703,2.169427771067639e-197,-0.1315782810990913,1.6751516719040197e-44,0.347502467175593,1.2930327898756398e-20
ENSG00000163017,ACTG2,MDE_TMDS,0.4122651194209328,0.26790929014357256,0.12467193603515625,193.0,1.5300413,1.6547133,0.03549652625595229,-1.092797227233316,0.00621996860404056,ACTG2,72.0,cg12039197,2.1499641200283603,1.7603141347317904e-25,-0.106681143995001,1.46584451045832e-24,-0.35929351323415504,0.0001415389589317
ENSG00000163295,ALPI,MDE_TMDS,0.381777835883322,0.20549635839647856,-0.05897593498229981,183.0,1.7357407999999999,1.6767648000000002,0.02797412470793884,0.01324549722478434,0.08011929082806968,ALPI,248.0,cg22094845,1.75607414830747,2.78860959697115e-06,-0.1679400565743186,2.908648258243229e-36,-0.131181069040596,0.162130007517164
ENSG00000163347,CLDN1,MDE_TMDS,0.27637092776944644,0.10226569498502452,-0.16482901573181152,161.0,0.09236807,-0.07246094,0.0,0.3719961174884148,0.05168999484380726,CLDN1,9076.0,cg10475153,1.09463047488722,1.3684778994688998e-12,-0.1870148763986409,2.8915738728252196e-60,0.0,1.0
ENSG00000163359,COL6A3,MDE_TMDS,0.3734302848359747,0.1941380685691612,0.10732293128967284,181.0,1.7730370999999998,1.8803599999999998,-0.07618355249063448,-0.8064268992368935,0.017114834756783687,COL6A3,1293.0,cg08950375,1.04133828231622,5.3145669360701786e-11,-0.1439610840612664,1.4736520619976996e-66,0.45007015961432895,1.60160908823846e-18
ENSG00000163376,KBTBD8,MDE_TMDS,0.22740564856167736,0.05111411366753299,-0.2550162076950073,143.0,1.9371839,1.6821675999999999,-0.12675666927313092,-0.4664188863381319,-0.0010051104310888211,KBTBD8,84541.0,cg07593852,1.1219445010792801,3.4611734036492305e-37,-0.1289938265271649,1.42725521710924e-41,0.0233634983917737,0.7040437488901301
ENSG00000163464,CXCR1,MDE_TMDS,0.4067858816587429,0.25470767360742386,-0.1068003624677658,191.0,0.29124805,0.18444769,0.0,0.17985799590366847,0.12113528729860525,CXCR1,3577.0,cg18956547,1.31333117361792,9.41511674713531e-14,-0.2992719253493524,1.7378289238480098e-47,0.0,1.0
ENSG00000163492,CCDC141,MDE_TMDS,0.17024276053896448,0.004034805486779739,0.4764701128005981,93.0,-0.7041670999999999,-0.22769699999999998,0.0,-1.1794569205350172,-0.026504325599628314,CCDC141,285025.0,cg16702469,2.04728888125665,6.571622431499778e-57,-0.1694843600556816,5.337453338744509e-36,0.0,1.0
ENSG00000163564,PYHIN1,MDE_TMDS,0.4786507090104651,0.4394950317443185,-0.00596320629119873,216.0,1.8791441999999998,1.8731810000000002,-0.2394185824514981,-1.088232123546703,0.08768054796108479,PYHIN1,149628.0,cg15036529,2.6110984031529303,1.1561496707365398e-75,-0.202530656834372,2.22957220212836e-61,0.469857877262378,2.46662509518295e-16
ENSG00000163568,AIM2,MDE_TMDS,0.25372940161109503,0.07914495096125901,0.21623677015304565,154.0,-0.30324367,-0.08700690400000001,0.0,-0.5264784350844804,0.05755913769279791,AIM2,9447.0,cg00490406,2.7457746069115605,8.1994220467009e-62,-0.2129445483203264,1.36109701025821e-43,0.0,1.0
ENSG00000163584,RPL22L1,MDE_TMDS,0.4138538583045708,0.27463696407367544,0.002760171890258789,194.0,1.7917938000000002,1.794554,0.10229202160493883,0.364428165937277,0.015254435434377059,RPL22L1,200916.0,cg00182421,1.4373466953810803,3.985559491579719e-59,-0.1255934526590789,4.52167211139184e-61,0.293525387750209,3.9038711400708e-14
ENSG00000163599,CTLA4,MDE_TMDS,0.17718000633186698,0.007219669787807538,0.46061971783638,103.0,-0.49975264,-0.03913292,0.0,-0.9877775602414636,0.0703074539838302,CTLA4,1493.0,cg08460026,1.96045956396023,7.23416947782042e-32,-0.2040408839069767,5.835021700886479e-66,0.0,1.0
ENSG00000163600,ICOS,MDE_TMDS,0.20266810986720016,0.018728638813684632,0.4452508091926575,121.0,-0.6302088,-0.18495797,0.0,-0.9162660622826696,0.05674214584853205,ICOS,29851.0,cg21423458,2.8104762075322403,6.474591197744378e-63,-0.1254673645062264,5.71028201391857e-44,0.0,1.0
ENSG00000163606,CD200R1,MDE_TMDS,0.22740564856167736,0.05111411366753299,-0.13216781616210938,143.0,3.5729828,3.440815,-0.03717530051520496,-0.8976119368027324,0.05330514637317152,CD200R1,131450.0,cg17638468,2.32414041396929,2.5616498515493894e-59,-0.2943994219779595,2.482251723764e-48,0.19330654620214,0.0018863931578289
ENSG00000163659,TIPARP,MDE_TMDS,0.23200862249330215,0.05551888290550732,0.32293400168418884,145.0,-0.2775302,0.045403797,0.0,-0.6708903433488771,-0.0040048333534994105,TIPARP,25976.0,cg09379146,1.4832093090549199,7.0214971985548714e-15,-0.1576679892361617,2.3070772779788496e-50,0.0,1.0
ENSG00000163673,DCLK3,MDE_TMDS,0.4959508156379721,0.4959508156379721,0.08614031225442886,223.0,0.04799349,0.1341338,0.0,-0.09809013419444534,0.0847497211369074,DCLK3,85443.0,cg21113478,3.2600220238971502,4.055957828773089e-59,-0.1188523319739282,1.19970536268507e-31,0.0,1.0
ENSG00000163682,RPL9,MDE_TMDS,0.3937087685886738,0.229362447755787,0.13817965984344482,187.0,1.7584895,1.8966691000000002,-0.009384936067019102,0.09634577911810403,-0.004480571711660997,RPL9,6133.0,cg00799619,1.03571856505477,2.1735341688288595e-58,-0.1161312298050833,1.2628660216093098e-52,-0.0389260182188661,0.0372231376118454
ENSG00000163689,CFAP20DC,MDE_TMDS,0.3073583546310155,0.1299458487086786,-0.15184533596038818,168.0,1.5127075,1.3608621,0.1073017141291746,-0.12627023824205508,-0.0323150533357012,CFAP20DC,200844.0,cg00891146,2.3112615035235495,4.086579116470719e-103,-0.2247499960805727,1.0747471092029099e-68,0.456555365600577,1.4873916181647198e-09
ENSG00000163736,PPBP,MDE_TMDS,0.2912302293564806,0.11355307107936168,0.2003861665725708,164.0,1.5955055,1.7958916,0.39557961640211503,0.0691367698145543,0.017526264654909363,PPBP,5473.0,cg27192708,1.3406409362186,2.4999987041499904e-09,-0.134628506736515,1.9633350938400998e-28,-0.207946900395541,0.0033638323833872
ENSG00000163737,PF4,MDE_TMDS,0.4451421280053116,0.3461082142059647,0.08516275882720947,204.0,1.8978728999999999,1.9830357,0.3470309259259243,-0.015150615822045466,-0.018282325243218326,PF4,5196.0,cg13126871,1.4062170331892199,7.43893981635457e-10,-0.119335275494059,3.34479053847077e-17,-0.0570725638259622,0.491559172673388
ENSG00000163751,CPA3,MDE_TMDS,0.4460394627618413,0.3536260878318268,-0.02552056312561035,205.0,1.7771463,1.7516258000000002,-1.0245490743401595,-1.0026608218723267,0.034279127973762605,CPA3,1359.0,cg18516150,1.88717833227981,1.0593176668305697e-29,-0.1483440665824399,1.64810564046488e-21,-0.0219291979487564,0.8278841818486691
ENSG00000163762,TM4SF18,MDE_TMDS,0.4460394627618413,0.3536260878318268,-0.0316009521484375,205.0,1.8993626000000001,1.8677616000000001,0.09675058641975534,0.12744689160912892,-0.0595894239840587,TM4SF18,116441.0,cg11011913,1.4555045756762799,5.44715912510542e-60,-0.2540641405745151,3.44934679991411e-49,0.19170766750569299,7.116742777030959e-07
ENSG00000163803,PLB1,MDE_TMDS,0.2491548194652856,0.0761941343930537,0.12822416424751282,153.0,-0.23205516,-0.103830986,0.0,-0.3070109438889425,0.05385297199968528,PLB1,151056.0,cg14628982,1.0177186238645999,8.477390352585241e-25,-0.2172550014694173,2.3533973504761397e-72,0.0,1.0
ENSG00000163808,KIF15,MDE_TMDS,0.3955281232274896,0.2355630030536807,-0.20694279670715326,188.0,2.5291905,2.3222477,-0.03445713463368305,-0.3645650773779063,0.034212571838710126,KIF15,56992.0,cg07303143,2.10788740177885,5.166107265456398e-78,-0.2994878843124928,1.3501691812538e-75,0.213360031593402,3.24958441618742e-06
ENSG00000163823,CCR1,MDE_TMDS,0.381777835883322,0.211320453501166,0.10587702691555023,184.0,-0.12840037,-0.022523344,0.0,-0.2595776490621753,0.018037021908092418,CCR1,1230.0,cg07115110,1.38220577359941,7.962563045954122e-31,-0.1330355528159389,2.5432843143760103e-67,0.0,1.0
ENSG00000164038,SLC9B2,MDE_TMDS,0.3454464003499965,0.16242319282511306,0.14191654324531555,175.0,-0.3251137,-0.18319717,0.0,-0.2704356540856262,-0.047239249337144316,SLC9B2,133308.0,cg14459011,1.3212674044354,1.9484409612193298e-46,-0.2232086335704818,6.345982750122849e-72,0.0,1.0
ENSG00000164047,CAMP,MDE_TMDS,0.24847869076816398,0.07332780935513097,0.21594417095184326,152.0,1.5957223,1.8116665,0.2342211303764165,0.015714691618720925,0.02291399225767579,CAMP,820.0,cg19440734,2.18802807999035,2.86112248744537e-14,-0.1399038286763126,1.7443421270186698e-17,0.460640968384734,8.80924596768939e-08
ENSG00000164106,SCRG1,MDE_TMDS,0.2717636277551629,0.09869091986521587,0.12273955345153807,160.0,-0.76571316,-0.6429736,0.0,-0.2350249130794397,-0.0013427134595224296,SCRG1,11341.0,cg10392420,2.4919608896677,1.6256706085802191e-236,-0.1074373129994061,1.23861565800904e-73,0.0,1.0
ENSG00000164112,SMIM43,MDE_TMDS,0.19490906418860346,0.011804158311761627,0.4439442753791809,112.0,-0.38544777,0.05849651,0.0,-0.7939631467161046,0.034167388053603864,SMIM43,132332.0,cg04476764,5.387549468010691,4.088924937731489e-108,-0.1546819396546875,1.2225762204579698e-52,0.0,1.0
ENSG00000164124,TMEM144,MDE_TMDS,0.4555784670845714,0.3765140083474172,0.05522868037223816,208.0,-0.53085226,-0.47562358,0.0,-0.11340370607584105,0.058062093572170785,TMEM144,55314.0,cg06000732,1.21164226686676,1.1500954382350098e-80,-0.1643219323823791,2.94505779057028e-57,0.0,1.0
ENSG00000164265,SCGB3A2,MDE_TMDS,0.4122651194209328,0.26790929014357256,-0.2066906839609146,193.0,0.31719166,0.11050098,0.0,0.6193638380364578,0.10414706559443956,SCGB3A2,117156.0,cg04257865,7.59601308396034,3.4487408516675494e-97,-0.2057299706694665,9.425268204790059e-52,0.0,1.0
ENSG00000164362,TERT,MDE_TMDS,0.2717636277551629,0.0952084715447234,0.1327284276485443,159.0,0.47282097,0.6055494,0.0,-0.25518129851223664,0.06685715815269405,TERT,7015.0,cg00576086,4.81033600449523,3.4575673059069797e-28,-0.2202892521203185,1.5826469168857698e-59,0.0,1.0
ENSG00000164400,CSF2,MDE_TMDS,0.20579143846180348,0.03020801212121343,0.11053413152694702,131.0,0.45652807,0.5670622,0.0,-0.09307533942119396,-0.027765546962702392,CSF2,1437.0,cg26369418,2.09001269223447,2.0312211187769e-11,-0.3601628173968115,4.704527856053209e-99,0.0,1.0
ENSG00000164440,TXLNB,MDE_TMDS,0.4460394627618413,0.3536260878318268,0.010067995637655258,205.0,0.029861525,0.03992952,0.0,-0.1204457807688395,0.008857522441742177,TXLNB,167838.0,cg18953104,1.81211235662994,1.7884779027170897e-39,-0.1893401786358893,1.9344111887697598e-25,0.0,1.0
ENSG00000164483,SAMD3,MDE_TMDS,0.20544361397142388,0.02169973994712392,0.3078111410140991,124.0,-0.5238094,-0.21599822,0.0,-0.6774275804541905,0.0396419368576468,SAMD3,154075.0,cg09345868,1.86675993898837,4.425386081887349e-72,-0.2014477518605042,3.3469114209948194e-57,0.0,1.0
ENSG00000164604,GPR85,MDE_TMDS,0.25372940161109503,0.07914495096125901,-0.2121989279985428,154.0,-0.010866013999999998,-0.22306494,0.0,0.3261854797710761,-0.04649565616190274,GPR85,54329.0,cg24786658,2.81160284335471,9.430776922544937e-92,-0.2163924992055509,7.676430479747191e-23,0.0,1.0
ENSG00000164611,PTTG1,MDE_TMDS,0.22418243146168584,0.049018482720215716,0.12830349802970886,142.0,-0.29297167,-0.16466817,0.0,-0.3336331238929153,-0.030609636871800076,PTTG1,9232.0,cg26775866,3.2022443914084797,2.7913142617167397e-138,-0.1609951654412619,7.207839434113049e-66,0.0,1.0
ENSG00000164619,BMPER,MDE_TMDS,0.4169111791877863,0.2814469198951187,-0.007289409637451172,195.0,0.29041678,0.28312737,0.0,0.004640608544788483,-0.013228601591594835,BMPER,168667.0,cg26193418,1.00271482942616,5.27362318978613e-12,-0.1748159764382247,7.23851235049537e-47,0.0,1.0
ENSG00000164638,SLC29A4,MDE_TMDS,0.22418243146168584,0.049018482720215716,-0.19046106934547424,142.0,-0.2854131,-0.47587416,0.0,0.5090257679556016,0.011886104133779954,SLC29A4,222962.0,cg05101809,2.402847083345,6.388097055124388e-71,-0.1158249732385543,2.0121548167414694e-109,0.0,1.0
ENSG00000164649,CDCA7L,MDE_TMDS,0.4923832407649542,0.471679052506489,0.12993454933166504,220.0,3.173002,3.3029366000000002,-0.0067785754096915535,0.16489071210046768,-0.01169990630031098,CDCA7L,55536.0,cg13316191,2.91843863808187,7.688487167368707e-189,-0.1183528970876092,8.83265722389446e-108,0.12839536138682098,0.0064646089525854
ENSG00000164674,SYTL3,MDE_TMDS,0.21108493088660707,0.04131325864447356,0.2393408119678497,138.0,-0.52153045,-0.28218964,0.0,-0.45031707644375896,0.03597322640605699,SYTL3,94120.0,cg00370106,1.20426180948855,1.5480277466340498e-37,-0.23632751779947894,2.9843455944613594e-69,0.0,1.0
ENSG00000164691,TAGAP,MDE_TMDS,0.20579143846180348,0.02505961193528075,-0.16157996654510498,127.0,1.708611,1.547031,-0.40886417548501053,-0.6005970132952403,0.07028903458150709,TAGAP,117289.0,cg07516148,2.0257447539811597,3.419523292422559e-94,-0.3105216978322457,3.7212396109221995e-51,0.269587052618963,5.25605332504155e-09
ENSG00000164877,MICALL2,MDE_TMDS,0.4925661246865981,0.4797624180815948,0.08451247215270996,221.0,1.4699211,1.5544336,-0.2983763259289348,-0.3692892147893884,-0.06733221857765459,MICALL2,79778.0,cg01003211,1.05718517446049,2.6646328477151003e-34,-0.2555382524437927,3.904161569723339e-71,0.197816522977706,8.62582180184369e-06
ENSG00000165023,DIRAS2,MDE_TMDS,0.3454464003499965,0.16242319282511306,0.2506493330001831,175.0,1.6856495999999999,1.9362990000000002,0.12667743586049945,0.2534988756107852,-0.017618476322589782,DIRAS2,54769.0,cg13827782,4.3938138486538305,1.4828683769593794e-267,-0.1903369707721972,1.1833335828784799e-26,0.0490863461144869,0.280664881399008
ENSG00000165029,ABCA1,MDE_TMDS,0.4898209988460248,0.4636073368282712,-0.048020601272583015,219.0,1.9555542000000001,1.9075335999999998,-0.485550165205019,0.35253095968025083,-0.061897122295055534,ABCA1,19.0,cg14564724,1.85609798556969,8.135170681716769e-144,-0.2010339010225544,1.9344873359055698e-50,0.493110337991694,1.08782781815036e-13
ENSG00000165078,CPA6,MDE_TMDS,0.4117294698195095,0.26126564216375603,0.10282482206821443,192.0,-0.096227,0.006597822,0.0,-0.2003356730882373,0.0112732921676591,CPA6,57094.0,cg21750887,3.2370210454884396,3.35009818473775e-81,-0.14004086099977403,4.82024039228462e-17,0.0,1.0
ENSG00000165682,CLEC1B,MDE_TMDS,0.21108493088660707,0.0395488530131056,0.3775343894958496,137.0,-0.5307875,-0.15325315,0.0,-0.4294442485675255,-0.026715603234085058,CLEC1B,51266.0,cg04314261,2.6359458462552,1.4175821587131398e-66,-0.1894867569812197,2.1639226030539496e-74,0.0,1.0
ENSG00000165757,JCAD,MDE_TMDS,0.4460394627618413,0.3536260878318268,0.08265018463134766,205.0,1.5579889,1.6406391,-0.048782017018690615,-0.0757734961014821,-0.009543717856438594,JCAD,57608.0,cg27268352,1.06127175180383,1.58581651989883e-31,-0.3912692532747202,7.221212163136198e-59,0.302821181220277,6.7132992125666195e-15
ENSG00000165895,ARHGAP42,MDE_TMDS,0.4312715667056666,0.3023517023464039,0.07551443576812744,198.0,1.8671417000000001,1.9426561999999998,0.08964681972299632,0.10471193281145386,0.010014714393183992,ARHGAP42,143872.0,cg05925497,1.24757177057829,7.068949257999029e-60,-0.1631196320447951,3.8054790676718295e-27,0.400232756183611,3.12113069546772e-35
ENSG00000165949,IFI27,MDE_TMDS,0.2846870201566387,0.10969591602365897,0.2330407202243805,163.0,-0.5170104,-0.28396967,0.0,-0.6115446144217567,-0.03391503942733759,IFI27,3429.0,cg16341979,2.2736105238158797,7.024056030937329e-77,-0.3246057352065372,9.99264105334687e-78,0.0,1.0
ENSG00000165953,SERPINA12,MDE_TMDS,0.4542673185877362,0.3688317219726115,-0.06698262691497803,207.0,0.609632,0.5426494000000001,0.0,0.13082204107786227,-0.01281364333418722,SERPINA12,145264.0,cg19630689,2.8807220035113903,4.9039532179485896e-11,-0.2069762757898339,4.084534706809789e-26,0.0,1.0
ENSG00000166073,GPR176,MDE_TMDS,0.4770968698672238,0.4315027500404631,0.00034756958484649664,215.0,-0.19771521,-0.19736764,0.0,-0.1134732583419462,0.06230355148614966,GPR176,11245.0,cg13074682,1.33353862997066,5.794191820498249e-52,-0.2560682838472212,3.669625882951309e-79,0.0,1.0
ENSG00000166143,PPP1R14D,MDE_TMDS,0.4122651194209328,0.26790929014357256,-0.04969775676727295,193.0,0.35691038,0.30721262,0.0,0.10922240613606717,0.037567978260841066,PPP1R14D,54866.0,cg04968426,2.0860082779948703,6.74711400879415e-14,-0.1397109794814078,6.17384104021188e-24,0.0,1.0
ENSG00000166147,FBN1,MDE_TMDS,0.24514818208808076,0.06522291083077378,0.2503383159637451,149.0,1.4705706,1.7209089,0.15589887331533292,-0.6822194725627028,0.03973923323930065,FBN1,2200.0,cg00651497,1.13216565869883,1.17662140408603e-23,-0.15911595842141799,2.82270209384615e-29,0.0281279178722069,0.716390328834563
ENSG00000166211,SPIC,MDE_TMDS,0.2606983943562022,0.08530497919300806,0.3075178265571594,156.0,0.08015962,0.38767743,0.0,-0.5326623283829856,0.039353892173782816,SPIC,121599.0,cg09667806,4.62222749504579,6.638779602492729e-51,-0.1410537450730775,6.7493510104494006e-12,0.0,1.0
ENSG00000166278,C2,MDE_TMDS,0.4169111791877863,0.2814469198951187,0.10179722309112547,195.0,1.808245,1.9100422,-0.33012462352238914,-0.9733498242903762,-0.008179475176799622,C2,717.0,cg00889295,1.4118422491926297,4.8709798790464205e-14,-0.3778155913778301,4.968113241375927e-122,0.264870793249718,7.5900257548354e-06
ENSG00000166289,PLEKHF1,MDE_TMDS,0.3955281232274896,0.2355630030536807,-0.09068965911865234,188.0,2.0447788,1.9540892,-0.1804235626102285,-0.254927565212972,0.017248013459958855,PLEKHF1,79156.0,cg14945937,1.1432186261949,1.1915901613947199e-33,-0.1328843506124732,1.12103173740735e-25,0.4675905525590321,7.66627789227891e-29
ENSG00000166292,TMEM100,MDE_TMDS,0.4898209988460248,0.4636073368282712,-0.018043503165245056,219.0,0.21926279999999998,0.20121929,0.0,0.2071823801734252,-0.006436723051349985,TMEM100,55273.0,cg08762247,1.21316687480246,2.1003773085342902e-10,-0.1359468833127654,6.678758875216179e-31,0.0,1.0
ENSG00000166428,PLD4,MDE_TMDS,0.4898209988460248,0.4636073368282712,-0.028863906860351562,219.0,1.8983028999999998,1.8694389999999999,-0.1942917151675494,-0.3648716307469182,0.029887234254746094,PLD4,122618.0,cg21012737,2.43771346995325,4.860469043539769e-98,-0.398524152192394,1.0178869938118499e-76,0.469271313676137,7.05385309141864e-22
ENSG00000166473,PKD1L2,MDE_TMDS,0.21108493088660707,0.04131325864447356,-0.3749873042106629,138.0,0.35499775,-0.019989536999999998,0.0,0.7131214015704952,0.03383688487701084,PKD1L2,114780.0,cg00163702,2.27834160669,3.7939556928753597e-32,-0.1947984165541726,6.000504441617581e-31,0.0,1.0
ENSG00000166523,CLEC4E,MDE_TMDS,0.20266810986720016,0.018728638813684632,0.2293058633804321,121.0,-0.2936925,-0.064386636,0.0,-0.5221963130731757,-0.015673783094222862,CLEC4E,26253.0,cg16009120,1.59002520396602,2.4402820276786603e-27,-0.150286332931521,7.95190744366059e-46,0.0,1.0
ENSG00000166527,CLEC4D,MDE_TMDS,0.4925661246865981,0.4797624180815948,-0.02081878483295441,221.0,0.14016974,0.119350955,0.0,-0.03123176202093758,-0.08121510537942031,CLEC4D,338339.0,cg05582397,1.12175662399821,3.6249149614541905e-14,-0.1795715545556749,3.9191323717299792e-25,0.0,1.0
ENSG00000166866,MYO1A,MDE_TMDS,0.3577788585342617,0.172598210806666,-0.023303776979446408,177.0,0.32941535,0.30611157,0.0,0.04284736867041905,0.03293458092619467,MYO1A,4640.0,cg24947456,2.49797028965317,2.2376281980842697e-30,-0.1582072966676376,3.98489983882524e-48,0.0,1.0
ENSG00000166927,MS4A7,MDE_TMDS,0.20579143846180348,0.03020801212121343,0.14277303218841553,131.0,-0.69577837,-0.55300534,0.0,-0.5479080828386071,-0.057064483305568674,MS4A7,58475.0,cg14632030,2.45936894886109,2.34084622655451e-151,-0.1467068651041541,1.1347195907151298e-28,0.0,1.0
ENSG00000166928,MS4A14,MDE_TMDS,0.3850272091844921,0.21724012261326853,0.11193045973777772,185.0,-0.5504711999999999,-0.43854073,0.0,-0.2645646796432446,0.005946137762222664,MS4A14,84689.0,cg08716584,2.3007620237898303,1.0258565583855698e-81,-0.2158136309551737,5.723198158870729e-39,0.0,1.0
ENSG00000166979,EVA1C,MDE_TMDS,0.2491548194652856,0.0761941343930537,-0.379274845123291,153.0,2.0053103,1.6260355,-0.15750336473359694,-0.20124311223009594,-0.06343857985720125,EVA1C,59271.0,cg06069616,1.20611046567166,4.985273215382029e-41,-0.1946535837116421,2.3166917882208097e-53,0.142323698321506,0.0431828210665672
ENSG00000167083,GNGT2,MDE_TMDS,0.2121366347411874,0.04314093642290202,-0.0600820779800415,139.0,1.8729080000000002,1.8128258999999998,0.14444918113444732,-0.24628422045896026,0.05986210906349933,GNGT2,2793.0,cg26334023,1.24598020572358,1.9147865353704695e-70,-0.1583955908285856,8.258305908181471e-21,0.196982200088377,8.99076831595365e-08
ENSG00000167105,TMEM92,MDE_TMDS,0.4786507090104651,0.4394950317443185,-0.04894677549600601,216.0,-0.03017088,-0.079117656,0.0,0.10271504766305496,-0.021367061406527662,TMEM92,162461.0,cg25949363,4.826895406003651,1.9434707248788596e-90,-0.1878029726480286,6.58737945693716e-66,0.0,1.0
ENSG00000167202,TBC1D2B,MDE_TMDS,0.3366982150860746,0.15264682075385494,0.14496266841888428,173.0,1.8973282999999999,2.042291,-0.14096153880070655,-0.2642115372038074,-0.023716981061807724,TBC1D2B,23102.0,cg07033292,1.09163963326366,9.832266613014458e-138,-0.2208664794106819,6.75289784512366e-61,0.430736054177154,5.31480366302485e-44
ENSG00000167207,NOD2,MDE_TMDS,0.4067858816587429,0.25470767360742386,0.05846510827541351,191.0,-0.29688190000000003,-0.23841679999999996,0.0,-0.2837032970479276,-0.0105458965756563,NOD2,64127.0,cg26954174,2.6224682628895,1.2013240402963096e-84,-0.3870134429830869,1.1032064764314598e-101,0.0,1.0
ENSG00000167208,SNX20,MDE_TMDS,0.24847869076816398,0.07332780935513097,0.2353275418281555,152.0,-0.68102527,-0.44569772,0.0,-0.6153133829613453,0.07771222169171554,SNX20,124460.0,cg01144086,2.55351379001,6.096964549419589e-100,-0.1857635882781034,2.43960742167631e-38,0.0,1.0
ENSG00000167286,CD3D,MDE_TMDS,0.16922113795959756,0.003163422233379823,-0.29762184619903564,89.0,1.8988557000000001,1.6012338,-0.16614784939273022,-1.1741555908314305,0.08419709959728984,CD3D,915.0,cg25643644,2.69783072619002,1.8439435042537098e-62,-0.1294490452972275,3.10015505380591e-44,0.28656579232753104,3.0072941945785998e-21
ENSG00000167332,OR51E2,MDE_TMDS,0.3937087685886738,0.229362447755787,0.13413473963737488,187.0,-0.16902861,-0.034893874,0.0,-0.1788948477531529,0.04187458029933938,OR51E2,81285.0,cg25918833,2.04300367316176,4.222809772861779e-43,-0.2992155434058632,8.08638254960674e-60,0.0,1.0
ENSG00000167552,TUBA1A,MDE_TMDS,0.24847869076816398,0.07332780935513097,0.17769241333007812,152.0,2.0594196,2.2371119999999998,0.0930710493827152,-0.03258804045181685,-0.06445497625383356,TUBA1A,7846.0,cg24176009,1.3992374673514199,1.2243177168581098e-47,-0.1273890917257755,1.7530468690765201e-38,-0.308006575572333,1.9222317520748096e-16
