id,external_gene_name,Regulation_Grouping_2,Integrated padj (PBRM1-BAP1),Integrated pval (PBRM1-BAP1),Integrated diff (PBRM1-BAP1),mannwhitneyu stat (PBRM1-BAP1),Integrated mean (BAP1),Integrated mean (PBRM1),Protein-LogFC mean (PBRM1-BAP1),RNA-LogFC mean (PBRM1-BAP1),CpG-LogFC mean (PBRM1-BAP1),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000183813,CCR4,MDE_TMDS,0.1442918873063677,0.05107579802970049,0.2050907909870148,147.0,-0.38170522,-0.17661443,0.0,-0.27257760480273663,0.04261848575465502,CCR4,1233.0,cg23817981,1.68446005586912,1.1408258718005898e-30,-0.2826054151855173,1.3969747545814496e-40,0.0,1.0
ENSG00000184156,KCNQ3,MDE_TMDS,0.35190374308708955,0.2550495018704594,0.12256371974945067,187.0,-0.10251533,0.020048384,0.0,-0.2857538085170239,0.03288325200784592,KCNQ3,3786.0,cg25940239,1.36403476949024,5.0245291786343205e-29,-0.1596980360631958,1.36007901930418e-45,0.0,1.0
ENSG00000184293,CLECL1,MDE_TMDS,0.16775136356286738,0.06835739814908892,0.1464555263519287,153.0,-0.21393153,-0.067476004,0.0,-0.22462826130096505,0.0007269189251986607,CLECL1,160365.0,cg20894963,2.34334661449227,1.7258039317964602e-44,-0.139305399663181,4.124613774015279e-31,0.0,1.0
ENSG00000184368,MAP7D2,MDE_TMDS,0.2886074239832342,0.1833583863379722,-0.11983752250671388,177.0,1.8997922999999999,1.7799547999999998,-0.3938566041403753,-1.2396905421368083,0.027858783780656704,MAP7D2,256714.0,cg15735483,2.1280010013681903,3.2199469299796e-22,-0.1623782897708789,2.8030620201259003e-11,0.269067377755107,0.0033753486352959
ENSG00000184574,LPAR5,MDE_TMDS,0.0818128442316217,0.017951289215959808,0.30733543634414673,128.0,-0.457676,-0.15034054,0.0,-0.4823146446564826,0.09973346418190908,LPAR5,57121.0,cg19345219,2.13284690225185,4.454433002310049e-79,-0.2251579714009485,1.9035993033133897e-54,0.0,1.0
ENSG00000184601,C14orf180,MDE_TMDS,0.12011033481254466,0.037465609024096486,-0.2407815158367157,141.0,0.6768929,0.43611136,0.0,0.5986341492533976,-0.0632558517358969,C14orf180,400258.0,cg02868468,2.0636652657108,1.15033793389881e-11,-0.1281007753226087,5.578195437674539e-41,0.0,1.0
ENSG00000184735,DDX53,MDE_TMDS,0.4895248864891153,0.4805427784801407,-0.07464620471000671,212.0,0.45020077,0.37555456,0.0,0.07194816807111526,0.023274922380753377,DDX53,168400.0,cg14020146,1.06510963548026,4.08362972733079e-08,-0.2163628814461409,1.4573653234352895e-75,0.0,1.0
ENSG00000184838,PRR16,MDE_TMDS,0.2058514623963405,0.10229621602264627,-0.19836093485355374,162.0,-0.13171970000000002,-0.33008063,0.0,0.2479812683383333,0.10586511000188156,PRR16,51334.0,cg08981702,1.3732882375251498,4.24116176387108e-40,-0.174669230971346,1.65470586099635e-20,0.0,1.0
ENSG00000184916,JAG2,MDE_TMDS,0.033791337094705415,0.0029192821802000854,-0.3578782081604004,101.0,3.4982934,3.1404152,0.05834421001901724,0.1813245632870999,0.01593448496271238,JAG2,3714.0,cg19664185,1.5783345745017499,2.366943652544599e-90,-0.2150990564272338,4.453560250985859e-53,0.29996724014479,3.0263594665884804e-05
ENSG00000185198,PRSS57,MDE_TMDS,0.15523959361647402,0.059223667595275635,0.33502089977264404,150.0,1.3649528,1.6999737000000001,0.06377867132867163,0.12357301797792708,0.05691478151217885,PRSS57,400668.0,cg12720971,1.99226713053301,7.33470008559532e-12,-0.1597944835798775,6.79534585670041e-27,0.0865580906148871,0.0763085883165779
ENSG00000185404,SP140L,MDE_TMDS,0.25086580644448586,0.14154355134253102,-0.1333155632019043,170.0,2.0842965,1.9509808999999998,-0.07517431062764363,-0.35552077908095137,0.07971176182758533,SP140L,93349.0,cg25095994,1.13860607716852,4.523927827965499e-91,-0.3467709339034055,8.430824667622989e-67,0.380562201845859,1.1026189534965599e-17
ENSG00000185507,IRF7,MDE_TMDS,0.0992273439386226,0.02548959293836177,0.3234817981719971,134.0,1.4699943000000002,1.7934761000000001,0.5310246125356337,-0.2783535442968581,0.038625368573242995,IRF7,3665.0,cg16486109,1.3651092896888302,6.000638874576878e-60,-0.3228749924058107,5.953636538304238e-75,0.44782312560934295,1.26638145250779e-14
ENSG00000185686,PRAME,MDE_TMDS,0.4443012746415829,0.3848572967652243,0.1330885887145996,202.0,3.3389597,3.4720483,-0.08689558318224899,-2.000159389082215,-0.09618126051480408,PRAME,23532.0,cg00372774,3.0952354047928194,3.18129637891758e-26,-0.1771432936783087,3.51112512702203e-38,0.23095801749970102,0.0002419959937065
ENSG00000185737,NRG3,MDE_TMDS,0.452787996175804,0.4036321127989201,0.03122308850288391,204.0,-0.28924337,-0.25802028,0.0,-0.03990386263061052,0.0157899492461043,NRG3,10718.0,cg25594165,1.5480404826288998,3.9855309032817904e-42,-0.2625301128190098,2.6625989891325493e-57,0.0,1.0
ENSG00000185905,C16orf54,MDE_TMDS,0.1336848872608908,0.043846190087860976,0.16708330810070038,144.0,-0.36908227,-0.20199896,0.0,-0.2696285123505524,0.08991410955023785,C16orf54,283897.0,cg03750478,1.94791333802854,8.04897914613699e-61,-0.1521862633491691,3.58579155017628e-40,0.0,1.0
ENSG00000185924,RTN4RL1,MDE_TMDS,0.4845348939050418,0.470828631615679,0.02651903033256531,211.0,0.25368056,0.28019959999999994,0.0,-0.0388413171402226,-0.009939663082259728,RTN4RL1,146760.0,cg17142404,1.37039342940146,6.592520603046379e-11,-0.1020548164079331,1.7580152791870495e-54,0.0,1.0
ENSG00000185947,ZNF267,MDE_TMDS,0.21085405964901646,0.10671665710064904,0.16493183374404907,163.0,-0.5033806,-0.33844876,0.0,-0.15645787045505946,0.008236507996455256,ZNF267,10308.0,cg04121731,1.28350274859428,5.194209530637039e-90,-0.42236575513274,2.2328048081153396e-74,0.0,1.0
ENSG00000185985,SLITRK2,MDE_TMDS,0.011866839618785064,0.00045362536769056043,0.5971188545227051,78.0,-0.060594756,0.5365241,0.0,-2.0028883734198484,-0.0180425093507304,SLITRK2,84631.0,cg01847754,2.80067537501907,3.84933418256149e-20,-0.1656389270892059,8.77443441709762e-18,0.0,1.0
ENSG00000185986,SDHAP3,MDE_TMDS,0.427471485456269,0.35720667706705045,0.044317036867141724,199.0,-0.45949125,-0.41517422,0.0,-0.10389398985350827,-0.002504255336386429,SDHAP3,,cg24655777,1.6908076753987802,8.989437283007167e-94,-0.1431739480310087,6.103295225201629e-58,0.0,1.0
ENSG00000185989,RASA3,MDE_TMDS,0.3329143622763386,0.23212377553212601,-0.06705766916275024,184.0,-0.37340890000000004,-0.44046658,0.0,0.14783736907653355,-0.0028549989489043692,RASA3,22821.0,cg06698414,1.67603079918598,2.683555646499419e-143,-0.1290082533529275,1.0491637299897898e-57,0.0,1.0
ENSG00000186049,KRT73,MDE_TMDS,0.18611847463668788,0.08594461672825647,0.07507273554801941,158.0,0.49221757,0.5672903,0.0,-0.04798683962536268,-0.09300783328106027,KRT73,319101.0,cg13928961,1.49127362149849,3.70573720401464e-11,-0.1188489803050223,7.380320413603689e-38,0.0,1.0
ENSG00000186074,CD300LF,MDE_TMDS,0.3192939057486606,0.21750066515447752,-0.30624938011169434,182.0,3.5004604,3.194211,-0.02294220938665037,-0.384775993405476,0.003830129349042422,CD300LF,146722.0,cg15189015,3.4062882350014703,2.2093937346235992e-182,-0.3249537856757241,2.1205518260684498e-47,0.175246526746355,0.0012205223269015
ENSG00000186081,KRT5,MDE_TMDS,0.27011777552749905,0.15860126269504532,0.1041278839111328,173.0,1.8035748999999999,1.9077028000000003,0.04855292680318745,-0.0819106074585762,0.038111291191559184,KRT5,3852.0,cg00368577,2.0279926213740502,5.04084696534625e-10,-0.2138658086540943,1.3280110412939495e-57,0.0977530174324485,0.09971609495208901
ENSG00000186265,BTLA,MDE_TMDS,0.02430168578657252,0.0015792379907176332,0.4703904688358307,93.0,-0.34505266,0.12533781,0.0,-0.9030598757133812,0.04607884953843637,BTLA,151888.0,cg03995631,1.58726324024198,5.3914398381214105e-22,-0.1407747470637987,1.6316684248237202e-47,0.0,1.0
ENSG00000186314,PRELID2,MDE_TMDS,0.0890472277466948,0.020219439327804557,-0.21495604515075686,130.0,-0.5980469,-0.81300294,0.0,0.5254336987018564,-0.10246150614761844,PRELID2,153768.0,cg14510905,3.14870115698023,4.851159556457237e-249,-0.3280185015016461,9.316423849021097e-71,0.0,1.0
ENSG00000186334,SLC36A3,MDE_TMDS,0.36500961837247536,0.2709666203667229,0.01986038684844971,189.0,0.21441787,0.23427826,0.0,-0.02307364794673368,0.00010832138812033597,SLC36A3,285641.0,cg11125805,1.54854042082667,1.74392870473076e-12,-0.21698444007749104,8.21594594415142e-31,0.0,1.0
ENSG00000186407,CD300E,MDE_TMDS,0.4087177499416804,0.3302864385996607,-0.025950655341148376,196.0,0.10773988,0.081789225,0.0,0.23928813146603897,0.07423903486264105,CD300E,342510.0,cg13018120,1.9415535600434801,2.47513767933075e-29,-0.2651470895102453,2.60302461282834e-38,0.0,1.0
ENSG00000186417,GLDN,MDE_TMDS,0.4016403774493556,0.32149654066473643,0.0324251651763916,195.0,1.8408048,1.87323,0.036757440656234965,-0.7748882995442363,0.012172870731810724,GLDN,342035.0,cg20857280,1.40047787832782,1.9055382900057098e-16,-0.2536144023821017,6.487189491489889e-63,0.11431913189446499,0.0039178883278002
ENSG00000186431,FCAR,MDE_TMDS,0.431697379838262,0.3663486938994425,-0.08331185579299928,200.0,0.44794613,0.36463428,0.0,0.1911415435337817,-0.02131396734363633,FCAR,2204.0,cg02478708,1.35357787539431,3.01253966073552e-10,-0.2672502158309472,3.3499895435056395e-66,0.0,1.0
ENSG00000186469,GNG2,MDE_TMDS,0.427471485456269,0.35720667706705045,-0.07887816429138184,199.0,1.9466147,1.8677366000000002,0.05050187484836042,0.4510139549907984,-0.210884352887895,GNG2,54331.0,cg09261791,1.1836425207118701,1.2963313727730598e-54,-0.2410173128416717,1.9784297358115798e-42,0.0938382275841432,0.0065375906260037
ENSG00000186509,OR9Q1,MDE_TMDS,0.2449479664693025,0.13614462662322852,-0.1145106852054596,169.0,0.39192998,0.2774193,0.0,0.1537423862753977,-0.1603362113930649,OR9Q1,219956.0,cg06143585,1.6660149236734298,1.6751597379547605e-14,-0.3180826271473831,4.36521717023287e-69,0.0,1.0
ENSG00000186513,OR9Q2,MDE_TMDS,0.452787996175804,0.4036321127989201,0.005506396293640137,204.0,0.50658983,0.5120962,0.0,0.006304397102003173,0.015331077984519006,OR9Q2,219957.0,cg00385194,1.21717619128247,6.2673712150788204e-06,-0.1029388342175037,5.4138627437980594e-61,0.0,1.0
ENSG00000186652,PRG2,MDE_TMDS,0.5,0.5,0.011163115501403809,214.0,1.8647238000000002,1.8758868999999998,0.09408507813174524,-0.003274604240065593,-0.07947831043132786,PRG2,5553.0,cg15971518,2.53805799129207,1.68046819922989e-25,-0.1505111115738495,1.1151821826215e-30,0.11404449598466,0.0964187076770679
ENSG00000186810,CXCR3,MDE_TMDS,0.15242378355781455,0.05640146119417602,0.2164131999015808,149.0,-0.15011333,0.06629987,0.0,-0.31840605781799425,0.14220375826384507,CXCR3,2833.0,cg17678039,2.08923393218971,7.730701271649911e-44,-0.1815697948957659,3.4955728299027197e-22,0.0,1.0
ENSG00000186818,LILRB4,MDE_TMDS,0.02626693626177179,0.0018475215107668233,0.2831242978572845,95.0,-0.74986845,-0.46674415,0.0,-0.6807365010342794,-0.07244419755325499,LILRB4,11006.0,cg04680738,3.37934273741324,3.812863413752678e-162,-0.30992656814265,5.329443475787739e-66,0.0,1.0
ENSG00000186827,TNFRSF4,MDE_TMDS,0.0584465099329568,0.008981459095202076,-0.3145101070404053,117.0,-0.23899005,-0.5535002,0.0,0.6233968474407272,-0.05308310406976621,TNFRSF4,7293.0,cg16252905,3.5031714696866696,9.243729636081883e-160,-0.19796167003856896,1.3739868674971697e-59,0.0,1.0
ENSG00000186847,KRT14,MDE_TMDS,0.19548727414377234,0.09385780440541974,0.1524735689163208,160.0,1.6050186000000002,1.7574922,-0.007466643074742679,-0.06729387683599862,-0.035284343272353955,KRT14,3861.0,cg06848735,2.93832053078573,2.9401090705559897e-15,-0.1206239743592269,1.7434624647112294e-55,0.216986483909183,0.0002092486514178
ENSG00000186854,TRABD2A,MDE_TMDS,0.3392245594575293,0.23963569796541054,-0.024143248796463013,185.0,0.31813976,0.2939965,0.0,0.15279580362404954,-0.0064533867496675565,TRABD2A,129293.0,cg15034300,1.2036963252627602,4.581635919477079e-12,-0.3287903902589634,2.7828571378851993e-139,0.0,1.0
ENSG00000186867,QRFPR,MDE_TMDS,0.0012869360005819226,7.045697687337123e-06,-0.7450006604194641,36.0,-0.028141145,-0.7731418000000001,0.0,1.910096266223463,-0.18710720700306574,QRFPR,84109.0,cg05890746,3.6696076925641297,1.7937987329522996e-137,-0.2061301925548155,5.3892303944440104e-48,0.0,1.0
ENSG00000186897,C1QL4,MDE_TMDS,0.06198345902813925,0.010235800573454187,-0.4336447715759277,119.0,0.43214592,-0.00149886,0.0,1.0731285498402792,-0.009174935135455932,C1QL4,338761.0,cg14502850,3.2829087207679803,4.615574511464639e-36,-0.1121584369762874,1.3711679705949796e-34,0.0,1.0
ENSG00000187045,TMPRSS6,MDE_TMDS,0.003556456907968294,7.069409755900278e-05,0.2568211853504181,58.0,0.3138146,0.5706358,0.0,-0.5022429340030221,-0.03869520547623806,TMPRSS6,164656.0,cg26679348,1.94949211609148,1.9345735552822003e-15,-0.1281869831020928,3.5727514824480196e-37,0.0,1.0
ENSG00000187210,GCNT1,MDE_TMDS,0.03911157709231816,0.003917138072701589,0.2982282042503357,105.0,-0.25323343,0.044994768,0.0,-0.4943627086003642,0.03117974196256723,GCNT1,2650.0,cg10031303,1.2435294183866599,2.13457167728528e-26,-0.1005388263390046,2.94865870161076e-40,0.0,1.0
ENSG00000187268,FAM9C,MDE_TMDS,0.04165918982504125,0.004522633757764417,-0.2737446427345276,107.0,0.4088105,0.13506587,0.0,0.15425178294978706,-0.026276685512527032,FAM9C,171484.0,cg06116593,2.3789946630044403,6.634486168030429e-29,-0.1020850420842138,2.68667196913772e-23,0.0,1.0
ENSG00000187288,CIDEC,MDE_TMDS,0.03427538491170205,0.003144530725844225,0.14608970284461975,102.0,0.42406443,0.57015413,0.0,-0.24529290085500216,-0.022734500755308033,CIDEC,63924.0,cg21562208,1.3000685431740702,0.0011189752997545,-0.2151219128815017,3.6993000047753196e-43,0.0,1.0
ENSG00000187474,FPR3,MDE_TMDS,0.2829531746567577,0.17695389668901207,0.06359553337097168,176.0,-0.58230966,-0.51871413,0.0,-0.09691303899179447,-0.11375683244444627,FPR3,2359.0,cg27284120,2.8709562831025397,2.998054626562899e-165,-0.3519854657439781,3.409857832132968e-77,0.0,1.0
ENSG00000187492,CDHR4,MDE_TMDS,0.0818128442316217,0.017951289215959808,0.35950013995170593,128.0,0.26904276,0.6285429,0.0,-0.3370677980583012,0.003685922187892904,CDHR4,389118.0,cg20026633,1.14559249910101,4.69360367604079e-06,-0.2396807550296689,3.7714561336765696e-75,0.0,1.0
ENSG00000187513,GJA4,MDE_TMDS,0.07619837846321588,0.0159037900003501,-0.23718662559986115,126.0,-0.15810902,-0.39529565,0.0,0.5014833489584865,0.052311832825139536,GJA4,2701.0,cg00416130,1.7669283182287199,4.322807548548059e-52,-0.2015451578423893,4.17441051285376e-47,0.0,1.0
ENSG00000187741,FANCA,MDE_TMDS,0.06759763652564027,0.012403236059750513,0.2744327485561371,122.0,-0.47967255,-0.20523979999999997,0.0,-0.4438817381826585,0.0683098162164764,FANCA,2175.0,cg03809021,1.95192154429632,3.812725026758148e-83,-0.1720697461250013,2.89209954670238e-27,0.0,1.0
ENSG00000187862,TTC24,MDE_TMDS,0.27011777552749905,0.15860126269504532,0.15852144360542295,173.0,0.09677267,0.2552941,0.0,-0.15337381322169824,0.08237917156270977,TTC24,164118.0,cg01010328,2.7010676227873796,1.7592580581032395e-36,-0.1399931956065532,2.23233405338578e-50,0.0,1.0
ENSG00000187908,DMBT1,MDE_TMDS,0.36500961837247536,0.2709666203667229,-0.11559772491455078,189.0,0.04315517,-0.072442554,0.0,0.11422707441026204,0.024238880449405642,DMBT1,1755.0,cg07858728,2.3048790997798703,9.944758884494559e-37,-0.3072287190858268,1.16640658905813e-71,0.0,1.0
ENSG00000187912,CLEC17A,MDE_TMDS,0.30040347087602776,0.19659432038981636,0.17974276840686798,179.0,-0.059411325,0.12033144400000001,0.0,-0.12403024676134328,-0.07466835888712202,CLEC17A,388512.0,cg24838240,1.1773811484338002,3.01968233341288e-09,-0.2202230347179736,6.163549393317799e-56,0.0,1.0
ENSG00000187951,0,MDE_TMDS,0.11521755315377127,0.03364916307701883,0.16552338004112244,139.0,-0.41439253,-0.24886915,0.0,-0.2620483019032478,0.01019911962915207,0,100288637.0,cg18739374,1.8059757864436998,2.862228663893579e-118,-0.1328576195830016,2.30841324899407e-22,0.0,1.0
ENSG00000187980,PLA2G2C,MDE_TMDS,0.2794317173759298,0.1706926163481406,0.06297922134399414,175.0,0.44755256,0.5105318,0.0,-0.047362366903902095,0.020855748501166338,PLA2G2C,391013.0,cg02840936,1.64602846807102,3.83540505174854e-14,-0.1428199505137948,3.414086772134579e-96,0.0,1.0
ENSG00000187994,RINL,MDE_TMDS,0.0012869360005819226,7.871168199277814e-06,-0.7089735269546509,37.0,0.117930815,-0.5910426999999999,0.0,0.8543238788008323,0.08473180950264961,RINL,126432.0,cg12431401,1.14676607611582,1.5312099616334097e-56,-0.1233242330340977,3.62318453029512e-23,0.0,1.0
ENSG00000188001,TPRG1,MDE_TMDS,0.02626693626177179,0.0018475215107668233,0.39893513917922974,95.0,-0.6399071999999999,-0.24097203,0.0,-0.8016602104314691,-0.12453597110122075,TPRG1,285386.0,cg12307200,2.1071595927810702,2.4345700116931394e-85,-0.3268580107491803,1.50716148528511e-76,0.0,1.0
ENSG00000188032,C19orf67,MDE_TMDS,0.27011777552749905,0.15860126269504532,0.041476070880889886,173.0,0.2945369,0.33601296,0.0,-0.09317795341909436,0.002853996891323929,C19orf67,646457.0,cg02484774,1.32329983370581,1.06188639932706e-12,-0.2011900497014259,1.28702480507879e-24,0.0,1.0
ENSG00000188095,MESP2,MDE_TMDS,0.0818128442316217,0.017951289215959808,0.16829901933670044,128.0,0.32089937,0.48919840000000003,0.0,-0.1053724415205079,-0.11992619637394232,MESP2,145873.0,cg13489347,1.05121047876567,2.80297476095419e-09,-0.1602761990203062,2.82385093969674e-62,0.0,1.0
ENSG00000188305,PEAK3,MDE_TMDS,0.38973177768912814,0.3042172362542812,0.3382973670959473,193.0,2.961563,3.2998605000000003,0.017284347751014492,-0.09938466634182937,-0.002117729494114512,PEAK3,374872.0,cg22047338,1.07350178474505,1.5327237994900298e-20,-0.1197068406129118,1.6076438548579996e-50,0.136995704183147,0.0813712024884662
ENSG00000188372,ZP3,MDE_TMDS,0.427471485456269,0.35720667706705045,0.017574906349182132,199.0,-0.22028372,-0.20270881,0.0,-0.09565686984121936,0.09174558937004848,ZP3,7784.0,cg14051770,1.4407586908756298,1.1056944546745699e-29,-0.1513820545370763,3.2298444318634195e-40,0.0,1.0
ENSG00000188373,C10orf99,MDE_TMDS,0.15816987093665946,0.06215543857908482,0.21682898700237274,151.0,-0.012624138,0.20420484,0.0,-0.8581178346482692,-0.07736610788343773,C10orf99,387695.0,cg07798731,7.08392444339861,5.567791284191639e-90,-0.3197482268431389,2.2005663712529698e-60,0.0,1.0
ENSG00000188707,ZBED6CL,MDE_TMDS,0.1281176310749355,0.041628435173430886,0.2390262931585312,143.0,-0.40516207,-0.16613577,0.0,-0.5266276246006447,-0.09446309192015964,ZBED6CL,113763.0,cg04999691,1.3612995788101399,2.8357158836029797e-33,-0.1002445548199764,4.77629514916285e-23,0.0,1.0
ENSG00000189013,KIR2DL4,MDE_TMDS,0.4579180120934957,0.4131064635094227,0.057325050234794624,205.0,0.11760105,0.1749261,0.0,-0.03525554303901424,2.4853711688338494e-05,KIR2DL4,3805.0,cg24838349,2.67578576780004,1.4299229366676598e-44,-0.1584725418419837,2.37591461685673e-27,0.0,1.0
ENSG00000189068,VSTM1,MDE_TMDS,0.4951901086241097,0.4902684943946651,0.011973023414611816,213.0,0.53154767,0.5435207,0.0,0.0010100968868064775,0.019823379888311062,VSTM1,284415.0,cg08479752,1.9979810883588702,1.71201808297551e-13,-0.1585860658536526,2.7353137824338798e-48,0.0,1.0
ENSG00000189430,NCR1,MDE_TMDS,0.15816987093665946,0.06215543857908482,-0.14864026010036469,151.0,0.10229201,-0.046348255,0.0,0.09863226738582752,0.0039165480245476345,NCR1,9437.0,cg13518366,2.57131426559748,1.59864004001618e-65,-0.2204430076301042,5.167479749389008e-44,0.0,1.0
ENSG00000189433,GJB4,MDE_TMDS,0.0005898789139944039,2.0057582940916054e-06,1.0285623073577879,25.0,-0.40841925,0.6201431,0.0,-1.2114747905725751,-0.03925926494265226,GJB4,127534.0,cg06088858,1.71793735838494,7.377775163134439e-09,-0.1249260666943722,1.0246371753611899e-36,0.0,1.0
ENSG00000196083,IL1RAP,MDE_TMDS,0.25086580644448586,0.14154355134253102,0.11579418182373047,170.0,1.7659898,1.8817840000000001,-0.1302384728919309,0.05222533507800997,-0.04895452329013957,IL1RAP,3556.0,cg16319517,1.5119047248283202,8.582901163293929e-53,-0.1488493324939803,3.76308208249492e-15,0.372311959336276,1.28166632396472e-16
ENSG00000196155,PLEKHG4,MDE_TMDS,0.4754485734193004,0.4514580490724549,0.012941613793373108,209.0,-0.23332718,-0.22038557,0.0,-0.05466957821495266,-0.023515821016613148,PLEKHG4,25894.0,cg01378158,2.28869055270436,7.11947421472795e-74,-0.3438881108213998,2.29027155149559e-81,0.0,1.0
ENSG00000196188,CTSE,MDE_TMDS,0.3945511652644452,0.3128054727669952,0.14219188690185547,194.0,1.7449658,1.8871577000000002,-0.1383108458408271,-0.3453412484811985,0.01754774615108011,CTSE,1510.0,cg13434570,3.3802451716145097,3.7764388259960205e-44,-0.1449094090948215,2.9446302733343006e-18,0.48166276979185,1.5543916009514697e-16
ENSG00000196209,SIRPB2,MDE_TMDS,0.2886074239832342,0.1833583863379722,0.07288059592247009,177.0,-0.4837755999999999,-0.41089499999999995,0.0,-0.054323212032875164,0.0033789542257943173,SIRPB2,284759.0,cg24311135,2.15699921615633,2.8446046769847594e-94,-0.2489267983087926,9.4416119249605e-55,0.0,1.0
ENSG00000196230,TUBB,MDE_TMDS,0.14179916285913272,0.048567297370712116,0.13443034887313846,146.0,-0.5148518,-0.38042146,0.0,-0.1512728803915977,-0.007035113787900339,TUBB,203068.0,cg24146125,1.1663463902005502,1.3405448643500899e-105,-0.2960392654325035,7.436918704174448e-84,0.0,1.0
ENSG00000196329,GIMAP5,MDE_TMDS,0.452787996175804,0.4036321127989201,-0.016323089599609375,204.0,-0.2509816,-0.2673047,0.0,-0.0012153001102402914,-0.06259757803054683,GIMAP5,55340.0,cg23713249,1.2605423459123999,5.12129111314635e-49,-0.2458671378797154,2.20473186802508e-43,0.0,1.0
ENSG00000196415,PRTN3,MDE_TMDS,0.38528112336108095,0.2957356634973435,-0.12462186813354492,192.0,0.61027855,0.48565668,0.0,0.16834756411761448,0.02217992164252477,PRTN3,5657.0,cg17004025,3.11313634396838,2.3166833657925798e-15,-0.2085686152588334,2.5224645218158097e-52,0.0,1.0
ENSG00000196611,MMP1,MDE_TMDS,0.19169020275211465,0.08983646352220664,0.16310223937034607,159.0,0.12046471,0.28356695,0.0,-0.5599872514974529,0.0010051046182164571,MMP1,4312.0,cg14543953,4.14913770738754,3.33945513028522e-47,-0.1498588023964827,4.93440343370896e-26,0.0,1.0
ENSG00000196639,HRH1,MDE_TMDS,0.4479859980457028,0.3942139784026024,0.013133972883224487,203.0,-0.32350224,-0.31036827,0.0,0.07342661355799973,-0.036964406925431126,HRH1,3269.0,cg17660833,1.76065969591705,2.29621855896807e-74,-0.4186007320709011,1.2002211691582398e-89,0.0,1.0
ENSG00000196684,HSH2D,MDE_TMDS,0.010159221936994044,0.0003184465591871221,0.5218615531921387,74.0,-0.5466861,-0.02482456,0.0,-0.8355495155138313,0.04865971498277226,HSH2D,84941.0,cg15668490,1.4703724621785301,4.5238408124953495e-31,-0.1304979872494034,1.25500858005188e-21,0.0,1.0
ENSG00000196843,ARID5A,MDE_TMDS,0.30040347087602776,0.19659432038981636,-0.10819968581199646,179.0,-0.17277667,-0.28097636,0.0,0.2646293308576113,0.08940259255173294,ARID5A,10865.0,cg13112407,1.06845392285398,1.6438431177099501e-28,-0.1933509537025977,1.7601071794990702e-48,0.0,1.0
ENSG00000196968,FUT11,MDE_TMDS,0.12011033481254466,0.037465609024096486,0.17934942245483398,141.0,1.8392853999999998,2.0186348,0.15701862568824576,0.1390709414152751,-0.040550453994678326,FUT11,170384.0,cg04880412,2.0936778409024,0.0,-0.2769727075097468,2.2120476883890695e-68,0.47194165121961995,6.876253535001569e-40
ENSG00000197057,DTHD1,MDE_TMDS,0.16775136356286738,0.06835739814908892,0.19596971571445465,153.0,-0.21848187,-0.022512149,0.0,-0.44637687209378507,0.108278923506685,DTHD1,401124.0,cg07991100,2.7461951413994803,2.3151686822353394e-61,-0.1487009313943789,5.51090671298942e-33,0.0,1.0
ENSG00000197249,SERPINA1,MDE_TMDS,0.2886074239832342,0.1833583863379722,-0.17886412143707275,177.0,2.0823958,1.9035316999999998,0.0727113571613578,0.4656700104868621,-0.07574473223383388,SERPINA1,5265.0,cg00802237,2.0664973510541698,5.27938192026812e-29,-0.283448586883708,5.582350927938809e-68,0.261622042430778,0.0001622529804223
ENSG00000197272,IL27,MDE_TMDS,0.07583063945804769,0.014957419709614913,0.2796138525009155,125.0,-0.03269245,0.24692139,0.0,-0.10965653246171624,0.08441740912656681,IL27,246778.0,cg27413008,2.4568652489447205,5.465214933934159e-28,-0.3302391401679783,2.420160101648189e-57,0.0,1.0
ENSG00000197471,SPN,MDE_TMDS,0.03250419809532483,0.002708683174610402,-0.348344087600708,100.0,2.0841842,1.7358401,-0.13695964344297662,-0.4055818617776588,0.04893275431433697,SPN,6693.0,cg07856138,2.4263930391826003,3.3803883834311794e-99,-0.2639097310006767,6.793261592791143e-44,0.44655718926045795,2.9626427883098696e-26
ENSG00000197520,FAM177B,MDE_TMDS,0.5,0.5,-0.019753582775592804,214.0,-0.08926901,-0.109022595,0.0,0.0507579142695993,-0.05036220946363157,FAM177B,400823.0,cg13226919,1.0111590098226602,1.29908012916021e-17,-0.1058658833706693,1.0414209465499198e-45,0.0,1.0
ENSG00000197540,GZMM,MDE_TMDS,0.3192939057486606,0.21750066515447752,-0.10859739780426024,182.0,2.0441935,1.9355961,0.2415302168097525,-0.018241128470973037,0.09665953174669233,GZMM,3004.0,cg16987876,2.29371366387439,8.129724181497269e-60,-0.1663788255330127,4.66996610937496e-27,0.0945718381594702,0.0103636287257079
ENSG00000197561,ELANE,MDE_TMDS,0.16243918894031614,0.06519921574439294,-0.09774661064147948,152.0,0.64995664,0.55221003,0.0,0.12946628792830994,-0.05175571989386618,ELANE,1991.0,cg06406619,1.08652256277177,0.0001784497321004,-0.2475909721820301,1.3496435677106298e-86,0.0,1.0
ENSG00000197585,0,MDE_TMDS,0.004132375947771281,9.477926485713948e-05,-0.6680923104286194,61.0,0.2277814,-0.44031093,0.0,0.8333086956648271,0.011191212798621536,0,,cg23429036,1.9151948158891399,4.1813976102045294e-36,-0.1364986019725846,5.54778015928719e-24,0.0,1.0
