ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0003207,cardiac chamber formation,0.0016304347826086956,12/18862,0.0013852183779297,0.0091727065698204,0.0066182315469199,SOX11/TBX5/NOTCH1/TBX20/HAND1/SMARCD3/TBX2/HAND2/BMP2,9,CpG
BP,GO:0061430,bone trabecula morphogenesis,0.0016304347826086956,12/18862,0.0013852183779297,0.0091727065698204,0.0066182315469199,MMP2/SFRP1/FBN2/WNT10B/GREM1/PLXNB1/SEMA4D/COL1A1/SBNO2,9,CpG
BP,GO:0002573,myeloid leukocyte differentiation,0.014492753623188406,204/18862,0.0013899424582499,0.0091943308046248,0.0066338337240822,EPHA2/CCN4/TRIB1/CD81/SH3PXD2A/F2RL1/VEGFA/PLA2G3/MMP9/RARA/CARTPT/PIK3R1/GATA3/TESC/INHBA/ZFP36L1/PIK3CD/SFRP1/SPI1/IL34/BMP4/OSTM1/CBFA2T3/POU4F1/ZBTB46/TAL1/MAFB/POU4F2/MT1G/ZFPM1/NKX2-3/RASSF2/ITGB8/LILRB4/TCIRG1/ACIN1/PPARG/FBXW7/ITGB6/FSTL3/IRF4/PRXL2A/CDK6/PDE1B/LRRK1/RBPJ/IRF7/CSF3/ROR2/CEBPA/IL23R/GPR137B/LTBR/TMEM178A/RUNX1/MYH9/GPR68/SIGLEC15/GATA2/MITF/GPR137/UBASH3B/KITLG/CSF1R/TFE3/TNFSF11/GNAS/CSF1/TMEM64/JAGN1/TNFRSF11A/HOXA7/PRTN3/KIT/EFNA2/RIPK1/FES/LTF/SBNO2/FARP2,80,CpG
BP,GO:0071384,cellular response to corticosteroid stimulus,0.005253623188405797,60/18862,0.0013918911393055,0.0091975699603586,0.0066361708186464,AQP1/SSTR5/SCNN1B/SSTR2/ZFP36L1/FAM107A/SSTR3/GPER1/EGFR/SMYD3/DDIT4/ZFP36/ISL1/MYOD1/ADCYAP1/BCL2L11/SSTR4/SGK1/ABCC2/STAR/EDN1/NPAS4/ASS1/FLT3/CRH/PCK1/GJB2/ERRFI1/FOXO1,29,CpG
BP,GO:0030336,negative regulation of cell migration,0.02210144927536232,330/18862,0.0014193707765938,0.0093693333776416,0.0067601004416226,DLL4/ATP1B2/SFRP2/TBX5/NOTCH1/TRIB1/STK24/NDRG4/ERBB4/CXCL12/PTPRJ/WASL/ADGRG1/HYAL2/SHH/CLDN5/LIMCH1/HAS1/LDLRAD4/SEMA6D/PPARD/PTPRR/SFRP1/MIA3/DNAJA4/PTPRG/CX3CL1/DPYSL3/DLC1/TCAF1/NR2F2/DNAI3/BMERB1/MYOCD/SERPINE1/ADGRB1/SRGAP3/RAC1/ABHD2/SINHCAF/ANGPT4/MARVELD3/PTPRT/SLIT2/RIPOR2/MEOX2/NODAL/CSNK2B/ROBO1/IL27RA/PODN/PPARG/TACSTD2/RIN3/TNN/MACIR/HMOX1/LRCH1/CLDN3/IGFBP5/TBXA2R/MCC/MIR200B/PIP5KL1/AKT1/MIR9-1/NKX2-1/NBL1/HDAC5/STARD13/DLG5/JUP/ITGB1BP1/PATZ1/PHLDB2/TIE1/PPARGC1A/MMRN2/GREM1/CLDN19/ATP2B4/ALOX15B/DPP4/CCL2/ADAM15/TPM1/RECK/KANK1/DAB2IP/RGCC/PTPRU/FOXO3/MITF/SRGAP1/MCTP1/EMILIN1/CLASP1/RHOB/BCL2/NF1/COL3A1/THBS1/PLXNB3/ACVRL1/PTEN/AFDN/IGFBP3/IFITM1/SLC9A3R1/CARD10/ARID2/HOXA7/FUZ/MAPK15/MIR483/CHRD/WNT11/BMPR1A/MIR26A1/SRGAP2/ABHD6/MAP2K5,122,CpG
BP,GO:0110020,regulation of actomyosin structure organization,0.0077898550724637685,98/18862,0.0014475284038202,0.0095452082193337,0.0068869965127807,ARAP1/LIMCH1/PIK3R1/TAC1/SFRP1/FERMT2/DLC1/CD47/MIR1-1/ABL1/RAC1/ARHGEF10/CORO2B/TACSTD2/LIMK1/SORBS3/TJP1/SERPINF2/PROX1/RAPGEF3/MET/PXN/ITGB1BP1/PHLDB2/EDN1/CAV3/INPP5K/TPM1/ASAP3/RGCC/TESK1/LPAR1/ARHGEF15/AKAP13/FHOD1/CLASP1/SLC9A1/CGNL1/ARHGEF10L/F11R/NRP1/WNT11/SMAD3,43,CpG
BP,GO:0033002,muscle cell proliferation,0.015579710144927537,222/18862,0.0014521581413813,0.0095657313722761,0.006901804244524,MMP2/CCN4/TCF7L2/TBX5/HTR1B/NOTCH1/TRIB1/NDRG4/TP73/ERBB4/TGFBR3/HBEGF/SHH/TBX20/XRCC5/MMP9/CDH13/PPARD/HES5/FOXC2/IGF1/FGFR2/NDRG2/BMP4/CX3CL1/CTNNB1/CNN1/TERT/TBX2/EFEMP2/RBPMS2/MYOCD/MIR1-1/JARID2/GPER1/MEGF10/EGFR/NPR3/HDAC4/SMPD3/PPARG/ITGA2/HMOX1/ELN/DDX39B/RBP4/IGFBP5/CDKN1B/SERPINF2/P2RY6/MEIS1/WNT2/NPPC/MIR200B/AKT1/MIR17HG/RBPJ/KCNK2/PPARGC1A/IL12A/EPHB1/PDGFRB/EDN1/RUNX1/TPM1/HEY2/SIX1/NPR1/MAPK11/MYOG/GNAI2/PDE1A/THBS1/LDLRAP1/PTEN/IGFBP3/PRKAR1A/ARID2/ABCC4/PDGFB/TGFB2/VGLL4/PDGFD/BMPR1A/MIR26A1/SAV1,86,CpG
BP,GO:0048771,tissue remodeling,0.012681159420289856,175/18862,0.0014609887605609,0.0096138550590566,0.0069365261338137,DLL4/MMP2/EPHA2/HTR1B/ACP5/FLT4/LEPR/NOS3/RSPO3/LEP/CARTPT/FOXC2/SFRP1/ACVR2B/DEF8/MC4R/LIPA/AXL/CSPG4/FLNA/RAC1/THBS4/WNT16/EGFR/RASSF2/HOXA3/IL20RA/F2R/TCIRG1/AGER/IGFBP5/GPNMB/CALCA/FGF10/AGT/EPAS1/DDR2/LRRK1/RBPJ/P2RX7/SYT7/TIE1/PPP3CA/GDF5/GREM1/HAND2/GPR137B/LTBP3/RUNX1/PTK2B/SIGLEC15/MITF/GPR137/FGF8/UBASH3B/NF1/CSF1R/TNFSF11/TNFRSF11B/TMEM64/ACVRL1/HIF1A/TMEM119/ACE/TNFRSF11A/EFNA2/MMP14/NOL3/BSX/LRP5,70,CpG
BP,GO:0050714,positive regulation of protein secretion,0.009782608695652175,129/18862,0.0014837882245077,0.0097537027813314,0.0070374281522397,TCF7L2/NKX6-1/WLS/TRH/F2RL1/CFTR/PPARD/IGF1/NMU/ABCG1/ADCY8/CAMK2N1/RAC1/APBB1/ANO1/GPER1/TRPM4/FRMD4A/EGFR/ACHE/NADK/GCK/CLTRN/CASR/RBP4/ISL1/EXPH5/VSNL1/BAIAP3/ADORA2A/PHPT1/PRKCE/AACS/UCN3/FGA/RFX6/GPR68/GPR27/EZR/NR1H2/BLK/GLUD1/PDX1/NR0B2/SLC30A8/MYO18A/CRH/RPH3AL/HIF1A/MYH10/CD2AP/FFAR1/TGFB2/C1QTNF12,54,CpG
BP,GO:2000300,regulation of synaptic vesicle exocytosis,0.004891304347826087,55/18862,0.001502037481954,0.0098633794648312,0.0071165613591263,HTR1B/ADRA1A/P2RY1/WNT7A/CACNB2/RIMS2/CNR1/HTR2A/RIMS3/PRKCB/STXBP5L/PREPL/CSPG5/SEPTIN5/CALM1/ADCY1/GRIN3A/ADORA2A/RIMS1/DTNBP1/BACE1/RIMS4/LRRK2/CALM3/NCS1/PRKCG/SLC4A8,27,CpG
BP,GO:0060349,bone morphogenesis,0.007246376811594203,90/18862,0.0015534917293085,0.0101906470983985,0.0073526893721914,SFRP2/TWIST1/RIPPLY2/TFAP2A/MSX1/DLX5/SKI/MSX2/COL2A1/FGFR2/PAX1/BMP4/COMP/FOXN3/AXIN2/FGF4/OSR2/NEUROG1/GLI3/CSGALNACT1/SMPD3/SHOX2/CYP26B1/ANXA6/NPPC/TRPV4/HOXA11/LTBP3/SERPINH1/RARG/FREM1/ALPL/COL1A1/GNAS/EXT2/TMEM119/COL27A1/LTF/MMP14/LRP5,40,CpG
BP,GO:0060292,long-term synaptic depression,0.0030797101449275364,30/18862,0.0015620169610371,0.0102040983651584,0.0073623946426412,CBLN1/PRRT1/DRD5/GRID2IP/SHANK2/ADCY8/SORCS2/AGER/SHANK3/MAPT/ARC/PTK2B/SLC24A2/SORCS3/GRIA1/PTEN/ABHD6,17,CpG
BP,GO:0019934,cGMP-mediated signaling,0.0030797101449275364,30/18862,0.0015620169610371,0.0102040983651584,0.0073623946426412,PDE9A/AQP1/PDE10A/KCNC2/MTNR1B/CD36/NPPC/EDNRB/PDZD3/GUCA2B/IRAG1/PTK2B/NPR1/THBS1/PDE11A/PDE2A/HTR2C,17,CpG
BP,GO:0099068,postsynapse assembly,0.0030797101449275364,30/18862,0.0015620169610371,0.0102040983651584,0.0073623946426412,CBLN1/SHANK1/LRFN1/WNT7A/NRXN2/SHANK2/NLGN3/NRXN1/SHANK3/EPHB2/PTPRS/LRRC4B/NTNG2/PTPRD/NLGN4X/PTEN/WNT5A,17,CpG
BP,GO:0090314,positive regulation of protein targeting to membrane,0.0030797101449275364,30/18862,0.0015620169610371,0.0102040983651584,0.0073623946426412,ERBB2/ANK3/TCAF1/PRNP/MYO1C/STOM/ITGAM/PDZK1/AKT2/ITGB1BP1/HRAS/ITGB2/FIS1/CDK5R1/CEMIP/HPCA/SLC51B,17,CpG
BP,GO:0046847,filopodium assembly,0.005434782608695652,63/18862,0.0015649729304391,0.0102128254176896,0.0073686913287865,SH3BP1/ARAP1/WASL/TTYH1/RAB17/TRPM2/PIK3R1/ARHGEF4/ARHGAP44/DPYSL3/FSCN1/PPP1R16B/RIPOR2/SPATA13/FGD2/DMTN/PRKCD/NEURL1/TENM2/MYO10/EZR/PPP1R9B/FGD5/AGRN/PALM/SPEF1/FGD1/MIEN1/NRP1/SRGAP2,30,CpG
BP,GO:0046546,development of primary male sexual characteristics,0.010144927536231883,135/18862,0.0015788547243234,0.0102927613052069,0.0074263661501134,SFRP2/NTRK1/NCOA4/COL9A3/ADGRG1/GATA4/ESR1/ZFP42/NR5A1/LHX9/DMRT1/HOXA10/GATA3/TESC/INHBA/SFRP1/MGST1/NHLH2/HOXA9/FLNA/PDGFRA/UTF1/TCF21/NUPR1/TFAP2C/ERCC1/AR/FSTL3/YBX3/REN/SOX8/REC8/NKX2-1/BCL2L11/PATZ1/LHCGR/HOXA11/WT1/STAR/CCND1/PDGFRB/WNT2B/SRY/ADAM15/BCL2/KITLG/BIK/SRD5A2/FSHR/ADAM29/TNFSF10/KIT/BOK/WNT5A/TGFB2/MMP14,56,CpG
BP,GO:0032098,regulation of appetite,0.002536231884057971,23/18862,0.0015934755140618,0.0103346395479897,0.0074565818672962,POMC/LEP/BBS2/CARTPT/GHSR/UCN/CCK/OPRM1/HTR4/SCTR/SLC22A3/GALP/SPX/HTR2C,14,CpG
BP,GO:0032331,negative regulation of chondrocyte differentiation,0.002536231884057971,23/18862,0.0015934755140618,0.0103346395479897,0.0074565818672962,CCN4/BMP4/RFLNA/GLI2/EFEMP1/PTHLH/RFLNB/GDF5/GREM1/LTBP3/NKX3-2/RARG/ADAMTS7/WNT9A,14,CpG
BP,GO:0098743,cell aggregation,0.002536231884057971,23/18862,0.0015934755140618,0.0103346395479897,0.0074565818672962,COL11A1/BMP1/WNT7A/COL2A1/FGF4/UNCX/THRA/SOX5/FGF6/ROR2/MPZ/SOX6/OTOR/LTF,14,CpG
BP,GO:1901863,positive regulation of muscle tissue development,0.002536231884057971,23/18862,0.0015934755140618,0.0103346395479897,0.0074565818672962,SHH/MRTFB/ERBB3/IGF2/ACTN3/FLOT1/CDON/SHOX2/MYOD1/DLL1/PPARGC1A/NIBAN2/MYOG/BCL2,14,CpG
BP,GO:1903055,positive regulation of extracellular matrix organization,0.002536231884057971,23/18862,0.0015934755140618,0.0103346395479897,0.0074565818672962,CARMIL2/FSCN1/EFEMP2/PDPN/DDR2/PHLDB2/PHLDB1/RUNX1/RGCC/EMILIN1/BMP2/CLASP1/MELTF/SMAD3,14,CpG
BP,GO:0035176,social behavior,0.004528985507246377,50/18862,0.001598897281657,0.010359145389071,0.0074742631622655,NR2E1/TBX1/GAD1/ATXN1/EN1/SHANK1/NRXN2/SHANK2/NLGN3/MAPK8IP2/NRXN1/NRXN3/UCN/SEPTIN5/AVPR1A/SLC6A4/SHANK3/GRID1/CHD8/KALRN/NPAS4/GRP/NLGN4X/PTEN/TH,25,CpG
BP,GO:0016079,synaptic vesicle exocytosis,0.008152173913043478,104/18862,0.0016081409818317,0.0104083375251205,0.0075097559521182,HTR1B/ADRA1A/P2RY1/WNT7A/CPLX2/CACNB2/RIMS2/CPLX1/CNR1/HTR2A/RIMS3/CTBP2/CADPS/STX1B/PRKCB/STXBP5L/PREPL/CSPG5/DOC2A/SEPTIN5/VAMP2/CALM1/SV2A/ADCY1/SYT5/SYT9/PPFIA3/SYT7/GRIN3A/SYT6/ADORA2A/SYT2/RIMS1/ERC2/DTNBP1/SNAP25/BACE1/RIMS4/LRRK2/CALM3/NCS1/SYT8/PRKCG/OTOF/SLC4A8,45,CpG
BP,GO:0042551,neuron maturation,0.004166666666666667,45/18862,0.0016712498014659,0.0107835811140645,0.0077804992642721,FEV/VSX1/B4GALT5/SRRM4/CX3CL1/ANKS1A/BCL11A/RND1/RET/CNTN2/NTN4/GLDN/SCARF1/EDNRB/LGI4/ACTL6B/RAC3/EPHA8/LRRK2/AGRN/NRCAM/BCL2/FARP2,23,CpG
BP,GO:0060986,endocrine hormone secretion,0.004166666666666667,45/18862,0.0016712498014659,0.0107835811140645,0.0077804992642721,CRHR1/GAL/POMC/RAB11FIP3/LEP/GATA3/TAC1/INHBA/GALR1/CRHBP/UCN/C1QTNF1/REN/RAB11FIP5/AGT/INHBB/NIBAN2/RAB8B/CRH/CRY1/GNAS/TBX3/TRPV6,23,CpG
BP,GO:0090102,cochlea development,0.004166666666666667,45/18862,0.0016712498014659,0.0107835811140645,0.0077804992642721,TBX1/GATA3/TBX18/KCNK3/NEUROG1/GLI2/GABRA5/FRZB/PAX2/CECR2/SLC17A8/HPN/KCNK2/ADAM10/HEY2/GATA2/CALB1/SIX1/EPHA4/GABRB2/SLITRK6/CCNA2/WNT5A,23,CpG
BP,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,0.0034420289855072463,35/18862,0.0016756166812868,0.0107896706423212,0.0077848929410683,CFTR/PPARD/ADCY8/CAMK2N1/RAC1/ANO1/TRPM4/NADK/CLTRN/VSNL1/BAIAP3/PHPT1/RFX6/GPR68/GPR27/PDX1/CRH/HIF1A/C1QTNF12,19,CpG
BP,GO:0086005,ventricular cardiac muscle cell action potential,0.0034420289855072463,35/18862,0.0016756166812868,0.0107896706423212,0.0077848929410683,GPD1L/KCNE4/KCND3/ANK2/BIN1/MIR1-1/NEDD4L/RYR2/TRPM4/KCNQ1/KCNE3/KCNE5/KCNJ3/JUP/KCNH2/CACNA1C/CAV3/RNF207/SCN5A,19,CpG
BP,GO:0051495,positive regulation of cytoskeleton organization,0.015398550724637682,220/18862,0.001686554779711,0.010849021766631,0.0078277155780144,WASL/F2RL1/PFN3/LIMCH1/HCK/TAC1/BIN1/SFRP1/CTNNA2/MAGEL2/STMN2/NTF3/FERMT2/CX3CL1/CARMIL2/NUMA1/DSTN/DNAI3/IQGAP2/CD47/CDC42EP2/FLNA/MYO1C/MIR1-1/BAIAP2/DYNC1H1/ABL1/RAC1/NIN/ARHGEF10/LIMK1/ARPC1B/WDR1/SORBS3/ALOX15/NES/SERPINF2/PROX1/RAPGEF3/MET/PXN/SPIRE2/ITGB1BP1/TRPV4/HRAS/CFL2/P2RX7/CSF3/CDC42EP5/MAPT/HIP1R/CDK5R1/EDN1/NTRK3/PRKCE/CDC42EP4/SYNPO/CAV3/PTK2B/TPM1/RGCC/NCK2/TESK1/LPAR1/NPHS1/ARHGEF15/ANKRD53/BAIAP2L2/OCLN/HSPA1B/FHOD1/C15orf62/CLASP1/GSN/VIL1/ARHGEF10L/PDXP/TOGARAM1/MAPK15/NRP1/CRACD/FES/WNT11/SMAD3/CYFIP1,85,CpG
BP,GO:0032869,cellular response to insulin stimulus,0.01576086956521739,226/18862,0.0017015595484091,0.0109143444318691,0.0078748467623074,ATP6V1C2/TNS2/LEP/PIK3R1/FOXC2/ZFP36L1/PTPRA/IGF1R/IGF2/PDK2/TRARG1/PKLR/PRKCZ/POU4F2/MYO1C/KL/BAIAP2/GRB10/PRKCB/BCAR1/GHSR/SOCS3/CDK4/MARS1/GCK/SORBS1/TCIRG1/PPARG/VAMP2/PCSK9/PRKCD/G6PC1/HDAC9/ATP6V0D1/BCAR3/TSC2/ECHDC3/SOGA1/GAB1/ATP6V1B1/AKT1/HDAC5/AKT2/PIP4K2A/GPT/STAR/INHBB/AHSG/CPEB1/UCP2/GHRHR/ZNF106/PIP4K2B/PNPLA3/INPP5K/ATP6V1G3/PIK3CA/KANK1/SORL1/RAB8B/OTOP1/GNAI2/APOBEC1/SLC9A1/TBC1D4/INSRR/RAB15/ENPP1/RARRES2/PTEN/LPIN2/MZB1/PCK1/ATP6V0A4/SLC2A4/SH2B2/SLC27A1/SLC39A14/C1QTNF12/SERPINA12/LPIN3/ERRFI1/TRIM72/FOXO1/CYFIP1/PTPRE/ATP6V0C,87,CpG
BP,GO:0010719,negative regulation of epithelial to mesenchymal transition,0.0038043478260869567,40/18862,0.0017036349811166,0.0109143444318691,0.0078748467623074,SFRP2/TBX5/FOXA1/LDLRAD4/GATA3/SFRP1/OVOL2/IL17RD/TRIM62/EFNA1/HPN/NKX2-1/VASN/SPRY2/FOXA2/DAB2IP/MAD2L2/PTEN/FUZ/ZNF750/TGFB2,21,CpG
BP,GO:0060443,mammary gland morphogenesis,0.0038043478260869567,40/18862,0.0017036349811166,0.0109143444318691,0.0078748467623074,EPHA2/ESR1/DDR1/FGFR2/BMP4/TBX2/GLI3/GLI2/AR/IGFBP5/FGF10/PML/CAV3/CSF1R/TBX3/CSF1/SOSTDC1/WNT5A/PTCH1/BSX/LRP5,21,CpG
BP,GO:0046717,acid secretion,0.0038043478260869567,40/18862,0.0017036349811166,0.0109143444318691,0.0078748467623074,HTR1B/NTSR1/TRH/SLC51A/NMU/PTGER3/SLC22A16/UCN/HRH2/KCNQ1/SV2A/CASR/SGK1/SLC26A6/ABCC2/HIP1R/TFF2/SLC51B/SLC9A3R1/UGT1A3/CCKBR,21,CpG
BP,GO:0060042,retina morphogenesis in camera-type eye,0.005072463768115942,58/18862,0.0017094476460776,0.010940464934897,0.0078936930576559,NRL/VSX1/TFAP2B/TFAP2A/MEGF11/IGFN1/ATP8A2/DIO3/THRB/LHX1/FOXN4/CRB2/CDON/SDK1/PTF1A/ROM1/SOX8/RBP4/DLL1/PROX1/PROM1/DSCAM/OBSL1/CALB1/ZHX2/TSPAN12/SDK2/LRP5,28,CpG
BP,GO:0001841,neural tube formation,0.007608695652173913,96/18862,0.0017487613282304,0.0111807215143658,0.0080670414212488,SOX11/SFRP2/PLXNB2/TWIST1/SKI/KDM2B/TULP3/SFRP1/BMP4/STK3/DLC1/BRD2/ABL1/PRICKLE1/GRHL2/SALL4/NODAL/PAX2/OVOL2/CECR2/MTHFR/TSC2/GDF7/COBL/SPINT1/ST14/LUZP1/TRIM71/SHROOM3/RARG/LMO4/MTHFD1/DEAF1/BMP7/HIF1A/FUZ/SETD2/SEMA4C/WNT5A/TGFB2/PRKACA/PTCH1,42,CpG
BP,GO:0071333,cellular response to glucose stimulus,0.00960144927536232,127/18862,0.0017699173015112,0.0113045173948602,0.0081563618192611,FKBP1B/GATA4/CFTR/PPARD/PTPRN/IGF1R/ADCY8/CAMK2N1/RAC1/PIM3/ANO1/GPER1/TRPM4/ADCY5/NADK/PAX2/CLTRN/AGER/LIN28A/CASR/NEUROD1/BRSK2/RAB11FIP5/VSNL1/MLXIPL/BAIAP3/PPARGC1A/PPP3CA/STAR/FOXA2/PHPT1/UCP2/PRKCE/GHRHR/AACS/PTPRN2/EPHA5/RFX6/GPR68/GPR27/PIK3CA/FGF21/PDX1/CRH/ZBTB20/HIF1A/PCK1/TH/JAGN1/SLC39A14/C1QTNF12/PRKACA/LRP5,53,CpG
BP,GO:1990845,adaptive thermogenesis,0.011231884057971014,153/18862,0.0018262442028107,0.0116524731321045,0.00840741657825,KSR2/NOTCH1/VEGFA/ESRRG/CIDEA/LEPR/GATM/LEP/PRDM16/HADH/EHMT1/FOXC2/GPR3/IGF1R/TSHR/ACTN3/CPT2/ACVR2B/ACSL1/MC4R/KDM6B/ZNF423/DYNC1H1/ADRB3/GRB10/CMKLR1/NPR3/ACHE/PER2/THRA/HOXC10/WNT10B/IRF4/CD36/TLE3/SCTR/TRPV2/ADCYAP1/UCP3/EPAS1/RBPJ/EBF2/ADAMTS5/PPARGC1A/ELOVL6/PRKAB1/SLN/UCP2/FGF21/SORL1/PHOX2B/NR1H2/ADRB1/TFE3/NOVA1/GNAS/THADA/LCN2/SIRT6/FFAR4/PRLR/ABHD6,62,CpG
BP,GO:0043279,response to alkaloid,0.0077898550724637685,99/18862,0.0018436699222382,0.0117517646003944,0.0084790567122469,HTR1B/DDC/HSP90AB1/EN1/DRD5/PPP1R1B/TAC1/CNR1/HTR2A/ADCY8/RYR2/ATG7/SDK1/GNAO1/TACR3/CRHBP/SLC6A3/PPARG/DNMT3A/SLC34A1/OPRM1/HDAC5/MAP1LC3A/ADORA2A/PPARGC1A/STAR/RYR1/PRKCE/HTR3A/DNM2/PTK2B/PITX3/PPP1R9B/PDX1/CPT1A/CRH/CASQ2/TH/CCNA2/EFTUD2/UQCRC1/PRKCG/PEA15,43,CpG
MF,GO:0042277,peptide binding,0.021743004811976475,315/18337,0.0011797171789611,0.0119062212767424,0.0097988008053474,CRHR1/AP2M1/HLA-G/GRIN2A/LEPR/HSP90AB1/TAP2/SSTR5/APBA2/HLA-B/NOD2/SSTR2/PIK3R1/TAPBP/SLC7A8/FZD5/INHBA/PFDN6/CD209/IGF1R/CRHR2/MGST1/GRIA2/GRIN1/MC4R/NPBWR1/GPR37L1/POM121L2/ADCYAP1R1/PPIE/GPR149/PRNP/MAPK8IP2/GALR1/GRIA4/SSTR3/APBB1/GHSR/RAMP1/LVRN/NPR3/ACHE/ECE1/CRHBP/RXRA/NFKBIA/FPR2/OPRL1/ENPEP/AVPR1A/ANPEP/PPARG/ITGA2/HLA-A/SLC7A9/LDLRAD3/AGER/HCRTR1/ITGAM/CRYAB/CACNA1B/CD36/HLA-DPA1/PEX5L/OPRM1/VIPR1/OPRK1/SRP68/SCTR/GALR2/GALR3/PPIB/CLEC4M/SSTR4/EPHB2/EDNRB/ITGB2/CLU/NGFR/AVPR1B/CCKAR/HLA-DPB1/GSAP/PPP3CA/PFDN5/HCRTR2/CEMIP/BACE1/GHRHR/DLGAP3/CACNA1A/CALCR/ITM2A/VIPR2/NPR1/SORL1/PEX5/GLP1R/AP2B1/ACVR1/NPFFR1/EPHA4/GRIA1/GRIN2B/HLA-E/ITM2C/SSTR1/FBXO2/BRAP/CD1C/COL25A1/OPRD1/LDLRAP1/ATP1A3/BDKRB1/PICALM/CCKBR/TNPO2/TGFB2/PRLR/APBB2/GPR37,122,CpG
BP,GO:0007617,mating behavior,0.002355072463768116,21/18862,0.0018895440636167,0.0119835873008452,0.0086463199183396,DRD1/DRD5/PPP1R1B/THRB/NHLH2/MAPK8IP2/HDAC4/THRA/AVPR1A/PPP1R9B/UBE2Q1/PTEN/TH,13,CpG
BP,GO:0008090,retrograde axonal transport,0.002355072463768116,21/18862,0.0018895440636167,0.0119835873008452,0.0086463199183396,CALY/DST/MAP1A/DYNC1H1/KIF1A/HAP1/TMEM108/AGBL4/PAFAH1B1/KIF1C/DLG2/NEFL/KIF5A,13,CpG
BP,GO:0036303,lymph vessel morphogenesis,0.002355072463768116,21/18862,0.0018895440636167,0.0119835873008452,0.0086463199183396,EPHA2/FLT4/VEGFA/FOXC2/CCBE1/ACVR2B/PDPN/CLEC14A/PROX1/TIE1/LGALS12/SOX18/ACVRL1,13,CpG
BP,GO:0038083,peptidyl-tyrosine autophosphorylation,0.002355072463768116,21/18862,0.0018895440636167,0.0119835873008452,0.0086463199183396,NTRK1/VEGFA/DDR1/KDR/IGF1R/ITK/ABL1/EGFR/GREM1/PTK2B/AATK/ACE/SRMS,13,CpG
BP,GO:0014020,primary neural tube formation,0.007065217391304348,88/18862,0.0018826782046303,0.0119835873008452,0.0086463199183396,SFRP2/PLXNB2/TWIST1/SKI/KDM2B/TULP3/SFRP1/BMP4/DLC1/BRD2/ABL1/PRICKLE1/GRHL2/SALL4/NODAL/PAX2/OVOL2/CECR2/MTHFR/TSC2/COBL/SPINT1/ST14/LUZP1/TRIM71/SHROOM3/RARG/LMO4/MTHFD1/DEAF1/BMP7/HIF1A/FUZ/SETD2/SEMA4C/WNT5A/TGFB2/PRKACA/PTCH1,39,CpG
BP,GO:0060795,cell fate commitment involved in formation of primary germ layer,0.002898550724637681,28/18862,0.0019001154254168,0.0120143707540903,0.0086685305951817,SFRP2/SOX17/SIX2/TRIM15/FOXC2/SOX2/BMP4/EOMES/NODAL/PAX2/POU5F1/FZD7/HOXA11/EYA2/DKK1/BMPR1A,16,CpG
BP,GO:0060603,mammary gland duct morphogenesis,0.002898550724637681,28/18862,0.0019001154254168,0.0120143707540903,0.0086685305951817,EPHA2/ESR1/DDR1/FGFR2/GLI2/AR/FGF10/PML/CAV3/CSF1R/TBX3/CSF1/SOSTDC1/WNT5A/PTCH1/LRP5,16,CpG
BP,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,0.002898550724637681,28/18862,0.0019001154254168,0.0120143707540903,0.0086685305951817,HTR1B/PLPP1/DGKG/F2R/DGKZ/CCK/DGKH/DGKA/DGKD/DGKK/ADORA2A/EDN1/DGKI/CISH/BDKRB1/DGKB,16,CpG
CC,GO:0005901,caveola,0.006310254163014899,80/19520,0.0019519892080757,0.0120159335677448,0.0093978427791739,ADRA1B/ADRA1A/NOS3/CDH13/HCK/PLVAP/PLPP1/DLC1/HTR2A/FLOT1/ADCY8/MLC1/CAVIN3/ATP1A1/SMO/F2R/SLC6A3/HMOX1/CD36/SLC22A6/KCNA5/MYOF/ATP2B4/LRRK2/CAV3/PLPP2/FXYD1/KCNMA1/SCN5A/FLOT2/ATP1A2/BVES/PACSIN2/BMPR1A/PTCH1/CDH15,36,CpG
BP,GO:0045682,regulation of epidermis development,0.005797101449275362,69/18862,0.0019148180756701,0.0120952035561369,0.0087268525524424,NOTCH1/SULT2B1/PPARD/HES5/ZFP36L1/PRKCH/KEAP1/BMP4/PTCH2/NUMA1/GRHL2/CYP27B1/OVOL2/ZFP36/DLL1/MACROH2A2/MAFG/VDR/CTSL/RUNX1/ALOX15B/SFN/ATOH1/HEY2/ESRP1/GRHL1/AQP3/KDF1/MAFF/HOXA7/ERRFI1/PTCH1,32,CpG
