ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,0.0341079460269865,301/18862,3.810792208390833e-13,1.3962835597695436e-11,9.925670591559691e-12,CD4/MARCO/CD74/CD44/FLT4/FGF20/PTPRC/MT3/ICAM1/SEMA6A/TREM2/NRP1/CCL22/CCL17/PYCARD/TGFB1/NOD1/CCL2/CCL8/IL26/PTPN6/GNAI2/CCL20/GCG/FN1/SLAMF1/GBP1/DUSP1/TNFSF11/DUSP4/RAMP3/GLIPR2/LRP1/IL1B/BMP2/CCR7/PLA2G5/KDR/LIF/EPO/PTPN22/HAVCR2/CD36/GPR55/GPNMB/TLR4/ARRB2/TNFRSF11A/XCL1/XCL2/DUSP10/ACKR3/EGFR/PTPRR/PRXL2C/SHC1/SCIMP/CCR1/SPRY1/BMPER/NOD2/LGALS9/GPR183/P2RY1/PDGFD/FPR2/FGG/FGA/OR2AT4/TBC1D10C/F2R/CSF1R/FFAR4/C1QL4/SPRY4/SPRED3/HLA-DRB1/SLC30A10/C5AR1/PDGFA/SIRPA/MIR126/MIR27A/MIR23A/TNF/LYN/CCL5/CCL4/CCL18/CCL3L1/CCL3,91,RNA S1
CC,GO:0060205,cytoplasmic vesicle lumen,0.03495007132667618,326/19520,1.8665843102603493e-13,1.4746016051056762e-11,1.215735833656412e-11,FGR/MPO/ALOX5/SERPINB1/RNASET2/PKM/ACTN1/FCN1/LYZ/UNC13D/ADA2/CRISP3/CTSG/PYGL/CTSZ/TIMP1/PYCARD/SCG3/MAN2B1/RETN/TGFB1/IMPDH1/SERPINE1/RARRES2/ALDOC/VWF/BIN2/PTPN6/VEGFA/SPARC/GCG/FN1/QPCT/FASLG/MMP8/APAF1/CLU/SRGN/PRDX4/ARHGAP9/F13A1/C3/CFP/CRACR2A/GMFG/ACLY/CHIT1/DOCK2/MMRN1/S100A8/PLAC8/GSN/DSN1/FERMT3/ALDOA/VEGFC/HK3/ARPC5/S100A11/S100A9/S100A12/MNDA/PF4/CAMP/FABP5/DEFA4/B2M/RNASE2/RNASE3/OSCAR/LRG1/PGAM1/FGG/FGA/AZU1/CTSW/HSPA6/ARHGAP45/ANXA2/PROS1/F8/PRSS57/TUBB/PRTN3/GM2A/ADA/SERPINA1/PDGFA/ELANE/CFD/TOR4A/TMSB4X/ORM2/ORM1/DEFA3/INS/HP/PRSS2,98,RNA S1
BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",0.01649175412293853,100/18862,4.2254354522309564e-13,1.5388267656033828e-11,1.093895825528116e-11,RUNX3/FOXP3/TBX21/IL4R/IL12RB1/RELB/JAK3/VSIR/IL2/TCIRG1/IFNG/BCL6/CD86/LOXL3/IL18R1/PLA2G2D/MYB/NKX2-3/CD274/TNFSF18/CD80/SASH3/LY9/NCKAP1L/RSAD2/ANXA1/IL6/HLX/IRF4/XCL1/BATF/RUNX1/IL23R/NLRP3/SLAMF6/NFKBID/LGALS9/GPR183/LGALS9C/FUT7/HLA-DRB1/IL27/SPN/HLA-DRA,44,RNA S1
BP,GO:0002367,cytokine production involved in immune response,0.015742128935532233,93/18862,4.872472449534167e-13,1.7637763222440248e-11,1.253804261268843e-11,BTK/CD74/TNFRSF1B/FOXP3/TBX21/IRAK3/HMOX1/LILRB1/CLC/TGFB1/JAK3/BCL6/IL18R1/CCR2/SASH3/IL1B/FFAR2/BST2/RSAD2/CD36/IL6/IL10/TLR4/XCL1/CD96/SCIMP/LAPTM5/NLRP3/TLR3/B2M/NOD2/IFNB1/CLEC7A/LACC1/FFAR3/LILRB4/KIR2DL4/HLA-E/HLA-G/HLA-F/HLA-A/TNF,42,RNA S1
BP,GO:0001776,leukocyte homeostasis,0.01424287856071964,79/18862,5.376996893432962e-13,1.911856469386904e-11,1.3590690372812806e-11,CD74/FAS/FOXP3/MEF2C/BAX/TNFSF13B/CORO1A/JAK3/IL2/TCIRG1/SH2B3/TNFAIP3/NKX2-3/PKN1/NCKAP1L/CXCL6/TNFSF14/IL2RA/ANXA1/DOCK10/IL6/SIT1/SLC15A4/GPR174/DOCK11/SLC7A11/CCNB2/TSC22D3/SPTA1/JAM3/AXL/LGALS9/GPR183/BCL2/GAPT/PDE4B/ADA/LYN,38,RNA S1
BP,GO:0019722,calcium-mediated signaling,0.025487256371814093,198/18862,5.36424916569555e-13,1.911856469386904e-11,1.3590690372812806e-11,CD4/BTK/CD22/ATP2B4/EDN1/PTPRC/P2RX5/LAT2/P2RX7/TREM2/SLA2/NFATC2/GRIN2D/P2RX3/CCR6/CCL20/ZAP70/PLEK/NR5A2/GBP1/SLC8A2/TNFSF11/CCRL2/CCR2/HPCA/CXCR4/CCR7/EDN2/KDR/ACKR4/EDNRB/NR5A1/MCTP2/CDH13/TRPM2/ACKR3/TRPM8/EGFR/CLIC2/CCR5/VCAM1/CXCR1/TRAT1/CCR1/CX3CR1/P2RY12/CXCL8/FPR2/NMUR1/AZU1/XCR1/CMKLR1/TBC1D10C/MCTP1/SPHK1/BHLHA15/CXCR2/GRIN2A/CCR4/CXCR3/LRRK2/ADA/RYR2/CD3E/TNF/GRIN2B/CCL4/CCL3,68,RNA S1
BP,GO:0031294,lymphocyte costimulation,0.01199400299850075,59/18862,5.323325437062458e-13,1.911856469386904e-11,1.3590690372812806e-11,FYN/PAK3/LGALS1/GRAP2/CD40LG/TNFSF13B/CAV1/MAP3K8/CD5/PTPN6/CD86/HHLA2/CD274/CD80/TNFSF14/CCR7/LILRB2/VAV1/CTLA4/ICOS/TMIGD2/CD28/LCK/BTLA/LILRB4/PDCD1/PDCD1LG2/CARD11/CD3E/KLRK1/LYN/CD24,32,RNA S1
BP,GO:0030001,metal ion transport,0.047976011994003,486/18862,6.157263783264389e-13,2.1764116513903358e-11,1.5471316676462472e-11,MCUB/CD4/FYN/SLC11A1/ATP2B4/CALCRL/CD84/ATP2A3/PTPRC/P2RX5/BAX/MT3/P2RX7/ICAM1/ITPR3/TSPO/CACNA1I/SLC8A3/CACNA1F/FGF14/CORO1A/TRPA1/NIPAL2/SLC39A14/KCNN4/LILRB1/CD33/ATP1A3/GRIN2D/PIK3CG/CAV1/TSPAN13/PKD2L1/CDH23/CCL2/CCL8/P2RX3/PTPN6/GNAI2/GCG/RGS4/FASLG/SLC8A2/HPCA/CXCR4/RAMP3/KCNJ2/AHNAK/CCR7/F2RL3/MCHR1/CRACR2A/EPO/LILRB2/RAMP2/LGALS3/TRPC4/APLNR/SLC41A2/TRPC6/SLC40A1/CXCL9/SLC24A4/PML/NOL3/ARRB2/TRPM2/CACNG8/XCL1/TRPM8/TRPC1/SLC39A12/JPH2/CACNA2D4/KCNE4/GJA1/UBASH3B/WNT3A/CLIC2/MS4A1/ATP2B2/PKD1L1/STC1/CCR5/FCRL3/UCN/CCR1/PKD1L2/PRKCB/RRAD/BEST1/CXCL10/CXCL11/P2RY12/SLN/NMUR1/BCL2/IL16/NIPAL4/CYSLTR1/XCR1/CATSPER1/KCNE3/CD19/F2/BHLHA15/F2R/ANXA2/LCK/GRIN2A/PDE4B/CALHM1/RASA3/LILRA5/GJA4/TRPV2/RYR1/SLC30A10/ERO1A/RYR2/GJC2/LILRA2/LYN/FXYD1/CCL5/GRIN2B/CCL4/CCL3,128,RNA S1
BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,0.015367316341829085,90/18862,6.449453112753603e-13,2.2663604534816606e-11,1.6110729905542706e-11,TYROBP/IFNGR1/PTPRC/PYCARD/NOD1/IFNG/CD86/IFIH1/CD2/MMP8/CLU/CCR2/SASH3/TWIST1/HAVCR2/CD36/IL6/TLR4/IL33/TLR2/ADAM8/LY96/PF4/TLR3/NOD2/LGALS9/PTAFR/CD14/AZU1/CLEC7A/TLR1/LEP/LILRA5/CARD9/SPN/HLA-E/MIR206/ORM2/ORM1/LILRA2/CCL3,41,RNA S1
BP,GO:0072678,T cell migration,0.012743628185907047,66/18862,7.246737637969001e-13,2.531723631776496e-11,1.7997099960145778e-11,CD99/ITGAL/ICAM1/PYCARD/IL27RA/PIK3CG/DOCK8/CCL2/RIPOR2/CCR6/CCL20/ZAP70/ITGA4/CCR2/MYO1G/ITGB7/XCL1/XCL2/ADAM8/GPR15/CXCL13/CXCL16/CD200R1/CXCL10/CXCL11/GPR183/S1PR1/CXCR3/C10orf99/SPN/STK39/AIF1/CCL5/CCL3,34,RNA S1
BP,GO:0045066,regulatory T cell differentiation,0.008995502248875561,36/18862,8.314427005481586e-13,2.8879417269328816e-11,2.0529324483263936e-11,FOXP3/LAG3/NFATC2/VSIR/IL2/MDK/IFNG/BCL6/PLA2G2D/IRF1/LILRB2/IL2RA/DUSP10/RUNX1/CTLA4/LGALS9/CD28/FUT7/LILRB4/TNFRSF18/FANCA/HLA-DRB1/HLA-DRA/HLA-G,24,RNA S1
BP,GO:0042116,macrophage activation,0.01649175412293853,102/18862,9.82911185783301e-13,3.394432939868881e-11,2.4129785794970565e-11,TYROBP/SLC11A1/CD74/IFNGR1/FCGR2B/IL4R/CST7/PTPRC/TREM2/TLR8/HAMP/IFNG/MMP8/CLU/NMI/CD93/EDN2/SYT11/HAVCR2/DYSF/IL6/IL10/TLR4/IL33/TLR2/ATM/VSIG4/ITGB2/TLR3/CSF2/ITGAM/FPR2/AZU1/C1QA/TLR1/TLR6/SPHK1/LRRK2/TLR7/C5AR1/AIF1/TNF/CEBPA/CCL3,44,RNA S1
BP,GO:0070371,ERK1 and ERK2 cascade,0.03523238380809595,320/18862,1.0157455377668809e-12,3.487779963680679e-11,2.4793355742905278e-11,CD4/MARCO/CD74/CD44/FLT4/FGF20/PTPRC/MT3/ICAM1/SEMA6A/TREM2/NRP1/CCL22/CCL17/PYCARD/TGFB1/NOD1/CCL2/CCL8/IL26/PTPN6/GNAI2/CCL20/GCG/FN1/SLAMF1/GBP1/DUSP1/TNFSF11/DUSP4/RAMP3/GLIPR2/LRP1/IL1B/BMP2/CCR7/PLA2G5/KDR/LIF/EPO/PTPN22/HAVCR2/CD36/GPR55/GPNMB/TLR4/MYC/ARRB2/TNFRSF11A/XCL1/XCL2/DUSP10/ACKR3/EGFR/PTPRR/PRXL2C/SHC1/SCIMP/CCR1/SPRY1/BMPER/NOD2/LGALS9/GPR183/P2RY1/PDGFD/FPR2/FGG/FGA/OR2AT4/TBC1D10C/OXTR/F2R/CSF1R/IQGAP3/FFAR4/C1QL4/SPRY4/SPRED3/HLA-DRB1/SLC30A10/C5AR1/PDGFA/SIRPA/MIR126/MIR27A/MIR23A/TNF/LYN/CCL5/CCL4/CCL18/CCL3L1/CCL3,94,RNA S1
BP,GO:0045089,positive regulation of innate immune response,0.027361319340329836,223/18862,1.1468131228376324e-12,3.9154545767791664e-11,2.7833538591358328e-11,FYN/TYROBP/ICAM3/PAK3/FCN1/LAG3/CD209/NLRC4/HCK/TLR8/PYCARD/RELB/RPS19/ICAM2/CRTAM/CLEC4A/IL18RAP/TASL/NMI/ZBP1/EREG/FFAR2/PLA2G5/CLEC10A/KLRD1/HAVCR2/TLR4/PARP9/SLC15A4/NLRC5/VAV1/ADAM8/GBP5/CD1D/FCER1G/SLAMF6/MNDA/PYHIN1/IFI16/AIM2/CGAS/CLEC4E/CLEC4D/NOD2/MUC17/MUC3A/FPR2/IFNB1/MUC16/SH2D1A/STING1/IRF7/CARD9/PLSCR1/KIR2DL4/CLEC4C/CARD11/SH2D1B/PSMB8/NCR3/HLA-E/HLA-G/HLA-F/PSMB10/MUC12/KLRC2/CLEC6A/KLRK1/LILRA2/PSMB9/LYN/IKBKE/CCL5,73,RNA S1
CC,GO:0034774,secretory granule lumen,0.034236804564907276,322/19520,5.68359936136489e-13,3.9911497737584557e-11,3.2905048934217774e-11,FGR/MPO/ALOX5/SERPINB1/RNASET2/PKM/ACTN1/FCN1/LYZ/UNC13D/ADA2/CRISP3/CTSG/PYGL/CTSZ/TIMP1/PYCARD/SCG3/MAN2B1/RETN/TGFB1/IMPDH1/SERPINE1/RARRES2/ALDOC/VWF/BIN2/PTPN6/VEGFA/SPARC/GCG/FN1/QPCT/MMP8/APAF1/CLU/SRGN/PRDX4/ARHGAP9/F13A1/C3/CFP/CRACR2A/GMFG/ACLY/CHIT1/DOCK2/MMRN1/S100A8/PLAC8/GSN/DSN1/FERMT3/ALDOA/VEGFC/HK3/ARPC5/S100A11/S100A9/S100A12/MNDA/PF4/CAMP/FABP5/DEFA4/B2M/RNASE2/RNASE3/OSCAR/LRG1/PGAM1/FGG/FGA/AZU1/CTSW/HSPA6/ARHGAP45/ANXA2/PROS1/F8/PRSS57/TUBB/PRTN3/GM2A/SERPINA1/PDGFA/ELANE/CFD/TOR4A/TMSB4X/ORM2/ORM1/DEFA3/INS/HP/PRSS2,96,RNA S1
BP,GO:0042113,B cell activation,0.0356071964017991,326/18862,1.2887504870356776e-12,4.375198687343157e-11,3.1101691801313e-11,CD38/CD79B/BTK/TYROBP/CD22/CD74/HDAC9/FOXP3/FCGR2B/TBX21/MEF2C/PTPRC/LAT2/BAX/MFNG/LGALS1/CD40/NFATC2/CD40LG/TNFSF13B/IL7/LYL1/IL27RA/TGFB1/CD79A/JAK3/EZH2/AHR/IL2/TCIRG1/PTPN6/AICDA/CCR6/BCL6/CD86/ZAP70/ITGA4/TNFAIP3/NKX2-3/IFNA6/SASH3/LAX1/INHBA/PKN1/NCKAP1L/CDKN1A/CD70/BST2/CD180/DOCK10/IL6/IL10/TLR4/CD27/SLC15A4/DOCK11/IFNA5/ATM/ITGB1/HHEX/WNT3A/SAMSN1/BATF/MS4A1/MMP14/SLAMF8/FCRL3/IKZF3/LAPTM5/VCAM1/FCRL1/MNDA/CTLA4/PRKCB/NOD2/CD300A/IL7R/INPP5D/GPR183/MZB1/BCL2/IFNB1/EXO1/TBC1D10C/GAPT/CD19/CD28/TNFRSF4/FZD9/ADA/PELI1/CARD11/NFAM1/LYN/IGLL5,95,RNA S1
BP,GO:0045058,T cell selection,0.010494752623688156,48/18862,1.3371394990083932e-12,4.4391553864869804e-11,3.155633665004978e-11,CD4/CD74/FOXP3/TBX21/PTPRC/IL12RB1/ZAP70/LOXL3/TNFSF18/LY9/CCR7/BCL11B/DOCK2/IL6/IRF4/BATF/CD1D/CD3G/IL23R/SLAMF6/CD3D/BCL2/THEMIS/CD28/JAG2/SPN/CARD11/CD3E,28,RNA S1
BP,GO:0002715,regulation of natural killer cell mediated immunity,0.010494752623688156,48/18862,1.3371394990083932e-12,4.4391553864869804e-11,3.155633665004978e-11,LAG3/LILRB1/CRTAM/IL18RAP/KLRD1/KLRC1/HAVCR2/ARRB2/VAV1/CD96/SLAMF6/LGALS9/SERPINB9/LEP/SH2D1A/KIR2DL4/NCR1/SH2D1B/NCR3/HLA-E/HLA-G/HLA-F/KLRC2/HLA-A/KLRK1/HLA-B/CLEC12B/PIK3R6,28,RNA S1
BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.016116941529235384,99/18862,1.336522607787031e-12,4.4391553864869804e-11,3.155633665004978e-11,CD4/BTK/SLC11A1/FOXP3/TBX21/PTPRC/IL12RB1/CD40/TNFSF13B/IL27RA/TGFB1/IL2/IL18R1/CD274/CCR2/SASH3/IL1B/C3/RSAD2/IL6/XCL1/MR1/CD1D/CD1A/CD1B/CD1E/IL23R/NLRP3/B2M/NOD2/NFKBID/CD28/ZP3/HLA-DRB1/ADA/HLA-DRA/HLA-E/HLA-G/HLA-F/HLA-A/LTA/TNF/HLA-B,43,RNA S1
BP,GO:0019932,second-messenger-mediated signaling,0.0341079460269865,307/18862,1.3299593938800077e-12,4.4391553864869804e-11,3.155633665004978e-11,NOS2/CD4/BTK/CD22/GUCA2B/ATP2B4/GUCY1B1/DGKD/ADCY2/EDN1/PTPRC/P2RX5/LAT2/P2RX7/RAPGEF4/TREM2/ITPR3/RASD2/SLA2/NFATC2/GRIN2D/AHR/P2RX3/CCR6/VEGFA/CCL20/ZAP70/PLEK/NR5A2/GBP1/SLC8A2/TNFSF11/CCRL2/CCR2/HPCA/CXCR4/CCR7/EDN2/KDR/PDE11A/ACKR4/APLNR/CD36/EDNRB/NR5A1/MCTP2/CDH13/KSR1/TRPM2/ACKR3/TRPM8/EGFR/CLIC2/CCR5/VCAM1/CXCR1/TRAT1/UCN/CCR1/GUCY1A1/CGAS/NOS3/OR51E2/CX3CR1/P2RY12/CXCL8/FPR2/FPR1/NMUR1/AZU1/XCR1/CMKLR1/TBC1D10C/MCTP1/SPHK1/BHLHA15/CXCR2/GRIN2A/CCR4/FFAR4/CXCR3/LRRK2/HRH1/ADA/RYR2/CD3E/TNF/INS/GRIN2B/CCL4/CCL3,91,RNA S1
BP,GO:0045582,positive regulation of T cell differentiation,0.014992503748125937,88/18862,1.3447049813990336e-12,4.439742985289447e-11,3.156051367563493e-11,CD74/RUNX3/FOXP3/IL4R/PTPRC/IL12RB1/IL7/VSIR/IL2/MDK/IFNG/BCL6/CD86/ZAP70/MYB/CD80/SASH3/NCKAP1L/TNFSF9/LILRB2/IL2RA/ANXA1/TESPA1/HLX/CD27/DUSP10/ADAM8/RUNX1/IL23R/NLRP3/NFKBID/RHOH/IL7R/LGALS9/LILRB4/HLA-DRB1/ADA/HLA-DRA/HLA-G/PIK3R6,40,RNA S1
BP,GO:0002821,positive regulation of adaptive immune response,0.01649175412293853,104/18862,2.2203631451895245e-12,7.290798983302651e-11,5.1827630964504406e-11,CD4/BTK/SLC11A1/FOXP3/TBX21/PTPRC/IL12RB1/CD40/TNFSF13B/PYCARD/IL27RA/TGFB1/IL2/IL18R1/CD274/CCR2/SASH3/IL1B/C3/RSAD2/IL6/XCL1/MR1/CD1D/CD1A/CD1B/CD1E/IL23R/NLRP3/B2M/NOD2/NFKBID/CD28/ZP3/HLA-DRB1/ADA/HLA-DRA/HLA-E/HLA-G/HLA-F/HLA-A/LTA/TNF/HLA-B,44,RNA S1
BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,0.011244377811094454,55/18862,2.328976776870321e-12,7.605881224029215e-11,5.4067435701028376e-11,NOS2/TYROBP/PTPRC/LAG3/IL12RB1/CRTAM/IL18RAP/KLRD1/VAV1/XCL1/MR1/CD1D/CD1A/CD1B/CD1E/IL23R/SLAMF6/B2M/ITGAM/SH2D1A/HLA-DRB1/HLA-DRA/NCR3/HLA-E/HLA-G/HLA-F/KLRC2/HLA-A/KLRK1/HLA-B,30,RNA S1
BP,GO:0006953,acute-phase response,0.010119940029985007,46/18862,2.745196011490641e-12,8.91669342326879e-11,6.338552156261179e-11,HAMP/TFR2/FN1/CNR1/TNFSF11/IL1B/APOL2/EPO/CRP/APCS/SAA2/EDNRB/IL6/TNFRSF11A/SAA4/CEBPB/SAA1/CD163/F2/F8/PLSCR1/SERPINA1/ORM2/ORM1/TNF/INS/HP,27,RNA S1
BP,GO:0031348,negative regulation of defense response,0.02811094452773613,236/18862,2.9809410489609697e-12,9.630362775917455e-11,6.845873671015063e-11,ALOX5/TNFRSF1B/FOXP3/CALCRL/FCGR2B/CST7/PTPRC/IRAK3/SAMHD1/RNF125/ACOD1/FOXF1/MEFV/LILRB1/RPS19/HAMP/IL2/MDK/TNFAIP3/GPR31/NMI/TNFAIP6/TRIM21/APCS/SYT11/SPINK5/IL2RA/KLRD1/KLRC1/HAVCR2/AOAH/IL10/CCN3/NLRC5/ARRB2/NLRP12/SIGLEC10/DUSP10/LYAR/CD96/ENPP3/VSIG4/SLAMF8/NLRP3/TNFAIP8L2/IFI16/CD200R1/NOD2/KRT1/NLRC3/PBK/LGALS9/SERPINB9/FPR2/PARP14/SAA1/IL20RB/CDH5/SOCS3/FFAR4/KIR2DL4/HLA-DRB1/ADA/ELANE/SIRPA/MIR126/MICB/HLA-E/HLA-G/HLA-F/HLA-A/MIR181B1/HLA-B/INS/CLEC12B,75,RNA S1
BP,GO:0032663,regulation of interleukin-2 production,0.011619190404797601,59/18862,3.769547844743517e-12,1.21129481278416e-10,8.610653055991666e-11,CD4/FOXP3/TBX21/PTPRC/LAG3/CD86/GBP1/TNFAIP3/CD80/CCR2/SASH3/IL1B/ZFP36/ANXA1/HAVCR2/IRF4/XCL1/RPS3/VSIG4/RUNX1/LAPTM5/NOD2/CLEC7A/CD34/IL20RB/CD28/PDE4B/LILRB4/CARD9/CARD11/CD3E,31,RNA S1
BP,GO:1904018,positive regulation of vasculature development,0.022863568215892055,175/18862,4.036686246999282e-12,1.2834099290062797e-10,9.123293116303584e-11,BRCA1/TIE1/PKM/MYDGF/ANGPT2/HMOX1/CD40/ANGPT4/FLT1/SERPINE1/MDK/NR2E1/SMOC2/VEGFA/PGF/CXCR4/TWIST1/IL1B/C3/KDR/RAMP2/BTG1/APLNR/ETS1/IL10/CELA1/ITGAX/RHOB/SFRP2/SLC39A12/ADAM12/ADM/ITGB1/VEGFC/RUNX1/HK2/ITGB2/ITGA5/TLR3/TERT/BMPER/NOS3/CYBB/JCAD/PRKCB/GREM1/TMIGD2/ANGPTL4/CX3CR1/CXCL8/LRG1/C3AR1/CD34/SPHK1/FOXC2/CDH5/C5AR1/MIR210/MIR126/MIR181B1/PIK3R6,61,RNA S1
BP,GO:0045766,positive regulation of angiogenesis,0.022863568215892055,175/18862,4.036686246999282e-12,1.2834099290062797e-10,9.123293116303584e-11,BRCA1/TIE1/PKM/MYDGF/ANGPT2/HMOX1/CD40/ANGPT4/FLT1/SERPINE1/MDK/NR2E1/SMOC2/VEGFA/PGF/CXCR4/TWIST1/IL1B/C3/KDR/RAMP2/BTG1/APLNR/ETS1/IL10/CELA1/ITGAX/RHOB/SFRP2/SLC39A12/ADAM12/ADM/ITGB1/VEGFC/RUNX1/HK2/ITGB2/ITGA5/TLR3/TERT/BMPER/NOS3/CYBB/JCAD/PRKCB/GREM1/TMIGD2/ANGPTL4/CX3CR1/CXCL8/LRG1/C3AR1/CD34/SPHK1/FOXC2/CDH5/C5AR1/MIR210/MIR126/MIR181B1/PIK3R6,61,RNA S1
BP,GO:0032760,positive regulation of tumor necrosis factor production,0.01461769115442279,87/18862,4.3905485608296235e-12,1.3885687527381688e-10,9.870828842020286e-11,TYROBP/IFNGR1/PTPRC/PYCARD/NOD1/IFNG/IFIH1/CD2/MMP8/CLU/CCR2/SASH3/TWIST1/HAVCR2/CD36/IL6/TLR4/IL33/TLR2/LY96/PF4/TLR3/NOD2/LGALS9/PTAFR/CD14/AZU1/CLEC7A/TLR1/LEP/LILRA5/CARD9/SPN/HLA-E/MIR206/ORM2/ORM1/LILRA2/CCL3,39,RNA S1
BP,GO:0071887,leukocyte apoptotic process,0.016116941529235384,102/18862,4.553883645590682e-12,1.4326851741546811e-10,1.0184436392288228e-10,BTK/CD74/FAS/TRAF3IP2/MEF2C/BAX/BIRC7/LILRB1/CLC/JAK3/DOCK8/IL2/BCL6/FASLG/CD274/PKN1/CCR7/IDO1/LGALS3/IL2RA/ANXA1/IL6/IL10/CD27/CDKN2A/SLC7A11/ADAM8/TSC22D3/CD3G/NOD2/AXL/IL7R/LGALS9/GIMAP8/PTCRA/AURKB/HCLS1/IRF7/PDCD1/ADA/PLEKHO2/LYN/CCL5,43,RNA S1
BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,0.009745127436281859,44/18862,5.6247805986966826e-12,1.7603805529983523e-10,1.2513903327582862e-10,LAG3/LILRB1/CRTAM/IL18RAP/KLRD1/KLRC1/HAVCR2/ARRB2/VAV1/SLAMF6/LGALS9/SERPINB9/LEP/SH2D1A/KIR2DL4/NCR1/NCR3/HLA-E/HLA-G/HLA-F/KLRC2/HLA-A/KLRK1/HLA-B/CLEC12B/PIK3R6,26,RNA S1
BP,GO:0045589,regulation of regulatory T cell differentiation,0.008245877061469266,33/18862,7.573646082060722e-12,2.3580331247203563e-10,1.676239749168389e-10,FOXP3/LAG3/NFATC2/VSIR/IL2/MDK/IFNG/BCL6/IRF1/LILRB2/IL2RA/DUSP10/RUNX1/CTLA4/LGALS9/CD28/LILRB4/TNFRSF18/FANCA/HLA-DRB1/HLA-DRA/HLA-G,22,RNA S1
BP,GO:0002688,regulation of leukocyte chemotaxis,0.017616191904047975,119/18862,7.799898356131922e-12,2.4159582073194184e-10,1.7174165778178694e-10,CD74/EDN1/SERPINE1/RARRES2/CCL2/MDK/RIPOR2/CCR6/VEGFA/PGF/DUSP1/TNFSF18/CCR2/NCKAP1L/CCR7/EDN2/RAC2/IL6/CCN3/XCL1/XCL2/PLA2G7/VEGFC/CXCL13/SLAMF8/CCR1/JAM3/GREM1/NOD2/LGALS9/CXCL10/CXCL8/FPR2/C3AR1/CMKLR1/CSF1R/CAMK1D/CSF1/C5AR1/STK39/AIF1/GPSM3/KLRK1/LYN/CCL5/CCL4/CCL3,47,RNA S1
BP,GO:0032732,positive regulation of interleukin-1 production,0.01199400299850075,64/18862,9.743452272150596e-12,3.0024822924796373e-10,2.134355158995256e-10,TYROBP/P2RX7/NLRC4/NLRP1/TLR8/PYCARD/CARD8/NOD1/IFNG/HAVCR2/IL6/TLR4/CASP1/NLRP12/NLRP3/MNDA/PYHIN1/IFI16/AIM2/NOD2/LGALS9/AZU1/CLEC7A/IL16/SAA1/LILRA5/MIR206/ORM2/ORM1/TNF/LILRA2/CCL3,32,RNA S1
BP,GO:0002224,toll-like receptor signaling pathway,0.020989505247376312,157/18862,1.0641180593232316e-11,3.262390519629234e-10,2.3191144386324777e-10,BTK/BIRC3/TNIP3/GRAMD4/APOB/IRAK3/CD40/TLR8/ACOD1/CAV1/TNFAIP3/TASL/NMI/IRF1/UBE2D2/PTPN22/RSAD2/HAVCR2/CD36/TLR4/IRF4/TLR2/SLC15A4/ARRB2/CTSK/S100A8/UBC/LY96/ITGB2/FCRL3/SCIMP/GFI1/CTSS/S100A9/TLR3/NOD2/CD300A/ITGAM/CD14/FGG/FGA/TLR10/TLR1/TLR6/IRF7/CD300LF/TREML4/TLR7/PELI1/MIR181B1/LILRA4/LILRA2/TICAM2/LYN/IKBKE/RAB7B,56,RNA S1
BP,GO:0032623,interleukin-2 production,0.011619190404797601,61/18862,1.1860496417022411e-11,3.617752435019679e-10,2.571728263974189e-10,CD4/FOXP3/TBX21/PTPRC/LAG3/CD86/GBP1/TNFAIP3/CD80/CCR2/SASH3/IL1B/ZFP36/ANXA1/HAVCR2/IRF4/XCL1/RPS3/VSIG4/RUNX1/LAPTM5/NOD2/CLEC7A/CD34/IL20RB/CD28/PDE4B/LILRB4/CARD9/CARD11/CD3E,31,RNA S1
BP,GO:0002548,monocyte chemotaxis,0.012368815592203899,68/18862,1.3248929908094976e-11,4.020849485744581e-10,2.858275256089814e-10,FLT1/CCL22/CCL17/RPS19/SERPINE1/CCL2/CCL8/CCL20/DUSP1/TNFSF18/TNFSF11/CCR2/LGALS3/ANXA1/IL6/CCN3/TNFRSF11A/XCL1/XCL2/PLA2G7/SLAMF8/S100A12/CCR1/GREM1/CXCL10/FPR2/AIF1/LYN/CCL5/CCL4/CCL18/CCL3L1/CCL3,33,RNA S1
BP,GO:0032755,positive regulation of interleukin-6 production,0.01424287856071964,86/18862,1.4137687300170437e-11,4.2690132154132734e-10,3.034685800798288e-10,TYROBP/CD74/POU2F2/TLR8/PYCARD/NOD1/IFNG/IFIH1/MMP8/TWIST1/EREG/IL1B/LILRB2/CD36/IL6/TLR4/IL33/TLR2/SCIMP/UCN/TLR3/NOD2/LGALS9/PTAFR/CLEC7A/IL16/TLR1/TLR6/IL17RA/F2R/LILRA5/CARD9/IL1RAP/TLR7/AIF1/TNF/LILRA2/RAB7B,38,RNA S1
