ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0007173,epidermal growth factor receptor signaling pathway,25/2026,123/18862,0.0012407823976841,0.026025847686635,0.0224288204355281,HGS/GRB2/AREG/ARHGEF7/RHBDF1/GPRC5A/PTPRJ/PTK6/CDH13/SOCS5/BRAF/ARAP1/ERRFI1/SRC/DGKD/DOK1/MVB12B/DAB2IP/RASSF2/ADAM17/STAM2/TGFA/CDC42/NUP62/SHKBP1,25,CpG
BP,GO:0035023,regulation of Rho protein signal transduction,19/2026,84/18862,0.0012464023172194,0.0260519951006183,0.0224513540206065,AKAP13/FLOT1/ARHGEF3/GPR35/STARD13/F11R/GPR65/ARHGEF10/ARHGDIB/MYO9B/SYNPO2L/GPR55/ABL2/RASGRF1/ARHGEF28/NRP1/F2RL2/GPR199P/MET,19,CpG
BP,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,13/2026,48/18862,0.0012702523542149,0.0263654817911444,0.0227215137777602,HGS/GRB2/AREG/ARHGEF7/GPRC5A/PTPRJ/SOCS5/ERRFI1/DAB2IP/STAM2/TGFA/CDC42/NUP62,13,CpG
BP,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,13/2026,48/18862,0.0012702523542149,0.0263654817911444,0.0227215137777602,BMPR1B/BID/PYCARD/STK3/WWOX/TNF/PPP1CA/THBS1/SFRP1/TIMP3/INHBA/LTBR/TRAF2,13,CpG
BP,GO:0032677,regulation of interleukin-8 production,21/2026,97/18862,0.0012905195900519,0.0266106151160957,0.0229327672744491,PTPN22/IL1B/HMGB1/NOD2/ELANE/LGALS9/PYCARD/TNF/TLR1/CD244/CD58/TLR6/IL10/IL6/STAT3/MAPKBP1/NOD1/MAP2K5/MIR766/TLR9/BCL3,21,CpG
BP,GO:0046633,alpha-beta T cell proliferation,11/2026,37/18862,0.0012909967716219,0.0266106151160957,0.0229327672744491,PTPN22/CCR2/ELF4/LGALS9/VSIR/TNFSF4/ARG2/TGFBR2/ZAP70/RIPK2/ZBTB7B,11,CpG
BP,GO:0045637,regulation of myeloid cell differentiation,44/2026,258/18862,0.0013216942028224,0.02714942195246,0.0233971057247374,RUNX1/IRF7/FOXP1/SMAP1/HMGB1/OCSTAMP/CSF2/FAXDC2/TESC/RB1/SPI1/TYROBP/ITGA2B/ZBTB16/GP1BA/SLC9B2/ZFPM1/MIR223/GPR68/KMT2E/FBN1/CD101/DCSTAMP/TNF/CTNNBIP1/MED1/THBS1/TREM2/ARNT/SFRP1/RCOR1/MITF/RASSF2/NCKAP1L/STAT3/INHBA/GPR55/KMT2D/PRKDC/INPP5D/ASH2L/CASP8/MIR145/KLF13,44,CpG
BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,14/2026,54/18862,0.0013345269513619,0.0273188214751314,0.023543092572951,FUT7/IRAK1/CCL25/ELANE/FUT4/ZDHHC21/NFAT5/SPN/TNF/ITGB7/SELPLG/ST3GAL4/IL6/CX3CR1,14,CpG
BP,GO:0042130,negative regulation of T cell proliferation,16/2026,66/18862,0.0013611318999993,0.0273241560044316,0.0235476898180138,ARG1/SCRIB/MAD1L1/CD86/LGALS9/VSIR/IL20RB/SPN/ARG2/VSIG4/DLG1/IL10/SHH/LILRB2/ZBTB7B/VTCN1,16,CpG
BP,GO:0050854,regulation of antigen receptor-mediated signaling pathway,16/2026,66/18862,0.0013611318999993,0.0273241560044316,0.0235476898180138,PTPN22/RUNX1/FOXP1/PRKCH/PTPRJ/GCSAML/DGKZ/CCR7/ELF1/LAPTM5/KCNN4/MALT1/GCSAM/SLC39A10/PLCL2/CD22,16,CpG
BP,GO:0061515,myeloid cell development,16/2026,66/18862,0.0013611318999993,0.0273241560044316,0.0235476898180138,PTBP3/FOXP1/MAEA/TYROBP/SLC9B2/PIP4K2A/MPIG6B/ZFPM1/ANXA2/GPR68/FBN1/MED1/SRC/LRRK1/ZNF385A/NCKAP1L,16,CpG
BP,GO:0072678,T cell migration,16/2026,66/18862,0.0013611318999993,0.0273241560044316,0.0235476898180138,CCR2/PYCARD/CRK/SPN/MYO1G/CCL26/F11R/ITGB7/ZAP70/AIF1/PIK3CD/GPR183/CXCR3/ADAM17/WNK1/ADAM8,16,CpG
BP,GO:0034113,heterotypic cell-cell adhesion,15/2026,60/18862,0.0013623089362625,0.0273241560044316,0.0235476898180138,IL1B/IL1RN/FLOT1/CD44/ITGAD/MBP/TNF/CD58/SIRPA/ITGB7/IL10/PARVA/MAP2K5/WNK1/LILRB2,15,CpG
BP,GO:0050994,regulation of lipid catabolic process,15/2026,60/18862,0.0013623089362625,0.0273241560044316,0.0235476898180138,ACACB/IL1B/SCARB1/MFSD2A/SORL1/PNPLA2/ABCD1/TNF/CPT1A/DAGLB/IRS1/PDE3B/PRKCE/ABHD5/LONP2,15,CpG
BP,GO:0001906,cell killing,33/2026,179/18862,0.0013709460532802,0.0274045712656907,0.0236169909019505,PIK3R6/CTSG/ARG1/DNASE1/CYRIB/LAG3/RAB27A/TYROBP/CADM1/C3/SLAMF7/ELANE/CAMP/LGALS9/HMGN2/CRK/S100A12/CTSC/AZGP1/P2RX7/ARRB2/DNASE1L3/CEBPG/ITGAM/AZU1/HLA-DRA/RPL30/KLRD1/CFH/SERPINB9/CASP8/LCE3A/IL7R,33,CpG
BP,GO:0002821,positive regulation of adaptive immune response,22/2026,104/18862,0.0013806620315426,0.0274045712656907,0.0236169909019505,IL1B/CYRIB/BTK/C3/CCR2/NOD2/SASH3/PYCARD/CD40/PRKCZ/TNF/AZGP1/RSAD2/SHLD2/TNFSF4/MSH2/MALT1/RIPK2/IL6/HLA-DRA/TRAF2/NLRP3,22,CpG
BP,GO:0045017,glycerolipid biosynthetic process,45/2026,266/18862,0.0013878596014339,0.0274045712656907,0.0236169909019505,LPCAT1/PIK3R6/LPCAT2/CAPN2/MBOAT7/PIK3R3/PGAP2/SCARB1/PITPNM2/MFSD2A/MTMR3/SLC44A4/AGPAT1/NR1H3/C3/PLEKHA2/PIK3R2/PIP4K2A/SBF1/PNPLA2/AGPAT3/DGKZ/VAC14/SREBF1/DGKG/DGKD/PISD/PIK3CD/PDGFA/INPP4A/PIGG/PCYT2/PIGB/ACSL3/INPP5D/PGS1/PEMT/BMX/PTDSS2/ABHD5/DDHD2/AGPAT5/SLC44A2/PIGX/DGAT2L6,45,CpG
BP,GO:0034331,cell junction maintenance,10/2026,32/18862,0.0013950649397367,0.0274045712656907,0.0236169909019505,FERMT2/CTBP2/ERC1/SYNGAP1/DCTN1/DLG1/ERC2/TJP1/PLEKHA7/PRTN3,10,CpG
BP,GO:0010888,negative regulation of lipid storage,8/2026,22/18862,0.0013985210113765,0.0274045712656907,0.0236169909019505,NR1H3/ABCG1/PNPLA2/TNF/ASXL1/IL6/PPARG/ABHD5,8,CpG
BP,GO:0045624,positive regulation of T-helper cell differentiation,8/2026,22/18862,0.0013985210113765,0.0274045712656907,0.0236169909019505,MYB/CD86/PRKCZ/SOCS5/TNFSF4/MALT1/RIPK2/NLRP3,8,CpG
BP,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,8/2026,22/18862,0.0013985210113765,0.0274045712656907,0.0236169909019505,FUT7/IRAK1/ELANE/FUT4/NFAT5/TNF/ST3GAL4/IL6,8,CpG
BP,GO:0019915,lipid storage,19/2026,85/18862,0.0014465171374171,0.0282521396314565,0.0243474170118504,FTO/ACACB/IL1B/SCARB1/LDAF1/SOAT1/NR1H3/C3/ABCG1/HEXB/PNPLA2/TNF/SREBF1/ASXL1/CPT1A/IL6/PPARG/PLIN3/ABHD5,19,CpG
BP,GO:0007160,cell-matrix adhesion,40/2026,230/18862,0.0014690343816868,0.0285050091586596,0.0245653374918111,RIN2/CORO1C/ITGB6/FERMT3/FERMT2/ARHGEF7/CCL25/HPSE/ITGA2B/PLEKHA2/CD44/PTPRJ/MSLN/NF1/CDH13/MKLN1/CCR7/PRKCZ/THBS1/SRC/ITGB5/ACTG1/PARVG/CTTN/ITGB7/SFRP1/PPFIA1/SLC9A1/SMAD3/TNN/WHAMM/EPHA1/LIMCH1/PEAK1/PLAU/VWA2/HOXD3/NRP1/TIAM1/SORBS1,40,CpG
BP,GO:0043406,positive regulation of MAP kinase activity,40/2026,230/18862,0.0014690343816868,0.0285050091586596,0.0245653374918111,NTRK3/EPHA4/PIK3R6/AKAP13/MAPK8IP3/IL1B/IRAK1/NOD2/ELANE/GRM4/KSR1/S100A12/CD40/INSR/TNF/MAP3K13/MAP3K2/C5AR1/MLKL/THBS1/SRC/IQGAP3/AVPI1/TLR6/SAA1/DAB2IP/RIPK2/PDGFC/PDGFA/IRAK2/NOD1/MAP2K5/TP73/TRAF2/TGFA/TLR9/CD40LG/IKBKG/ADAM8/TIAM1,40,CpG
BP,GO:1905475,regulation of protein localization to membrane,35/2026,194/18862,0.0014786278582773,0.0285980069862282,0.0246454821080613,PRKCH/TFDP1/ZDHHC7/RHOG/GOPC/BID/LZTFL1/ARHGAP44/MIR223/PRKCZ/SFN/TNF/NECAB2/FZD9/TREM2/MTCL1/STX8/DLG1/YWHAG/FYN/STOM/PPFIA1/ITGAM/NHLRC1/CLTC/TP73/PDCD5/ACSL3/PRKCE/ATP2B4/LDLRAP1/MESD/CASP8/DAB2/SORBS1,35,CpG
BP,GO:0033673,negative regulation of kinase activity,45/2026,267/18862,0.001499510902131,0.0289080467443189,0.0249126713326283,PTPN22/CORO1C/TRIM27/SH3BP5L/IL1B/SPRED2/RPTOR/PRKRIP1/TESC/SORL1/RB1/PRKAG2/GPRC5A/ADARB1/RGS14/PTPRJ/PTK6/PIP4K2A/NF1/MAPT/PYCARD/RHOH/SFN/SOCS5/DUSP10/SMYD3/ERRFI1/NPM1/MACROH2A1/YWHAG/SFRP1/PRKAR1B/DAB2IP/UCHL1/PARVA/GCKR/DTNBP1/WNK1/EPHA1/CEBPA/ITPRIP/SPRED1/NUP62/CEP85/SLC8A1,45,CpG
BP,GO:0045926,negative regulation of growth,42/2026,245/18862,0.0015147651275192,0.0290224920960261,0.0250112992149562,CRLF3/SEMA3F/MEG3/SH3BP4/OSGIN2/BCL11A/DCBLD2/RB1/PTPRJ/NME6/PTK6/PI16/WWC1/PPT1/STK3/TGFB2/DUSP10/DCSTAMP/PRDM11/NAIF1/TRIM40/RAI1/JARID2/TGFBR2/APBB2/LGMN/SFRP1/SMAD3/RTN4/VGLL4/INHBA/PPARG/SEMA7A/TP73/PSRC1/PLAC8/GNG4/STK11/FGFR3/NRP1/SEMA6B/APBB1,42,CpG
BP,GO:0002312,B cell activation involved in immune response,18/2026,79/18862,0.0015151913785234,0.0290224920960261,0.0250112992149562,ST3GAL1/LFNG/EXO1/MSH6/CD40/BATF/ERCC1/SHLD2/TNFSF4/GAPT/IL10/MSH2/GPR183/PLCL2/IL6/SLC15A4/BCL3/CD40LG,18,CpG
BP,GO:0016482,cytosolic transport,31/2026,166/18862,0.0015222582067234,0.0290643978764478,0.0250474132057705,TRIM27/VPS26B/ANKRD27/VPS53/ANKFY1/SORL1/VPS52/ERC1/USP7/PIP4K2A/DOP1B/RDX/SORT1/CHMP3/WDR81/PHETA2/EIPR1/DCTN1/SRC/TBC1D10C/STX8/SNX8/LAPTM5/STX6/CORO7/CLTC/HOOK3/TMEM87B/DAB2/WIPI1/GAK,31,CpG
BP,GO:0071349,cellular response to interleukin-12,13/2026,49/18862,0.00156148115016,0.0297180294297224,0.0256107064716002,CNN2/CAPZA1/SOD2/LCP1/ANXA2/HNRNPF/SIRPA/P4HB/IL10/TYK2/TALDO1/AIP/CDC42,13,CpG
BP,GO:0032088,negative regulation of NF-kappaB transcription factor activity,20/2026,92/18862,0.0015777837228621,0.0298376432923485,0.0257137885259772,AIM2/TRAF3/IRAK1/TMIGD3/USP7/NOD2/PYCARD/NLRC5/G3BP2/TRIM40/ARRB2/OTULIN/IL10/DAB2IP/COMMD6/IRAK2/MAP2K5/TLR9/NLRP3/NLRP12,20,CpG
BP,GO:1901655,cellular response to ketone,20/2026,92/18862,0.0015777837228621,0.0298376432923485,0.0257137885259772,NDOR1/ARG1/XRN1/ACACA/SMYD3/PTGER2/DNMT3B/ERRFI1/PTGFR/DCPS/TNFSF4/SRC/GJB2/SFRP1/ADCY3/PPARG/SGK1/PRKCE/ELK1/TRERF1,20,CpG
BP,GO:0032273,positive regulation of protein polymerization,26/2026,132/18862,0.0016144470679158,0.0304343708340969,0.0262280424724368,TRIM27/GRB2/CCL24/CYFIP1/EVL/MAPT/PYCARD/ARPC1B/CCR7/CARMIL1/DCTN1/CCL26/DLG1/CTTN/FCHSD2/CDC42EP3/NCKAP1L/MAPRE1/BAIAP2/WHAMM/WAS/PRKCE/PSRC1/ARFIP2/MET/CKAP5,26,CpG
BP,GO:0006298,mismatch repair,11/2026,38/18862,0.0016429374482663,0.0308127745585607,0.0265541470931324,POLD3/HMGB1/MSH4/EXO1/MSH6/AXIN2/ERCC1/MSH2/TP73/MSH5/RPA2,11,CpG
BP,GO:0050921,positive regulation of chemotaxis,27/2026,139/18862,0.0016448652525805,0.0308127745585607,0.0265541470931324,NTRK3/IL16/HMGB1/CCR2/LGALS9/CDH13/CCR7/CAMK1D/CASR/C5AR1/THBS1/TREM2/CCL26/LGMN/AIF1/SMAD3/NCKAP1L/AZU1/IL6/ANO6/ADAM17/GPSM3/WNK1/NRP1/THBS4/TIAM1/MET,27,CpG
BP,GO:0048013,ephrin receptor signaling pathway,19/2026,86/18862,0.0016732582286147,0.0312463926892101,0.0269278349478769,EPHA4/ANKS1A/ARHGEF7/CRK/SIPA1L1/NGEF/SS18/ARPC1B/SRC/ACTG1/DNM1/FYN/EPHB3/EPHA1/EPHB4/CDC42/ARHGEF28/EFNB2/TIAM1,19,CpG
BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,21/2026,99/18862,0.0016913596729678,0.0313876310650135,0.0270495527957504,IL1B/CYRIB/BTK/C3/CCR2/NOD2/SASH3/CD40/PRKCZ/TNF/AZGP1/RSAD2/SHLD2/TNFSF4/MSH2/MALT1/RIPK2/IL6/HLA-DRA/TRAF2/NLRP3,21,CpG
BP,GO:0042102,positive regulation of T cell proliferation,21/2026,99/18862,0.0016913596729678,0.0313876310650135,0.0270495527957504,PTPN22/IL1B/HMGB1/CCR2/CD86/SASH3/LGALS9/PYCARD/CD6/TNFSF4/TGFBR2/ZAP70/AIF1/RIPK2/NCKAP1L/IL6/SHH/LILRB2/CD46/CD40LG/HLA-DMB,21,CpG
BP,GO:0008654,phospholipid biosynthetic process,45/2026,269/18862,0.0017466267465517,0.0323125948112066,0.0278466774858865,LPCAT1/PIK3R6/LPCAT2/CAPN2/MBOAT7/PIK3R3/PGAP2/SERINC5/PITPNM2/MFSD2A/MTMR3/SLC44A4/AGPAT1/PLEKHA2/PIK3R2/PIP4K2A/HEXB/SBF1/AGPAT3/DGKZ/VAC14/DGKG/DGKD/MBOAT1/ABCA2/PISD/PIK3CD/PDGFA/INPP4A/PIGG/PCYT2/PIGB/ABCA8/ISYNA1/ACSL3/INPP5D/PGS1/PEMT/BMX/PTDSS2/ABHD5/DDHD2/AGPAT5/SLC44A2/PIGX,45,CpG
BP,GO:0002281,macrophage activation involved in immune response,7/2026,18/18862,0.001779375687471,0.0328165355116568,0.0282809686419957,HMGB1/SBNO2/TYROBP/TREM2/NMI/PRKCE/GRN,7,CpG
BP,GO:0045589,regulation of regulatory T cell differentiation,10/2026,33/18862,0.0018113414683987,0.0333029664421345,0.0287001700499704,RUNX1/LAG3/FANCA/LGALS9/VSIR/DUSP10/TNFSF4/HLA-DRA/LILRB2/CD46,10,CpG
BP,GO:0010634,positive regulation of epithelial cell migration,32/2026,175/18862,0.0018413095111669,0.0337497869477581,0.0290852355820603,RIN2/RREB1/STAT5A/NRP2/FOXP1/HMGB1/SCARB1/DOCK5/PROX1/DOCK1/SRPX2/CD40/ENPP2/TGFB2/HDAC9/THBS1/SRC/MIR135B/TGFBR2/LGMN/JCAD/RTN4/PIK3CD/MIR143/FGF7/PDCD6/ADAM17/ATOH8/PRKCE/GRN/NRP1/MET,32,CpG
BP,GO:0002437,inflammatory response to antigenic stimulus,15/2026,62/18862,0.0019405184142626,0.0353140735147527,0.0304333224126324,HMGB1/IL1RN/FUT7/BTK/C3/NOD2/ELANE/IL20RB/IL31RA/CD6/CCR7/TNF/CD68/IL10/KDM6B,15,CpG
BP,GO:0002438,acute inflammatory response to antigenic stimulus,8/2026,23/18862,0.0019444378232061,0.0353140735147527,0.0304333224126324,FUT7/BTK/C3/ELANE/IL20RB/IL31RA/CD6/CCR7,8,CpG
BP,GO:0046628,positive regulation of insulin receptor signaling pathway,8/2026,23/18862,0.0019444378232061,0.0353140735147527,0.0304333224126324,GNAI2/SORL1/PRKCZ/SRC/IRS1/SERPINA12/ZBTB7B/SORBS1,8,CpG
BP,GO:0051701,biological process involved in interaction with host,38/2026,219/18862,0.0019812138701934,0.0358726170964809,0.0309146697966192,ITGB6/TRIM27/GRB2/SLC10A1/SCARB1/ATG7/SCRIB/SLC52A2/TRIM5/CD86/ATG5/LGALS9/INSR/GRK2/TRIM13/CHMP3/TRIM26/NECTIN4/SRC/ITGB5/F11R/TRIM15/NPC1/RXRA/ITGB7/SELPLG/P4HB/UVRAG/TPCN2/FCN3/CD46/SERPINB9/CASP8/DDB1/NRP1/EFNB2/TRIM31/MET,38,CpG
BP,GO:0090207,regulation of triglyceride metabolic process,11/2026,39/18862,0.0020694432988546,0.0373351849326674,0.0321750964220102,MBOAT7/SCARB1/MFSD2A/SORL1/NR1H3/C3/PNPLA2/SREBF1/DAGLB/SERPINA12/ABHD5,11,CpG
BP,GO:0001503,ossification,62/2026,401/18862,0.0020745251322331,0.0373351849326674,0.0321750964220102,RUNX1/HOXA2/SKI/FERMT2/SBNO2/RFLNA/ANKH/FHL2/BMPR1B/ZBTB16/NF1/MIR208A/HDAC4/AXIN2/BCOR/WWOX/TGFB2/SIRT7/CHSY1/MEF2D/KAZALD1/TNF/CCDC47/PBX1/FGFR2/CTNNBIP1/SORT1/IFITM5/FZD9/RUNX2/TFAP2A/CREB3L1/MYBBP1A/CASR/FGR/FBXO5/P2RX7/SRGN/HNRNPC/SND1/SFRP1/CSGALNACT1/SMAD3/DHRS3/RASSF2/TNN/IL6/ACP5/ANO6/PPARG/CLTC/SEMA7A/SHH/WNT7B/CEBPA/MESD/FGFR3/ASGR2/SMAD5/KREMEN1/SLC8A1/LIMD1,62,CpG
BP,GO:0046474,glycerophospholipid biosynthetic process,39/2026,227/18862,0.0020963883277933,0.0376150158694736,0.0324162519804958,LPCAT1/PIK3R6/LPCAT2/CAPN2/MBOAT7/PIK3R3/PGAP2/PITPNM2/MFSD2A/MTMR3/SLC44A4/AGPAT1/PLEKHA2/PIK3R2/PIP4K2A/SBF1/AGPAT3/DGKZ/VAC14/DGKG/DGKD/PISD/PIK3CD/PDGFA/INPP4A/PIGG/PCYT2/PIGB/ACSL3/INPP5D/PGS1/PEMT/BMX/PTDSS2/ABHD5/DDHD2/AGPAT5/SLC44A2/PIGX,39,CpG
BP,GO:0019216,regulation of lipid metabolic process,62/2026,402/18862,0.0022021500159114,0.0393614754872663,0.0339213337606174,LPCAT1/CAPN2/ACACB/MBOAT7/IL1B/SCARB1/MFSD2A/PROX1/MTMR3/SORL1/PRKAG2/FHL2/NR1H3/C3/NOD2/PIP4K2A/ABCG1/PNPLA2/NCOA2/DGKZ/ACACA/CCR7/ABCD1/TNF/NPAS2/SREBF1/TIAM2/MED1/SRC/FGR/HELZ2/MID1IP1/MACROH2A1/RXRA/CPT1A/STOML2/ELOVL5/ABCA2/DAB2IP/DAGLB/ABHD6/TBL1XR1/IRS1/PDE3B/PDGFA/PPARG/NFYB/SERPINA12/AMBRA1/MIR766/SCAP/RORA/ACSL3/PRKCE/LDLRAP1/CDC42/ABHD5/FGFR3/DKK3/LONP2/SORBS1/WDTC1,62,CpG
BP,GO:0070664,negative regulation of leukocyte proliferation,19/2026,88/18862,0.0022177667059987,0.0393614754872663,0.0339213337606174,ARG1/SCRIB/BTK/MAD1L1/TYROBP/CD86/LGALS9/VSIR/IL20RB/SPN/ARG2/VSIG4/DLG1/IL10/SHH/LILRB2/ZBTB7B/INPP5D/VTCN1,19,CpG
BP,GO:0043433,negative regulation of DNA-binding transcription factor activity,32/2026,177/18862,0.0022218839837423,0.0393614754872663,0.0339213337606174,AIM2/TRAF3/PROX1/ADGRG3/IRAK1/TMIGD3/RB1/USP7/TCF7L2/NOD2/HDAC4/PYCARD/NLRC5/G3BP2/CTNNBIP1/TRIM40/TNFSF4/ARRB2/OTULIN/CEBPG/IL10/DAB2IP/COMMD6/IRAK2/MAP2K5/TLR9/NLRP3/EGLN1/NLRP12/PEX14/PIM1/SFRP4,32,CpG
BP,GO:0050671,positive regulation of lymphocyte proliferation,26/2026,135/18862,0.0022480404704598,0.0393614754872663,0.0339213337606174,PTPN22/IL1B/HMGB1/CCR2/CD86/SASH3/LGALS9/PYCARD/CD40/CD6/TNFSF4/TGFBR2/ZAP70/AIF1/RIPK2/GPR183/SLC39A10/NCKAP1L/IL6/SHH/CD38/TLR9/LILRB2/CD46/CD40LG/HLA-DMB,26,CpG
BP,GO:0002524,hypersensitivity,5/2026,10/18862,0.0022531394305527,0.0393614754872663,0.0339213337606174,FUT7/BTK/C3/IL20RB/CCR7,5,CpG
BP,GO:0048755,branching morphogenesis of a nerve,5/2026,10/18862,0.0022531394305527,0.0393614754872663,0.0339213337606174,BCL11A/FGFR2/MAP3K13/RERE/RTN4,5,CpG
BP,GO:0098792,xenophagy,5/2026,10/18862,0.0022531394305527,0.0393614754872663,0.0339213337606174,WIPI2/NOD2/RIPK2/NOD1/LRSAM1,5,CpG
BP,GO:0150172,regulation of phosphatidylcholine metabolic process,5/2026,10/18862,0.0022531394305527,0.0393614754872663,0.0339213337606174,LPCAT1/CAPN2/SCARB1/MFSD2A/ACSL3,5,CpG
BP,GO:0006109,regulation of carbohydrate metabolic process,36/2026,206/18862,0.0022597993313152,0.0393614754872663,0.0339213337606174,PPP1R3D/SLC2A6/ACACB/HMGB1/FOXK1/CBFA2T3/PHKG2/MAEA/PLEK/PRKAG2/USP7/P2RY6/PRKAG1/HDAC4/NCOA2/SIRT7/INSR/PPP1CA/CD244/SRC/P2RX7/ARNT/FOXK2/PPP1R3F/NUP93/PFKFB3/IRS1/CLTC/SERPINA12/GCKR/NUP43/RORA/PRKCE/NUP62/DDB1/SORBS1,36,CpG
BP,GO:0070555,response to interleukin-1,36/2026,206/18862,0.0022597993313152,0.0393614754872663,0.0339213337606174,IL1B/IL1RN/IRAK1/PSMB9/CCL25/CCL24/NOD2/MAP3K8/LGALS9/HDAC4/PYCARD/CD40/VRK2/SRC/CCL26/CCL23/RPS6KA4/SIRPA/AKAP12/CCL22/PSMD14/SFRP1/DAB2IP/RIPK2/IL6/IRAK2/PELI2/NOD1/MIR766/CD38/ADAMTS7/RORA/TNIP2/IRAK4/IKBKG/PSMB8,36,CpG
BP,GO:0001667,ameboidal-type cell migration,71/2026,473/18862,0.0022682423904212,0.0393933525356833,0.0339488050884899,RIN2/CORO1C/SEMA3F/RREB1/STAT5A/PIK3R3/NRP2/FOXP1/HMGB1/SCARB1/DOCK5/PROX1/ARHGEF7/DOCK1/NF1/EVL/CDH13/SRPX2/MCC/PRR5L/CD40/ENPP2/TGFB2/DUSP10/HDAC9/TNF/RADIL/CLEC14A/THBS1/STARD13/SRC/MIR135B/LAMTOR2/AKAP12/TGFBR2/LGMN/JCAD/TGFBR1/ITGB7/AGO2/MIR505/DAB2IP/RTN4/PIK3CD/ARID5B/ARHGDIB/MIR143/FGF7/RIC8A/PPARG/PDCD6/MAP2K5/ADAM17/SEMA7A/SHH/ZEB2/ATOH8/PRKCE/ATP2B4/EPHB4/SPRED1/GRN/RAB13/NRP1/SEMA6B/EFNB2/KRT16/ADGRB1/SLC8A1/MIR145/MET,71,CpG
BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,13/2026,51/18862,0.0023105772537106,0.0395131361896347,0.0340520334673667,IL1B/FERMT2/SMAD2/TCF7L2/AXIN2/TGFB2/TGFBR2/OLFM1/TGFBR1/SMAD3/IL6/DAB2/TIAM1,13,CpG
BP,GO:0043277,apoptotic cell clearance,13/2026,51/18862,0.0023105772537106,0.0395131361896347,0.0340520334673667,HMGB1/SCARB1/RHOG/TYROBP/NR1H3/C3/RHOH/THBS1/TREM2/C2/FCN3/SPG11/ADGRB1,13,CpG
BP,GO:0006469,negative regulation of protein kinase activity,41/2026,243/18862,0.002316930951415,0.0395131361896347,0.0340520334673667,PTPN22/CORO1C/TRIM27/SH3BP5L/IL1B/SPRED2/RPTOR/PRKRIP1/TESC/SORL1/RB1/PRKAG2/GPRC5A/ADARB1/RGS14/PTPRJ/PTK6/NF1/PYCARD/SFN/SOCS5/DUSP10/SMYD3/ERRFI1/NPM1/MACROH2A1/YWHAG/SFRP1/PRKAR1B/DAB2IP/UCHL1/PARVA/DTNBP1/WNK1/EPHA1/CEBPA/ITPRIP/SPRED1/NUP62/CEP85/SLC8A1,41,CpG
BP,GO:0046640,regulation of alpha-beta T cell proliferation,10/2026,34/18862,0.0023224375837018,0.0395131361896347,0.0340520334673667,PTPN22/CCR2/LGALS9/VSIR/TNFSF4/ARG2/TGFBR2/ZAP70/RIPK2/ZBTB7B,10,CpG
BP,GO:0071402,cellular response to lipoprotein particle stimulus,10/2026,34/18862,0.0023224375837018,0.0395131361896347,0.0340520334673667,CDH13/SOCS5/CD9/CASR/CD68/NPC1/TLR6/PPARG/ADAM17/FCER1G,10,CpG
BP,GO:0090068,positive regulation of cell cycle process,49/2026,303/18862,0.0023236066729981,0.0395131361896347,0.0340520334673667,MEPCE/CRLF3/SFPQ/IL1B/PLAGL1/RAD51B/TFDP1/CDC16/RPTOR/ANAPC5/RB1/ZBTB17/MIR208A/CCND3/PRDM9/RDX/KMT2E/SOX15/SFN/MDM4/INSR/PBX1/MAPK15/MYBBP1A/MED1/FBXO5/NPM1/DYNC1H1/MACROH2A1/ZNF385A/CDC25C/AIF1/ANKRD17/DAB2IP/RAD51C/PLK3/CNOT8/CRADD/ADAM17/TP73/TGFA/ANAPC11/PRKCE/PCBP4/CDC42/NUP62/PCID2/CNOT6/ARID3A,49,CpG
BP,GO:0032757,positive regulation of interleukin-8 production,14/2026,57/18862,0.0023282039285818,0.0395131361896347,0.0340520334673667,IL1B/HMGB1/NOD2/ELANE/LGALS9/PYCARD/TNF/TLR1/CD244/CD58/IL6/STAT3/NOD1/TLR9,14,CpG
BP,GO:0043551,regulation of phosphatidylinositol 3-kinase activity,14/2026,57/18862,0.0023282039285818,0.0395131361896347,0.0340520334673667,PIK3R6/PIK3R3/NOD2/PIK3R2/CCR7/SOCS5/WDR81/SRC/FGR/DAB2IP/IRS1/AMBRA1/CDC42/FGFR3,14,CpG
BP,GO:0031348,negative regulation of defense response,40/2026,236/18862,0.0023898240852685,0.0404436990793877,0.0348539834445409,AOAH/ARG1/RB1/NR1H3/CNR2/NOD2/ELANE/LGALS9/CRK/IL20RB/MIR223/NLRC5/SOCS5/DUSP10/SEC14L1/ARG2/CST7/SIRPA/VSIG4/ARRB2/NPLOC4/OTULIN/IL10/METRNL/SAA1/SMAD3/MAPKBP1/PPARG/NMI/MIR766/RORA/NLRP3/NLRP12/KLRD1/GPR31/GRN/FNDC4/HTRA1/SERPINB9/MIR145,40,CpG
