ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0001894,tissue homeostasis,174/10642,260/18862,0.00031791315730672723,0.0023631296517366,0.0015576294839076,NPHP4/PTK2B/ATP1B2/ADD1/CDHR1/NOTCH1/ITGB6/TULP1/LPCAT1/LRRK1/CRB1/MBP/PRDM14/ADGRF5/CYTL1/NOS3/ACP5/LDB1/NOD2/ATP6AP1/DMD/SPATA7/LTF/CDH3/CD34/CLDN5/BBS2/TNFSF11/WNK3/STK11/POC1B/GNAS/INAVA/CDH23/CARTPT/ADGRV1/KRAS/COL2A1/ACACA/NEUROD1/CSK/ERCC6/GCNT2/GPR137B/USH1C/USH1G/CCN2/DEF8/LAMA2/EGFR/TNFAIP3/MUC4/CRB2/WWTR1/MC4R/SLC39A8/HOMER1/PIGR/ACTB/CNGB1/MUC2/TCIRG1/CLDN12/CHMP4B/TJP3/PCDH15/LDB2/NCDN/MAK/RP1L1/NF1/LCA5/TMEM119/TRAF6/RAC1/ESRRB/PROM1/BBS10/ANGPT1/JAM3/JAM2/PRDX1/CLDN3/GATA2/ADRB2/GPR137/AKT3/RCN3/SMO/IL20RA/F2R/ABCA4/PTH1R/WHRN/TFF3/ABCA3/HOMER2/RAC3/CDH5/P2RX4/MUC6/AIPL1/LIPA/RBP4/TJP1/CALCA/SOX9/RP1/ITGB3/ZNF830/LTBP3/INPP5D/MTF1/TJP2/SRC/HSPB1/CST4/CORO1A/TNFRSF11A/STK39/CSF1/CROCC/BARD1/P2RX7/SH3GL2/ITGB1/PBLD/PPARGC1B/KRT1/ACTG1/ALB/PRLH/RB1/CLRN1/TUB/TFF2/TNFRSF11B/SLC22A5/VPS54/SFTPD/YAP1/SIGLEC15/OCLN/SYK/BCL2/SRF/HOXA13/TMEM64/BGLAP/MKKS/CLDN18/UBASH3B/CTSH/AKR1B1/CLN8/GJA1/EPAS1/VEGFA/HAMP/VSIG1/TP53INP2/VCL/CRACD/MFSD2A/ZNF675/AZGP1/USP45/CIB2/CSF1R/IHH/FOXC1/CD38/STRAP/USH2A,174,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0043242,negative regulation of protein-containing complex disassembly,61/10642,81/18862,0.00032073312164779494,0.0023813027558131,0.0015696080745459,LIMA1/ADD1/APC2/STMN2/EPS8/FGF13/BMERB1/CLASP1/CLASP2/DMTN/UBQLN4/SPTBN4/ADD3/CIB1/SPTB/CAMSAP2/CARMIL2/SPTBN2/PLEKHH2/SVIL/VIL1/APC/SPTBN1/SPTBN5/CAPG/SCAF8/LMOD1/CLEC16A/CAPZB/RDX/FLII/TTBK2/ARHGEF2/TRIOBP/CAPZA1/TMEM39B/MID1IP1/HDAC6/SWAP70/ADD2/MAP6D1/IRAK3/TMOD1/TRIM54/SPEF1/ATXN7/PIK3CA/SPTAN1/GSN/TMOD2/CAMSAP1/IQANK1/TWF1/MAP1B/TAOK1/CRACD/TMEM39A/CAPZA2/VILL/KATNB1/CARMIL1,61,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0048668,collateral sprouting,21/10642,23/18862,0.00032346664794749336,0.0023904147627132,0.001575614148142,DCC/FGF13/WNT3/LPAR3/IST1/BDNF/PTPRS/ABL1/COBL/SPART/FSTL4/NIN/HDAC6/RND2/APP/SEMA4D/WNT3A/DVL1/CRABP2/NGF/EPHA7,21,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060384,innervation,21/10642,23/18862,0.00032346664794749336,0.0023904147627132,0.001575614148142,NTRK1/LRIG1/RET/SERPINE2/GABRB2/PRKCG/ADARB1/RNF165/POU4F1/NPTX1/SULF1/GABRA5/CHD7/ITGA4/NRP1/ISL1/SEMA3A/FBXO45/SULF2/NTF4/SLITRK6,21,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060561,apoptotic process involved in morphogenesis,21/10642,23/18862,0.00032346664794749336,0.0023904147627132,0.001575614148142,NOTCH1/PPP2R1B/BAK1/FOXC2/SPI1/BCL2L11/FGF4/PAX2/LRP5/PAX8/HAND2/CRYAB/TNFRSF1B/CCN1/SCRIB/JAG2/TGFB2/BMP7/TNFRSF1A/LEF1/FOXC1,21,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:1900273,positive regulation of long-term synaptic potentiation,21/10642,23/18862,0.00032346664794749336,0.0023904147627132,0.001575614148142,SQSTM1/SHISA7/ADCY1/EIF2AK4/IGSF11/LGMN/STAU1/ADCY8/ZDHHC2/SHANK3/EPHB2/ADORA2A/RELN/APP/DRD2/CRTC1/AKAP5/NPTN/NRGN/CHRNA7/MME,21,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0140115,export across plasma membrane,47/10642,60/18862,0.0003239119602748179,0.0023909222370052,0.0015759486439319,ATP1B2/ATP2B3/KCNQ1/SLC8A1/SLC29A4/SLC9A1/SLC4A4/KCNE4/KCND3/ATP4B/FXYD2/ABCC5/SLC8A2/ATP4A/SLC8A3/ANO6/ABCG2/SLC15A2/KCNH2/KCNE3/SLC22A2/MIR1-1/YWHAE/FXYD1/ATP1B3/KCNIP2/SLC35G1/ATP1A1/RGS9/ABCC1/ATP1A3/PDZK1/ATP1B1/ATP1A2/KCNE5/RALBP1/ATP1A4/KCNA5/SLC22A18/OSCP1/ABCC4/SLC27A1/SLC22A5/SLC40A1/GJA1/NPPA/ATP12A,47,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0042752,regulation of circadian rhythm,85/10642,118/18862,0.0003293173464527582,0.0024159922892685,0.0015924732779229,SOX14/GHRH/MAPK10/PHLPP1/PDE6B/ADCY1/MTA1/PROX1/PRKCG/NPY2R/SIN3A/BHLHE40/ID2/CSNK1E/FBXL22/USP9X/MAPK8/OPN3/RBM4/NMU/MAGEL2/SPSB4/MTNR1B/RORA/CRY2/PIWIL2/USP2/CSNK1D/PPARGC1A/RORC/RBM4B/CRH/ATG7/UBE3A/FBXW11/MAPK9/NR2F6/HNF4A/NONO/ROCK2/PER2/ADORA1/PER1/PPARG/FBXW7/NR1H3/ZFHX3/ADRB1/CHRNB2/SUV39H1/GNAQ/PPP1CC/MTOR/CDK1/EZH2/PRKAA2/KDM2A/PML/NKX2-1/SIAH2/CCAR2/USP7/PER3/ADORA2A/PPARA/BTRC/FBXL6/HCRTR2/HDAC3/TP53/GSK3B/DRD2/SUV39H2/CSF2/PTGDS/GNA11/FBXL3/CRTC1/RORB/ATOH7/NLGN1/CRY1/DRD3/PRKDC/NR1D1,85,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0051101,regulation of DNA binding,85/10642,118/18862,0.0003293173464527582,0.0024159922892685,0.0015924732779229,WFIKKN2/ZBTB7C/PAX6/SOX11/ZNF462/MMP9/PDX1/CDT1/SUMO3/TWIST1/TMSB4X/DOT1L/MSX1/SKI/SIN3A/MSX2/BCL3/GATA3/AGER/ACD/NEUROD1/H1-0/MAPK8/HAND1/MDFI/HEY2/HJURP/POU4F1/EP300/CTNNB1/NSD1/POU4F2/MYOCD/HMGB1/CTNNBIP1/PARK7/TRAF6/TFAP4/ENHO/ZBTB7A/CSNK2B/CPNE1/HMGA2/JAK2/ZNF593/HES1/PRKN/PER2/ANKRD33/SMO/TGFB1/PPARG/FBXW7/CALM1/ERCC4/NIBAN2/HAND2/IRF4/ISL1/IGF1/TAF1/CALM3/ZFP90/PINX1/EGF/RB1/PSEN1/ILRUN/NEK2/HABP4/MAD2L2/DDIT3/WNT3A/KLF4/HMGB2/NFKBIA/LEF1/ZNF675/TNKS/NGF/HIPK2/SRI/FOXC1/HEY1/HDAC2,85,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060644,mammary gland epithelial cell differentiation,14/10642,14/18862,0.0003299724818518887,0.0024159922892685,0.0015924732779229,FOXF1/ERBB4/ID2/FOXB1/AKT1/IRF6/SMO/ZNF703/LATS1/AKT2/HOXA5/PTCH1/CEBPB/HIF1A,14,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0072498,embryonic skeletal joint development,14/10642,14/18862,0.0003299724818518887,0.0024159922892685,0.0015924732779229,BMP4/COL2A1/OSR1/WNT9A/CTNNB1/OSR2/SLC2A10/SHOX2/EXT1/HOXA11/HYAL1/BMP7/NOG/IHH,14,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0090128,regulation of synapse maturation,14/10642,14/18862,0.0003299724818518887,0.0024159922892685,0.0015924732779229,CLSTN1/DISC1/NEUROD2/NFATC4/CAMK2B/NEURL1/NRXN1/DAB2IP/CDC20/RELN/YWHAZ/ANAPC2/ARHGEF15/ADGRL1,14,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0098969,neurotransmitter receptor transport to postsynaptic membrane,14/10642,14/18862,0.0003299724818518887,0.0024159922892685,0.0015924732779229,CLSTN1/RAB11A/CPLX1/GRIP1/NSG1/GRIP2/ARHGAP44/STX1B/RAB8A/TAMALIN/SCRIB/SNAP25/GRIPAP1/STX3,14,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0099638,endosome to plasma membrane protein transport,14/10642,14/18862,0.0003299724818518887,0.0024159922892685,0.0015924732779229,RAB11A/GRIP1/NSG1/GRIP2/ARHGAP44/TRARG1/ZDHHC2/RAB8A/VPS35/TAMALIN/RAB7A/SCRIB/GRIPAP1/AKAP5,14,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:1902475,L-alpha-amino acid transmembrane transport,49/10642,63/18862,0.00033060174708779834,0.0024178109337711,0.00159367201634,SLC25A2/SLC7A5/SLC43A1/NTSR1/SLC66A1L/SLC7A11/SLC25A18/SLC1A5/SLC7A7/SLC7A10/SLC1A6/SLC43A2/SLC7A1/SLC7A8/SLC7A3/SLC7A13/SLC22A2/SLC3A2/SLC17A7/GRM1/SLC6A5/SLC1A3/SLC6A9/PER2/SLC38A7/SLC17A6/SLC38A3/CLTRN/ACE2/PRAF2/ATP1A2/SLC17A8/SLC38A9/SLC1A7/SLC47A1/SLC66A1/SLC1A4/ITGB1/SLC6A20/SLC1A2/PSEN1/SLC25A22/SLC15A4/SLC25A29/SLC7A9/SLC7A2/SLC25A15/CLN8/SLC38A5,49,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0006635,fatty acid beta-oxidation,57/10642,75/18862,0.000331482108891717,0.0024214596400973,0.0015960770187687,TWIST1/CPT1B/IRS1/HADH/LEP/CPT2/PPARD/ACAA1/HSD17B10/CNR1/CPT1A/BDH2/ACOX2/AUH/IRS2/IVD/SESN2/AKT1/ECHDC2/DECR2/ACOX3/ECHDC1/ACAT1/HSD17B4/PLIN5/CPT1C/ACOT8/ETFBKMT/ACOXL/ACACB/AKT2/MTOR/PEX7/HADHA/EHHADH/LONP2/ACADVL/ACAD10/PPARA/ACADS/GCDH/ETFA/CRAT/ECH1/ACAT2/ECI1/CROT/MFSD2A/FABP1/PEX2/MCAT/SLC25A17/TYSND1/ACAA2/ETFB/AMACR/ACOX1,57,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0015718,monocarboxylic acid transport,123/10642,178/18862,0.00033307218040341905,0.0024302783921849,0.0016018897968585,SYT1/SLC51B/SLC16A9/NTSR1/SLC16A7/GRM2/SLC22A3/TRH/PNPLA8/SLC6A12/SLC7A11/SLC16A8/PPFIA2/SLC6A11/SLC16A12/PLA2G3/CPLX1/SLC25A18/SLC51A/SLC1A5/PPFIA4/LEP/TNFSF11/SLC16A4/SLC1A6/NCOA2/SLC16A14/RIMS1/PLA2G2E/SLC6A13/PPFIA3/HRH3/SLC6A8/EMB/NR0B2/ABCG2/GRM7/SLC16A11/SLC16A3/LRRC8C/SLC17A7/GRM1/RAB3A/NTRK2/CES1/SLC10A4/SLC1A3/PER2/SLC38A7/SLC17A6/ADORA1/SLC16A5/AVPR1A/ABCB4/SLC26A6/P2RX4/SLCO2A1/CCK/PLA2G12A/SLC5A8/SLC5A6/PRAF2/MPC1/CASR/ATP1A2/PLA2G5/VAMP2/SLC17A8/PROCA1/SLC38A2/SSTR4/LRRC8D/SLCO3A1/SLC1A7/TNFRSF11A/PLA2G2A/ABCC4/SLC16A2/ADORA2A/PLA2G2F/SLC1A4/SLC10A3/SLC27A1/ITGB1/GLS2/SLC1A2/PLA2G12B/PLA2G4F/PLA2R1/SLC10A7/SNAP25/NCOA1/PSEN1/SLC10A2/DRD2/MIR33A/ATP8B1/PPFIA1/RXRA/SLC25A22/MPC2/SLCO2B1/ABCC3/APBA1/SYK/AVP/GIPC1/CLN8/GJA1/DRD3/MAP2K6/CEACAM1/EDN1/LRRC8E/SLC22A13/SLC9A3R1/SLC10A1/SLC16A13/NMB/ACE/PTGES/PLA2G10/AVPR1B,123,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0015807,L-amino acid transport,51/10642,66/18862,0.00033437760975821344,0.0024323133377248,0.0016032311075939,SLC25A2/SLC7A5/SFXN1/SLC43A1/NTSR1/SLC66A1L/SLC7A11/SLC25A18/SLC1A5/SLC7A7/SLC7A10/SLC1A6/SLC43A2/SLC7A1/SLC7A8/SLC7A3/SLC7A13/SLC22A2/SLC3A2/SLC3A1/SLC17A7/SLC11A1/GRM1/SLC1A3/PER2/SLC38A7/SLC17A6/SLC38A3/CLTRN/ACE2/PRAF2/ATP1A2/SLC17A8/SLC38A2/SLC38A9/SLC1A7/SLC47A1/SLC66A1/SLC1A4/ITGB1/SLC6A20/SLC1A2/PSEN1/CTNS/SLC25A22/SLC25A29/SLC7A9/SLC7A2/SLC25A15/CLN8/SLC38A5,51,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0014855,striated muscle cell proliferation,55/10642,72/18862,0.0003345005582598884,0.0024323133377248,0.0016032311075939,GATA6/TBX5/NOTCH1/TP73/ERBB4/TGFBR3/ZFPM2/JARID2/SHH/NDRG4/VGLL4/TBX2/SIX1/KPNA1/RUNX1/FGF20/PPARD/WNT2/MEIS1/FOXC2/FGFR2/HEY2/TBX20/MIR200B/MIR199A1/MIR1-1/SMAD1/ANGPT1/DIPK2A/JAK2/MEGF10/TENM4/EPHB1/MEF2C/BMPR1A/RBP4/RBPJ/PRKAR1A/AKIRIN1/PTEN/KCNK2/MAPK14/TGFB2/FGF2/NOG/YAP1/TGFBR1/MAPK11/MYOG/TGFBR2/GJA1/FOXC1/GLI1/SAV1/CFLAR,55,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0036465,synaptic vesicle recycling,55/10642,72/18862,0.0003345005582598884,0.0024323133377248,0.0016032311075939,SYT1/STON1/GAK/CYFIP1/PACSIN1/NLGN3/SNCB/DNM3/WNT7A/STON2/DNAJC6/SYT8/SYT7/DNM2/ITSN2/STX1B/SLC17A7/RAB3A/SNCG/CEL/NLGN4Y/PPP3CB/CALM1/RAB27B/FGF14/SYT2/MX2/VAMP2/DGKQ/SYNJ2/AMPH/SNAP91/CALM3/SYT5/SH3GL2/CANX/LRRK2/OPHN1/BTBD9/DNM1/DENND1A/WNT3A/AP3D1/SYP/NLGN2/ITSN1/PPP3CC/NLGN1/MX1/GRIPAP1/AP3B1/NLGN4X/SLC2A4/SNCA/BTBD8,55,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060271,cilium assembly,252/10642,388/18862,0.0003351004042603119,0.0024338871467327,0.0016042684655362,NPHP4/CFAP74/TTLL3/ODAD2/ONECUT1/ASAP1/IFT140/CCNO/ADAMTS16/NOTCH1/DZIP1L/RAB11A/ZNF423/SNAP29/CFAP65/DISC1/DNAH7/RFX4/RABEP2/CEP70/TBC1D30/LIMK2/TMEM250/WDR11/TOGARAM1/CFAP46/CLASP1/PLA2G3/PTPN23/SYNE2/ATP6V0D1/IQUB/BBS2/MCIDAS/CFAP100/CELSR2/POC1B/ABLIM1/SDCCAG8/CFAP73/KIF3B/DYNC2I1/RAB17/CDK10/EHD3/FOXJ1/CSNK1E/DNAH1/WRAP73/TRAF3IP1/RFX2/TUBB/EHD2/CCDC40/CDK5RAP2/CEP72/DRC1/CCDC28B/PARVA/CDKL1/CEP164/PLK1/CEP131/DYNC2LI1/WWTR1/CDC14B/IFT43/TEKT5/KCTD17/HTT/DYNC1H1/ONECUT2/IFT22/NEURL1/DNAAF5/DNAI3/CEP152/CCDC65/SPAG17/CSNK1D/MAK/RP1L1/CCDC57/YWHAE/DNM2/EVI5L/NOTO/DYNLL1/B9D1/RILP/CCDC113/IFT122/CCDC88A/CLUAP1/HAUS7/DNAH8/BBS10/TEKT3/DNAH5/IFT52/CFAP44/RAB8A/HOATZ/SPAG1/IFT81/CCDC96/SEPTIN9/GMNC/ATAT1/TMEM216/CEP120/DZIP1/TMEM80/DNAAF2/WDR90/PPP2R1A/MAP4/DNAI2/CFAP52/E2F4/EHD1/CDKL5/TUBB4A/TTBK2/IFT57/OCRL/CCDC63/HAP1/TTC39C/DNAAF1/GAS8/HAUS3/HYDIN/TEKT4/CFAP54/LRRC49/ZMYND10/CCDC13/NDE1/RP1/CEP63/CDK1/NPHP1/NINL/RPGR/DCTN1/DCDC2/HDAC6/HAUS5/RSPH6A/UNC119B/FHDC1/KIF3C/CDC14A/CROCC/TEKT1/CIBAR1/IFT172/TTC21B/DNAI1/ATXN10/SEPTIN6/NME5/ABCC4/RILPL2/CFAP20/PKHD1/DCTN2/FSIP2/TNPO1/VANGL2/TTC8/TUBA1A/CC2D2A/SSX2IP/PAFAH1B1/RSPH4A/PLK4/DYNC1I2/RILPL1/FLNA/IFT88/TCTN1/SPAG16/TMEM237/ACTR3/YAP1/BBOF1/NEK2/CNTROB/SPEF1/CKAP5/GSN/TESK1/TTC30B/CFAP221/HAUS6/CEP83/PCNT/DYNC2I2/DAW1/HSP90AA1/DNAAF3/DNAH17/GALNT11/BBS9/CEP126/MKKS/TTC12/DNAAF11/DYNLL2/UBXN10/RSPH9/BBS5/CFAP410/SAXO1/HAUS1/ARMC9/CPLANE1/TTC36/MARK4/EHD4/ODAD3/TBC1D7/TTC26/ARMC2/KIFAP3/DNAJB13/ARL13B/TPGS1/PRKAR2B/TAPT1/FUZ/MAPK15/FBF1/RSPH1/NUDCD3/CFAP43/TMEM138/CEP290/PIBF1/WDPCP/KIF17/IFT80/CFAP70/MKS1/INTU/CEP41/YWHAG/PRKACA/RO60/DNAI4,252,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060428,lung epithelium development,29/10642,34/18862,0.00033670521675513323,0.0024427482468132,0.001610109156814,GATA6/MAP2K1/PKD1/SHH/BMP4/FOXA1/THRB/WNT2/FOXJ1/FGFR2/NFIB/GRHL2/ERRFI1/WNT7B/THRA/RCN3/SOX9/RBPJ/FGF10/NKX2-1/FGF7/ASCL1/HOXA5/IL13/SRSF6/YAP1/SPDEF/CDC42/SAV1,29,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0035987,endodermal cell differentiation,36/10642,44/18862,0.0003491451148987978,0.0025272214246038,0.001665788671575,SOX17/GATA6/COL11A1/MMP9/ITGB5/LAMB1/LAMA3/DKK1/SOX2/MMP14/MACROH2A1/EOMES/NANOG/ITGB2/ITGA7/COL5A2/HMGA2/COL12A1/LAMB3/NODAL/ITGA4/COL4A2/MMP2/COL5A1/COL6A1/CDC73/MIXL1/INHBA/COL7A1/COL8A1/RTF1/SETD2/CTR9/POU5F1/MMP15/HSBP1,36,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0048546,digestive tract morphogenesis,36/10642,44/18862,0.0003491451148987978,0.0025272214246038,0.001665788671575,SOX11/SFRP2/SOX17/NOTCH1/FOXF1/SIX2/SHH/GATA4/PDGFRA/BMP4/WNT5A/ID2/FGFR2/SFRP1/SOX10/SMAD3/GLI2/HLX/RBPMS2/GLI3/TCF21/NKX2-3/EPB41L5/NODAL/HOXD13/SHOX2/TP63/OVOL2/DACT1/FGF10/SFRP5/WNT11/BCL2/HIF1A/IHH/GLI1,36,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0050817,coagulation,227/10642,347/18862,0.0003506116084678222,0.0025349458890133,0.0016708801626418,H3-3B/DGKH/TRPC3/P2RX2/F11/ITGA2B/DGKI/DOCK11/GATA6/COL1A1/PRKCH/CAV1/HGFAC/SH2B1/SERPING1/ZFPM2/H3C13/NOS3/CD9/PLAT/PEAR1/F2RL1/SERPINE2/PRKCE/SLC7A11/SHH/MPIG6B/GATA4/CD34/PRKCB/PRKCG/PDGFRA/DMTN/DGKG/GNAS/F7/PDGFB/PDGFA/EHD3/ZFPM1/F3/DGKD/ITPK1/DOCK9/GATA3/SCUBE1/PROZ/DGKE/ADRA2A/MAFG/EHD2/SH2B2/FOXA2/MAFK/CLIC1/ANO6/CBX5/MERTK/F5/DGKK/PRTN3/HRG/SERPINA1/COMP/ACTB/PROC/CD59/MAPK3/AXL/SERPINE1/RAF1/P2RY1/BLK/PDPN/RAC1/SLC4A1/C1QTNF1/ADAMTS18/LCK/GNA15/P2RX5/JAK2/TRPC6/CAPZB/METAP1/ALOX12/GATA2/HNF4A/GP1BB/GP5/MYH9/ADRA2C/FBLN1/F2R/EHD1/GATA5/RAD51B/PIK3R5/TSPAN8/FAP/PRKCD/DGKZ/PDPK1/HMG20B/CD177/P2RX4/P2RX6/PRKCQ/C4BPB/GNB1/KLKB1/GNA12/CAPZA1/PIK3R6/MICAL1/RAB27A/AK3/LYN/COL1A2/PHF21A/H3-3A/TBXA2R/SERPINF2/MYL9/PIK3R1/TRPC7/P2RX1/GNAQ/DGKQ/VWF/ITGB3/H3C4/ADRA2B/PRDX2/VAV3/THBD/PRKAR1A/SRC/HSPB1/ITPR2/DGKA/F2RL3/GNG2/F10/F2RL2/EPHB2/THBS1/SERPINA5/ST3GAL4/PRKAR1B/P2RX7/F8/FYN/ADTRP/HPSE/ADORA2A/KNG1/ITPR1/AKAP1/P2RX3/TSPAN32/ARRB2/KRT1/ACTG1/PRKG1/YWHAZ/HPS5/PSEN1/MPL/IRF2/DGKB/FLNA/DTNBP1/ADAMTS13/PIK3CA/F2/VAV2/ENTPD2/WNT3A/DOCK8/GNA11/F13A1/SYK/GNA14/LMAN1/SRF/HDAC1/LNPK/IRF1/C1GALT1C1/PF4V1/PAFAH2/PABPC4/UBASH3B/GNA13/AP3B1/HBG2/H3C12/JMJD1C/VCL/COL3A1/APOE/TYRO3/HBE1/MFN2/FCER1G/CEACAM1/SERPINA10/EDN1/CAPZA2/PRKAR2B/PIK3CB/CDC42/WAS/ITPR3/HDAC2/PROCR/CSRP1/ILK/DOCK1/PRKACA/DOCK6/SERPIND1/PLCG2/GP6/VAV1/CARMIL1,227,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0007528,neuromuscular junction development,38/10642,47/18862,0.000381519615696948,0.0027490198869968,0.0018119845539104,DOK7/P2RX2/RER1/ERBB2/PPFIBP2/ANK3/SIX1/GPHN/FZD9/PTN/SHANK2/SHANK1/CACNB4/CACNB2/LAMB2/ZC4H2/PDZRN3/FNTA/CACNG2/AGRN/KALRN/F2R/MESD/UNC13A/SIX4/SHANK3/DCTN1/TNC/LRP4/LRRK2/APP/UTRN/NEDD4/DVL1/MUSK/CACNB1/CHRNA1/SNTA1,38,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0007632,visual behavior,38/10642,47/18862,0.000381519615696948,0.0027490198869968,0.0018119845539104,NPHP4/GRIN2A/TAFA2/PPP1R1B/HRH1/GRIN1/SLC7A11/B4GALT2/PDE1B/NDRG4/MEIS2/DRD1/SYNGAP1/KRAS/TANC1/RGS14/LRRN4/FOXB1/NF1/ABCA7/DDHD2/PIAS1/CCK/CHRNB2/ATP1A2/MTOR/NPHP1/KIT/APP/MECP2/DRD2/CTNS/NETO1/DRD3/TTC36/NPTN/HIF1A/RAG1,38,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0070169,positive regulation of biomineral tissue development,38/10642,47/18862,0.000381519615696948,0.0027490198869968,0.0018119845539104,TFAP2A/SLC8A1/ACVR1/ACVR2A/LTF/BMP4/ADGRV1/OSR1/FZD9/ALOX5/ATRAID/WNT10B/SMAD3/PTN/ANO6/ACVR2B/OSR2/BMPR1B/TMEM119/KL/GPM6B/ADRB2/FBN2/TGFB1/MEF2C/BMPR1A/AMTN/WNT6/CCN1/P2RX7/WNT4/NELL1/BMP7/ATF4/PKDCC/TGFB3/CEBPB/BMP6,38,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0010976,positive regulation of neuron projection development,107/10642,153/18862,0.0003928657913284988,0.0028275646750037,0.0018637564393493,NTRK1/KIDINS220/PTK2B/ATP8A2/ATP1B2/TENM3/ADCYAP1/LRP8/PLXNB2/RET/FKBP1B/CYFIP1/DISC1/STMN2/LTK/MIR200C/PAK3/OPA1/PACSIN1/CNTN1/NDRG4/PLA2G3/RAPGEF2/PLXNB3/CUX2/SCARF1/BHLHB9/ITGA6/WNT5A/ITGA3/ANKRD1/TRIM67/CAMK1/FUT9/MDK/BDNF/CNR1/PTN/CX3CL1/DPYSL3/EP300/CAMK2B/ALK/ALKAL1/MAGI2/STYXL1/ITPKA/PPP1R9A/NDNF/NCKIPSD/COBL/CAMK1D/NTRK2/P3H1/FEZ1/AP2A1/KALRN/DAB2IP/NTRK3/CBFA2T2/NEGR1/ZDHHC15/PPP2R5B/RIT2/PTK7/LYN/MTOR/HGF/EZH2/RRN3/SERPINF1/FYN/ROR2/RELN/EEF2K/BMP7/FLNA/PRKCI/SF3A2/ABL2/DVL1/RAPGEF1/NME2/HSPA5/CRTC1/FZD1/TOX/MARK2/TIAM1/TWF1/PRKD1/CAPRIN1/EPO/EPHA3/TMEM30A/DHX36/APOE/GRN/ROR1/GPC2/NPTN/DBN1/LRRC7/RAP1A/UBE2V2/CFLAR/KATNB1,107,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,31/10642,37/18862,0.0004029907724177973,0.0028938749132445,0.0019074640633016,APC2/STMN2/FGF13/BMERB1/CLASP1/CLASP2/TBCD/CIB1/DYRK1A/CAMSAP2/STMN1/APC/TUBB4A/TTBK2/ARHGEF2/CDH5/MID1IP1/EML2/HDAC6/MAP6D1/MAP2/TRIM54/SPEF1/ATXN7/CAMSAP1/MAP1B/TAOK1/CLIP3/SNCA/INPP5J/KATNB1,31,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0090218,positive regulation of lipid kinase activity,31/10642,37/18862,0.0004029907724177973,0.0028938749132445,0.0019074640633016,PTK2B/EPHA8/IRS1/CD81/NOD2/ATG14/PDGFRA/PDGFB/TEK/PTK2/AGAP2/FLT1/FGFR3/AMBRA1/FGR/PDGFRB/TGFB1/DGKZ/LYN/VAV3/SRC/FLT3/CD19/KIT/FGF2/F2/VAV2/FPR2/PRKD1/CDC42/EEF1A2,31,Methylation_Positive_LogFC0.1_pvalue0.05.csv
BP,GO:0060292,long-term synaptic depression,26/10642,30/18862,0.00041229138681245865,0.0029537310602991,0.0019469175479536,PTK2B/CBLN1/PRRT1/DRD5/GRID2IP/AGER/SORCS3/SHANK2/ARF1/ARC/ADCY8/SORCS2/PPP1R9A/PICK1/ADORA1/MAPT/SHANK3/GRID2/PTEN/GRIA1/SLC24A2/KCNB1/SRF/SLC24A1/CD38/ABHD6,26,Methylation_Positive_LogFC0.1_pvalue0.05.csv
