ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0098754,detoxification,16/759,112/12848,8.695288237960374e-4,0.02054587268682134,0.019517126640640967,ABCC2/GSTZ1/NNT/AKR1A1/SLC17A3/MT2A/APOE/PTGES/PRDX3/TXNRD2/SLC22A5/GSTK1/ADH5/MT1M/GSTA1/MT1B,16
BP,GO:0006081,cellular aldehyde metabolic process,10/759,53/12848,9.374919219280735e-4,0.022019899547191534,0.02091734795730495,ALDH3A2/PNPO/AKR1A1/GOT2/PNKD/KHK/IDH1/ALDH9A1/IDH2/ADH5,10
BP,GO:0006536,glutamate metabolic process,7/759,28/12848,9.689086011061339e-4,0.02262315585777991,0.021490398807467722,GGT1/AADAT/GLS/GOT2/DGLUCY/MTHFS/GLUD1,7
BP,GO:0021762,substantia nigra development,8/759,37/12848,0.0011937081592483987,0.02770807291996577,0.026320710557792865,MAOB/ATP5PB/COX6B1/TTBK1/GLUD1/ATP5PF/BASP1/NDUFS3,8
BP,GO:0051453,regulation of intracellular pH,12/759,74/12848,0.0012323502925995213,0.028437744178933983,0.02701384667249551,ATP6V0A1/ATP6V1H/ATP6V1D/ATP5F1B/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1/CLIC4/CHP1,12
BP,GO:0006605,protein targeting,38/759,385/12848,0.0012918920688909873,0.029573755157006325,0.028092976795715718,CROT/MIPEP/SIRT4/TIMM13/SAMM50/ACOT8/MLYCD/ECH1/TIMM44/PMPCB/PITRM1/GRPEL1/EHHADH/PECR/MFN2/HMGCL/ROMO1/PEX1/HACL1/HSD17B4/TIMM10/NACAD/BAAT/IDH1/HSPD1/TIMM8B/CHCHD4/PMPCA/ACOT4/CIB1/PRKN/NDUFA13/CHP1/GSTK1/DDO/NUDT19/AMACR/DECR2,38
BP,GO:0046459,short-chain fatty acid metabolic process,5/759,15/12848,0.0012965685864577024,0.029573755157006325,0.028092976795715718,MCEE/OXSM/MMAA/ACSS1/ACOT4,5
BP,GO:0015718,monocarboxylic acid transport,18/759,139/12848,0.0013735009972556187,0.03079510782045602,0.02925317548714058,SLC25A13/SLC6A13/ABCC2/ABCB11/SLC9A3R1/GLS/PLA2G4A/KMO/SLC6A8/PLA2G12B/MPC2/PTGES/ACE/SLC51A/SLC16A4/PLA2G1B/PLA2G2A/SLC5A8,18
BP,GO:0009068,aspartate family amino acid catabolic process,6/759,22/12848,0.001373527363507415,0.03079510782045602,0.02925317548714058,DLD/OGDH/AADAT/GOT2/SLC25A21/DDO,6
BP,GO:0042537,benzene-containing compound metabolic process,6/759,22/12848,0.001373527363507415,0.03079510782045602,0.02925317548714058,AADAT/KYNU/KMO/GOT2/KYAT3/TH,6
BP,GO:0006721,terpenoid metabolic process,14/759,96/12848,0.0014628357454248954,0.03261214605337083,0.030979233359845686,RETSAT/ALDH3A2/FDFT1/LRP2/RBP2/RBP1/PECR/SCPEP1/SDC4/APOE/CYP4V2/LPL/ADH1A/ADH5,14
BP,GO:0006699,bile acid biosynthetic process,7/759,30/12848,0.0015026140818477903,0.033310759365007755,0.03164286662010633,HSD17B10/ABCB11/ACOT8/HSD17B4/CYP27A1/BAAT/AMACR,7
BP,GO:0016101,diterpenoid metabolic process,13/759,87/12848,0.001704201774104648,0.03756860447272034,0.03568751848036843,RETSAT/ALDH3A2/LRP2/RBP2/RBP1/PECR/SCPEP1/SDC4/APOE/CYP4V2/LPL/ADH1A/ADH5,13
BP,GO:0006749,glutathione metabolic process,9/759,48/12848,0.001749533982264677,0.03835367274453564,0.036433277841195995,GLRX2/GGT5/GGT1/GSTZ1/IDH1/PTGES2/GSTK1/GSTA1/GSTA2,9
BP,GO:0009081,branched-chain amino acid metabolic process,6/759,23/12848,0.001766581252481395,0.03851342332757782,0.03658502960212997,HSD17B10/MCCC1/DLD/HIBADH/AUH/BCKDHA,6
BP,GO:1901685,glutathione derivative metabolic process,5/759,16/12848,0.001795011543044475,0.03870554944728688,0.036767535834232826,GSTZ1/AKR1A1/GSTK1/GSTA1/GSTA2,5
BP,GO:1901687,glutathione derivative biosynthetic process,5/759,16/12848,0.001795011543044475,0.03870554944728688,0.036767535834232826,GSTZ1/AKR1A1/GSTK1/GSTA1/GSTA2,5
BP,GO:0006569,tryptophan catabolic process,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,AADAT/KYNU/KMO/ACMSD,4
BP,GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,ETFB/ACADL/ETFA/ETFDH,4
BP,GO:0042436,indole-containing compound catabolic process,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,AADAT/KYNU/KMO/ACMSD,4
BP,GO:0046218,indolalkylamine catabolic process,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,AADAT/KYNU/KMO/ACMSD,4
BP,GO:0048711,positive regulation of astrocyte differentiation,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,HES1/SERPINE2/BIN1/TTBK1,4
BP,GO:0051791,medium-chain fatty acid metabolic process,4/759,10/12848,0.001904342759462549,0.03975945253354084,0.03776866926452875,CROT/ACOT7/OXSM/ACAD9,4
BP,GO:0030641,regulation of cellular pH,12/759,79/12848,0.0021963789763761706,0.04561532337252826,0.0433313326031886,ATP6V0A1/ATP6V1H/ATP6V1D/ATP5F1B/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1/CLIC4/CHP1,12
BP,GO:0019731,antibacterial humoral response,8/759,41/12848,0.0023975890437902482,0.049533436475373394,0.04705326307488054,PI3/SLPI/SPINK5/OCIAD2/DEFA4/RNASE6/PLA2G1B/DEFA3,8
CC,GO:0005743,mitochondrial inner membrane,218/786,442/13331,3.742255760829469e-155,1.62039674443916e-152,1.3826650232117303e-152,NDUFAB1/SLC25A13/HCCS/MYOC/MRPS10/MRPL43/MRPS35/MRPS24/NDUFB4/SDHA/SLC25A3/MRPL22/HADHA/COQ9/SIRT4/MRPS33/NDUFB2/MRPS18A/ATP5F1D/NDUFB7/TIMM13/SLC25A1/SAMM50/MTG2/NDUFAF5/MRPS31/SLC25A15/TIMM44/DMAC2/PMPCB/CHCHD3/MRPL32/PPIF/SLC25A11/MRPL27/NDUFC1/GRPEL1/MTCH2/FOXRED1/PTPMT1/NDUFS8/ATP5F1B/MRPL51/COX6A1/MRPL18/COX7A2/NNT/MRPS30/MRPS27/MRPL3/NDUFS7/MRPL19/COQ10B/COX7A2L/MRPL37/ATP5PB/PLA2G4A/MRPS15/SDHB/NDUFB3/NDUFA8/COQ6/MRPS14/MRPS2/NDUFAF4/ATP5F1E/GOT2/MRPS7/MRPS26/ROMO1/COX6B1/TIMM8A/COX7C/UQCR11/NDUFA5/MTX2/MRPL34/NDUFA10/COX4I1/COX7B/NDUFA2/CKMT2/PTCD3/IMMT/COQ3/ERAL1/DAP3/SCO1/MRPS36/TIMM10/MRPL44/CYP27A1/COX5B/MRPS9/NDUFB5/MRPL47/MRPL50/UQCC2/MRPL15/NDUFAF1/NDUFA9/UQCRC2/NDUFB10/AFG3L2/MPC2/SDHC/MRPL24/MRPL9/MRPS5/TMEM177/HSPD1/SLC25A26/NDUFS6/NDUFB11/MRPS28/NDUFB9/MTG1/MRPL49/TIMM8B/NDUFC2/GUF1/MRPL39/ATP5PF/NDUFAF6/ATP5MJ/UQCRB/CPT2/MRPL17/NDUFS2/MRPL10/THEM4/CHCHD6/NDUFV3/SLC25A45/OMA1/MRPL55/MAIP1/COQ8A/MRPS18C/MTHFD2L/CCDC51/NDUFAF2/NDUFS4/UQCRQ/COX6C/NDUFB6/ATP5F1C/PMPCA/NDUFB8/COX11/CLPX/ATP23/MRPL16/COQ4/COQ7/ATP5MG/NDUFV1/MRPL58/ATP5PD/NDUFS5/MRPL1/ETFDH/CYCS/MRPL13/CHCHD1/MRPL52/MRPL57/MTX1/MICOS10/UQCRH/ATP5MK/SLC25A30/MRPL11/NDUFA11/MICOS13/MRPS22/MRPL48/COX8A/MTX3/ACAD9/NDUFAF3/NDUFV2/TMEM11/SLC25A20/COX5A/CYC1/MRPL14/MRPS23/MRPS11/MRPS16/SLC25A21/MRPL54/NDUFB1/COA3/UQCR10/NDUFA12/MRPL30/MRPL40/NDUFA13/NDUFA4/ABCB8/SDHD/MRPL53/NDUFS3/MRPL23/PET100/ATP5PO/MRPL20/MRPL33/MRPS6/SMIM20/MRPL46/MRPL12/MRPS21/NDUFA7/RCC1L/CHCHD10/SCO2,218
CC,GO:0005759,mitochondrial matrix,215/786,451/13331,8.173188716556525e-149,1.7694953571344876e-146,1.5098890734270212e-146,POLDIP2/NDUFAB1/GLRX2/MIPEP/TFB1M/MRPS10/MRPL43/MRPS35/CS/MRPS24/IARS2/COASY/HSD17B10/TRNT1/MCCC1/MRPL22/HADHA/SIRT4/MRPS33/DLD/MRPS18A/ATP5F1D/MCAT/TXN2/GSTZ1/PRORP/MTG2/IDH3B/MRPS31/MLYCD/EARS2/DECR1/TIMM44/ETFB/PMPCB/OGDH/HIBADH/MRPL32/PITRM1/TFAM/PPIF/C1QBP/MRPL27/GRPEL1/AADAT/PDHX/NDUFS8/ATP5F1B/ACSS3/ACAD10/MRPL51/MTRF1L/MRPL18/MRPS30/MRPS27/MRPL3/NDUFS7/ACADL/MRPL19/GLS/HSPE1/MRPL37/MECR/ATP5PB/WARS2/MRPS15/HMGCL/DARS2/MRPS14/MRPS2/TSFM/ATP5F1E/MCEE/GOT2/MRPS7/ALKBH7/MRPS26/MPST/MRPL34/MTRES1/NDUFA10/COQ3/ERAL1/DAP3/DGLUCY/MRPS36/CARS2/MRPL44/CYP27A1/MRPS9/ISCU/SUCLA2/TBRG4/MTHFS/MRPL47/MRPL50/UQCC2/NARS2/MRPL15/FDX1/NDUFAF1/PNPT1/LRPPRC/PPA2/YARS2/NDUFA9/MMAB/ETFA/GCSH/SIRT3/MRPL24/MRPL9/MRPS5/HSPD1/ABHD10/CBR4/FARS2/MDH2/MRPS28/LACTB2/AUH/MRRF/PDSS1/GLUD1/MTG1/MRPL49/DLAT/ME3/NUBPL/MMAA/GUF1/MRPL39/ACSS1/MALSU1/RPUSD3/MRPL17/NDUFS2/MRPL10/THEM4/PARS2/ACP6/TFB2M/MRPL55/MAIP1/MRPS18C/MTHFD2L/NMNAT3/PDSS2/RPUSD4/ATP5F1C/VDAC2/PRDX3/PMPCA/METTL17/ISCA2/NDUFB8/IDH3A/TK2/CLPX/MRPL16/TRUB2/ACAA2/MRPL58/ECI1/GFM1/TRMT61B/ETFDH/TEFM/MRPL13/CHCHD1/MRPL52/MRPL57/TRMT10C/MRPL11/MRPS22/MRPL48/ACSF3/TUFM/FAHD1/D2HGDH/MRPL14/DHTKD1/IBA57/MRPS11/IDH2/MRPS16/DDX28/MRPL54/TXNRD2/MRPL30/MRPL40/TMLHE/LONP1/SDHAF3/GSTK1/MRPL53/ARL2/NDUFS3/MRPL23/LYRM4/ACSM4/FASTKD5/MRPL20/MRPL33/MRPS6/NFS1/MARS2/BCKDHA/MRPL46/MRPL12/MRPS21/FDX2/NDUFA7/SARS2/SCO2,215
CC,GO:0019866,organelle inner membrane,220/786,489/13331,1.1582397490961904e-145,1.6717260378621683e-143,1.4264636909921502e-143,NDUFAB1/SLC25A13/HCCS/MYOC/MRPS10/MRPL43/MRPS35/MRPS24/NDUFB4/SDHA/SLC25A3/MRPL22/HADHA/COQ9/SIRT4/MRPS33/NDUFB2/MRPS18A/ATP5F1D/NDUFB7/TIMM13/SLC25A1/SAMM50/MTG2/NDUFAF5/MRPS31/SLC25A15/TIMM44/DMAC2/PMPCB/CHCHD3/MRPL32/PPIF/SLC25A11/MRPL27/NDUFC1/GRPEL1/MTCH2/FOXRED1/PTPMT1/NDUFS8/ATP5F1B/MRPL51/COX6A1/MRPL18/COX7A2/NNT/MRPS30/MRPS27/MRPL3/NDUFS7/MRPL19/COQ10B/COX7A2L/MRPL37/ATP5PB/PLA2G4A/MRPS15/SDHB/NDUFB3/NDUFA8/COQ6/MRPS14/MRPS2/NDUFAF4/ATP5F1E/GOT2/MRPS7/MRPS26/ROMO1/COX6B1/TIMM8A/COX7C/UQCR11/NDUFA5/MTX2/MRPL34/NDUFA10/COX4I1/COX7B/NDUFA2/CKMT2/PTCD3/IMMT/COQ3/ERAL1/DAP3/SCO1/MRPS36/TIMM10/MRPL44/CYP27A1/COX5B/MRPS9/NDUFB5/MRPL47/MRPL50/UQCC2/MRPL15/NDUFAF1/LRPPRC/NDUFA9/UQCRC2/NDUFB10/AFG3L2/MPC2/SDHC/MRPL24/MRPL9/MRPS5/TMEM177/HSPD1/SLC25A26/NDUFS6/NDUFB11/MRPS28/NDUFB9/MTG1/MRPL49/TIMM8B/NDUFC2/GUF1/MRPL39/ATP5PF/NDUFAF6/ATP5MJ/UQCRB/CPT2/MRPL17/NDUFS2/MRPL10/THEM4/CHCHD6/NDUFV3/SLC25A45/OMA1/MRPL55/MAIP1/COQ8A/MRPS18C/MTHFD2L/CCDC51/NDUFAF2/NDUFS4/UQCRQ/COX6C/NDUFB6/ATP5F1C/PMPCA/NDUFB8/COX11/CLPX/ATP23/MRPL16/COQ4/COQ7/ATP5MG/NDUFV1/MRPL58/ATP5PD/NDUFS5/MRPL1/ETFDH/CYCS/MRPL13/CHCHD1/MRPL52/MRPL57/MTX1/MICOS10/UQCRH/ATP5MK/SLC25A30/MRPL11/NDUFA11/MICOS13/MRPS22/MRPL48/COX8A/MTX3/ACAD9/NDUFAF3/NDUFV2/TMEM11/SLC25A20/COX5A/CYC1/MRPL14/MRPS23/MRPS11/MRPS16/SLC25A21/MRPL54/NDUFB1/COA3/UQCR10/NDUFA12/MRPL30/MRPL40/NDUFA13/NDUFA4/TMEM120A/ABCB8/SDHD/MRPL53/NDUFS3/MRPL23/PET100/ATP5PO/MRPL20/MRPL33/MRPS6/SMIM20/MRPL46/MRPL12/MRPS21/NDUFA7/RCC1L/CHCHD10/SCO2,220
CC,GO:0098798,mitochondrial protein-containing complex,152/786,242/13331,7.456948638424005e-128,8.072146901093985e-126,6.887865716017963e-126,NDUFAB1/MRPS10/MRPL43/MRPS35/MRPS24/NDUFB4/HSD17B10/SDHA/MCCC1/MRPL22/HADHA/MRPS33/NDUFB2/MRPS18A/ATP5F1D/NDUFB7/TIMM13/SAMM50/PRORP/MRPS31/DMAC2/PMPCB/CHCHD3/MRPL32/PPIF/MRPL27/NDUFC1/GRPEL1/FOXRED1/NDUFS8/ATP5F1B/MRPL51/COX6A1/MRPL18/MRPS30/MRPS27/MRPL3/NDUFS7/MRPL19/MRPL37/ATP5PB/MRPS15/SDHB/NDUFB3/NDUFA8/MRPS14/MRPS2/ATP5F1E/MRPS7/MRPS26/ROMO1/COX7C/NDUFA5/MTX2/MRPL34/NDUFA10/COX4I1/NDUFA2/IMMT/DAP3/MRPS36/TIMM10/MRPL44/MRPS9/NDUFB5/MRPL47/MRPL50/MRPL15/NDUFAF1/PNPT1/NDUFA9/UQCRC2/NDUFB10/AFG3L2/SDHC/MRPL24/MRPL9/MRPS5/NDUFS6/NDUFB11/MRPS28/NDUFB9/MRPL49/DLAT/TIMM8B/NDUFC2/MRPL39/ATP5PF/ATP5MJ/UQCRB/MALSU1/MRPL17/NDUFS2/MRPL10/CHCHD6/NDUFV3/MRPL55/MRPS18C/NDUFS4/UQCRQ/NDUFB6/ATP5F1C/NDUFB8/CLPX/MRPL16/ATP5MG/NDUFV1/MRPL58/ATP5PD/NDUFS5/MRPL13/MRPL52/MRPL57/MTX1/MICOS10/UQCRH/ATP5MK/TRMT10C/MRPL11/NDUFA11/MICOS13/MRPS22/MRPL48/MTX3/NDUFV2/COX5A/CYC1/MRPL14/MRPS11/MRPS16/MRPL54/NDUFB1/UQCR10/NDUFA12/MRPL30/MRPL40/NDUFA13/NDUFA4/SDHD/MRPL53/NDUFS3/MRPL23/ATP5PO/MRPL20/MRPL33/MRPS6/BCKDHA/MRPL46/MRPL12/MRPS21/NDUFA7/CHCHD10,152
CC,GO:0000313,organellar ribosome,68/786,82/13331,1.5301343793460702e-70,1.1042469770947473e-68,9.422406441236328e-69,NDUFAB1/MRPS10/MRPL43/MRPS35/MRPS24/MRPL22/MRPS33/MRPS18A/MTG2/MRPS31/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MRPS14/MRPS2/MRPS7/MRPS26/MRPL34/DAP3/MRPS36/MRPL44/MRPS9/MRPL47/MRPL50/MRPL15/MRPL24/MRPL9/MRPS5/MRPS28/MTG1/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPS18C/MRPL16/MRPL58/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPS22/MRPL48/MRPL14/MRPS11/MRPS16/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPS6/MRPL46/MRPL12/MRPS21/NDUFA7,68
CC,GO:0005761,mitochondrial ribosome,68/786,82/13331,1.5301343793460702e-70,1.1042469770947473e-68,9.422406441236328e-69,NDUFAB1/MRPS10/MRPL43/MRPS35/MRPS24/MRPL22/MRPS33/MRPS18A/MTG2/MRPS31/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MRPS14/MRPS2/MRPS7/MRPS26/MRPL34/DAP3/MRPS36/MRPL44/MRPS9/MRPL47/MRPL50/MRPL15/MRPL24/MRPL9/MRPS5/MRPS28/MTG1/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPS18C/MRPL16/MRPL58/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPS22/MRPL48/MRPL14/MRPS11/MRPS16/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPS6/MRPL46/MRPL12/MRPS21/NDUFA7,68
CC,GO:0098800,inner mitochondrial membrane protein complex,77/786,130/13331,3.3391038913166416e-61,2.065474264200151e-59,1.7624443095520923e-59,NDUFAB1/NDUFB4/SDHA/NDUFB2/ATP5F1D/NDUFB7/SAMM50/DMAC2/CHCHD3/PPIF/NDUFC1/GRPEL1/FOXRED1/NDUFS8/ATP5F1B/COX6A1/NDUFS7/ATP5PB/SDHB/NDUFB3/NDUFA8/ATP5F1E/ROMO1/COX7C/NDUFA5/MTX2/NDUFA10/COX4I1/NDUFA2/IMMT/TIMM10/NDUFB5/NDUFAF1/NDUFA9/UQCRC2/NDUFB10/AFG3L2/SDHC/NDUFS6/NDUFB11/NDUFB9/NDUFC2/ATP5PF/ATP5MJ/UQCRB/NDUFS2/CHCHD6/NDUFV3/NDUFS4/UQCRQ/NDUFB6/ATP5F1C/NDUFB8/ATP5MG/NDUFV1/ATP5PD/NDUFS5/MTX1/MICOS10/UQCRH/ATP5MK/NDUFA11/MICOS13/MTX3/NDUFV2/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA13/NDUFA4/SDHD/NDUFS3/ATP5PO/NDUFA7/CHCHD10,77
CC,GO:0070469,respirasome,60/786,88/13331,3.0098029800233837e-53,1.6290558629376564e-51,1.390053744721326e-51,NDUFAB1/NDUFB4/SDHA/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/COX6A1/COX7A2/NNT/NDUFS7/COX7A2L/SDHB/NDUFB3/NDUFA8/COX6B1/COX7C/UQCR11/NDUFA5/NDUFA10/COX4I1/COX7B/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/UQCRC2/NDUFB10/SDHC/NDUFS6/NDUFB11/NDUFB9/NDUFC2/UQCRB/NDUFS2/NDUFV3/NDUFS4/UQCRQ/NDUFB6/NDUFB8/NDUFV1/COA6/NDUFS5/CYCS/UQCRH/NDUFA11/COX8A/NDUFV2/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA13/NDUFA4/SDHD/NDUFS3/NDUFA7,60
CC,GO:0098803,respiratory chain complex,55/786,75/13331,1.0249710582183373e-51,4.931249646761556e-50,4.2077759232121217e-50,NDUFAB1/NDUFB4/SDHA/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/COX6A1/NDUFS7/SDHB/NDUFB3/NDUFA8/COX6B1/COX7C/NDUFA5/NDUFA10/COX4I1/COX7B/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/UQCRC2/NDUFB10/SDHC/NDUFS6/NDUFB11/NDUFB9/NDUFC2/UQCRB/NDUFS2/NDUFV3/NDUFS4/UQCRQ/NDUFB6/NDUFB8/NDUFV1/COA6/NDUFS5/UQCRH/NDUFA11/COX8A/NDUFV2/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA13/NDUFA4/SDHD/NDUFS3/NDUFA7,55
CC,GO:0005746,mitochondrial respirasome,55/786,76/13331,3.508597000166865e-51,1.5192225010722524e-49,1.2963342600616524e-49,NDUFAB1/NDUFB4/SDHA/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/COX6A1/COX7A2/NNT/NDUFS7/COX7A2L/SDHB/NDUFB3/NDUFA8/COX7C/NDUFA5/NDUFA10/COX4I1/COX7B/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/UQCRC2/NDUFB10/SDHC/NDUFS6/NDUFB11/NDUFB9/NDUFC2/UQCRB/NDUFS2/NDUFV3/NDUFS4/UQCRQ/NDUFB6/NDUFB8/NDUFV1/NDUFS5/UQCRH/NDUFA11/NDUFV2/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA13/NDUFA4/SDHD/NDUFS3/NDUFA7,55
CC,GO:1990204,oxidoreductase complex,55/786,98/13331,4.3564903255403046e-42,1.7148730099626837e-40,1.4632804825499016e-40,NDUFAB1/NDUFB4/SDHA/NDUFB2/DLD/NDUFB7/DMAC2/OGDH/NDUFC1/FOXRED1/PDHX/NDUFS8/NDUFS7/SDHB/NDUFB3/NDUFA8/NDUFA5/NDUFA10/NDUFA2/MRPS36/NDUFB5/NDUFAF1/NDUFA9/UQCRC2/GCSH/NDUFB10/SDHC/CBR4/NDUFS6/NDUFB11/NDUFB9/DLAT/NDUFC2/UQCRB/NDUFS2/NDUFV3/NDUFS4/UQCRQ/NDUFB6/NDUFB8/NDUFV1/NDUFS5/UQCRH/NDUFA11/NDUFV2/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA13/NDUFA4/SDHD/NDUFS3/BCKDHA/NDUFA7,55
CC,GO:0000315,organellar large ribosomal subunit,42/786,54/13331,1.410625845502179e-41,4.698469162326488e-40,4.009147139848299e-40,NDUFAB1/MRPL43/MRPL22/MRPS18A/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPL3/MRPL19/MRPL37/MRPL34/MRPL44/MRPL47/MRPL50/MRPL15/MRPL24/MRPL9/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPL16/MRPL58/MRPL13/MRPL52/MRPL57/MRPL11/MRPL48/MRPL14/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPL46/MRPL12,42
CC,GO:0005762,mitochondrial large ribosomal subunit,42/786,54/13331,1.410625845502179e-41,4.698469162326488e-40,4.009147139848299e-40,NDUFAB1/MRPL43/MRPL22/MRPS18A/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPL3/MRPL19/MRPL37/MRPL34/MRPL44/MRPL47/MRPL50/MRPL15/MRPL24/MRPL9/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPL16/MRPL58/MRPL13/MRPL52/MRPL57/MRPL11/MRPL48/MRPL14/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPL46/MRPL12,42
CC,GO:0005747,mitochondrial respiratory chain complex I,37/786,44/13331,3.719631878058383e-39,1.00662537699955e-37,8.589413086832189e-38,NDUFAB1/NDUFB4/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/NDUFS7/NDUFB3/NDUFA8/NDUFA5/NDUFA10/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/NDUFB10/NDUFS6/NDUFB11/NDUFB9/NDUFC2/NDUFS2/NDUFV3/NDUFS4/NDUFB6/NDUFB8/NDUFV1/NDUFS5/NDUFA11/NDUFV2/NDUFB1/NDUFA12/NDUFA13/NDUFA4/NDUFS3/NDUFA7,37
CC,GO:0030964,"NADH dehydrogenase complex",37/786,44/13331,3.719631878058383e-39,1.00662537699955e-37,8.589413086832189e-38,NDUFAB1/NDUFB4/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/NDUFS7/NDUFB3/NDUFA8/NDUFA5/NDUFA10/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/NDUFB10/NDUFS6/NDUFB11/NDUFB9/NDUFC2/NDUFS2/NDUFV3/NDUFS4/NDUFB6/NDUFB8/NDUFV1/NDUFS5/NDUFA11/NDUFV2/NDUFB1/NDUFA12/NDUFA13/NDUFA4/NDUFS3/NDUFA7,37
CC,GO:0045271,respiratory chain complex I,37/786,44/13331,3.719631878058383e-39,1.00662537699955e-37,8.589413086832189e-38,NDUFAB1/NDUFB4/NDUFB2/NDUFB7/DMAC2/NDUFC1/FOXRED1/NDUFS8/NDUFS7/NDUFB3/NDUFA8/NDUFA5/NDUFA10/NDUFA2/NDUFB5/NDUFAF1/NDUFA9/NDUFB10/NDUFS6/NDUFB11/NDUFB9/NDUFC2/NDUFS2/NDUFV3/NDUFS4/NDUFB6/NDUFB8/NDUFV1/NDUFS5/NDUFA11/NDUFV2/NDUFB1/NDUFA12/NDUFA13/NDUFA4/NDUFS3/NDUFA7,37
CC,GO:0005840,ribosome,72/786,202/13331,8.32042968200488e-38,2.1192623837106547e-36,1.808341064014683e-36,NDUFAB1/MRPS10/MRPL43/MRPS35/MRPS24/MRPL22/MRPS33/MRPS18A/MTG2/MRPS31/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MRPS14/MRPS2/MRPS7/MRPS26/MRPL34/PTCD3/DAP3/MRPS36/MRPL44/MRPS9/MRPL47/MRPL50/MRPL15/PNPT1/MRPL24/MRPL9/MRPS5/MRPS28/MTG1/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPS18C/MRPL16/MRPL58/MRPL1/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPS22/MRPL48/MRPL14/MRPS23/MRPS11/MRPS16/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPS6/MRPL46/MRPL12/MRPS21/NDUFA7,72
CC,GO:0044391,ribosomal subunit,65/786,170/13331,2.3224203198201998e-36,5.586711102678592e-35,4.767073288051989e-35,NDUFAB1/MRPS10/MRPL43/MRPS35/MRPS24/MRPL22/MRPS33/MRPS18A/MRPS31/MRPL32/MRPL27/MRPL51/MRPL18/MRPS30/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MRPS14/MRPS2/MRPS7/MRPS26/MRPL34/DAP3/MRPS36/MRPL44/MRPS9/MRPL47/MRPL50/MRPL15/MRPL24/MRPL9/MRPS5/MRPS28/MRPL49/MRPL39/MALSU1/MRPL17/MRPL10/MRPL55/MRPS18C/MRPL16/MRPL58/MRPL1/MRPL13/MRPL52/MRPL57/MRPL11/MRPS22/MRPL48/MRPL14/MRPS11/MRPS16/MRPL54/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPS6/MRPL46/MRPL12/MRPS21,65
