ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0002831,regulation of response to biotic stimulus,54/899,347/12848,2.0035716493598716e-8,7.07928649440488e-7,5.902068319565684e-7,FYN/IFNGR1/TSPAN32/LAG3/CD209/IL12RB1/LILRB1/ICAM2/IFNG/CLEC4A/IL18RAP/TASL/ZBP1/IRF1/FFAR2/LBP/PTPN22/IL2RA/KLRD1/TLR4/NLRC5/ARRB2/DUSP10/ADAM8/MR1/CD96/LY96/CD1D/SLAMF8/IFNGR2/SCIMP/IL23R/SLAMF6/PYHIN1/AIM2/CLEC4E/CLEC4D/NOD2/MUC17/SERPINB9/MUC16/IRF7/KIR2DL4/NCR1/IL27/SH2D1B/PSMB8/NCR3/MICB/KLRC2/KLRK1/LILRA2/IKBKE/PIK3R6,54
BP,GO:0071346,cellular response to interferon-gamma,31/899,148/12848,2.681438563600108e-8,9.403180045587146e-7,7.839520422587098e-7,NOS2/IFNGR1/IL12RB1/CCL22/CCL24/IFNG/CCL20/FASLG/IRF1/TLR4/NLRC5/IRF8/XCL1/XCL2/NCAM1/IFNGR2/CLDN1/PTAFR/HLA-DQB1/CIITA/CCL13/GBP6/IRF7/AIF1/HLA-C/TRIM31/IFI30/HLA-DPB1/HLA-DPA1/HLA-DQB2/HLA-DQA1,31
BP,GO:0031295,T cell costimulation,17/899,51/12848,3.041859244356468e-8,1.0509060381984124e-6,8.761503351776058e-7,FYN/CD40LG/TNFSF13B/MAP3K8/CD5/CD86/CD80/TNFSF14/CCR7/CTLA4/ICOS/TMIGD2/CD28/BTLA/LILRB4/PDCD1LG2/KLRK1,17
BP,GO:0042093,T-helper cell differentiation,17/899,51/12848,3.041859244356468e-8,1.0509060381984124e-6,8.761503351776058e-7,FOXP3/IL4R/IL12RB1/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,17
BP,GO:0043410,positive regulation of MAPK cascade,58/899,391/12848,3.469607431487996e-8,1.1898712544455892e-6,9.920069544827135e-7,MARCO/CDON/PTPRC/MAP3K20/TF/OSM/BIRC7/CD40LG/CCL22/CCL24/EZH2/IL26/CCL20/SLAMF1/PKN1/LRP1/IL1B/CCR7/EPO/PTPN22/GPR55/IL6/TLR4/CD27/KSR1/ARRB2/PIK3R5/XCL1/XCL2/FGD2/UBC/ADAM8/PRXL2C/XDH/SHC1/FCRL3/SCIMP/CCR1/BMPER/JCAD/NOD2/PBK/FPR1/FGG/FGB/CLEC7A/SAA1/C1QTNF1/TLR6/F2R/CCL13/RELL1/ELANE/AVPR1B/MIR27A/MIR23A/TNF/PIK3R6,58
BP,GO:0002695,negative regulation of leukocyte activation,30/899,142/12848,3.65564749888474e-8,1.2445211631239727e-6,1.0375691018732408e-6,FOXP3/TSPAN32/IL4R/CST7/PTPRC/LAG3/LILRB1/MDK/CD86/CNR1/CD80/CCR2/LAX1/INHBA/PKN1/IRF1/PTPN22/IL2RA/IL10/XCL1/ATM/CTLA4/IL20RB/TIGIT/CD300LF/LILRB4/SPN/PDCD1LG2/LST1/MIR27A,30
BP,GO:0006873,cellular ion homeostasis,68/899,491/12848,3.71039524223725e-8,1.2540060441880096e-6,1.0454767372100993e-6,FYN/SLC11A1/CP/ATP2B4/GNA15/P2RY10/PTPRC/TF/HAMP/TFR2/IFNG/CCR6/IL1A/FASLG/CNR1/TASL/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/SLAMF8/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/PRND/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/TMPRSS6/FPR3/ELANE/AVPR1B/RYR2,68
BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",21/899,77/12848,4.080688018186798e-8,1.3692322961743325e-6,1.1415419567725886e-6,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/RSAD2/IL6/LEF1/XCL1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/FUT7/IL27/SPN,21
BP,GO:0019932,second-messenger-mediated signaling,40/899,226/12848,4.1720508317634836e-8,1.3898889342389206e-6,1.158763591919873e-6,NOS2/CD22/GUCA2B/ATP2B4/DGKD/ADCY2/PTPRC/LAT2/RAPGEF4/RASD2/SLA2/CCR6/CCL20/CCRL2/CCR2/CCR7/APLNR/MCTP2/KSR1/TRPM8/CLIC2/CXCR5/CCR5/CXCR1/CCR1/TMEM100/OR51E2/CX3CR1/P2RY12/CXCL8/FPR1/CMKLR1/CCR8/BHLHA15/CXCR2/CCR4/CXCR3/HRH1/RYR2/TNF,40
BP,GO:0031294,lymphocyte costimulation,17/899,52/12848,4.227614230939665e-8,1.3984108349718155e-6,1.165868381417777e-6,FYN/CD40LG/TNFSF13B/MAP3K8/CD5/CD86/CD80/TNFSF14/CCR7/CTLA4/ICOS/TMIGD2/CD28/BTLA/LILRB4/PDCD1LG2/KLRK1,17
BP,GO:0002821,positive regulation of adaptive immune response,23/899,91/12848,4.443543898931293e-8,1.4492789331898986e-6,1.2082775975452483e-6,SLC11A1/FOXP3/PTPRC/IL12RB1/TNFSF13B/IL27RA/IL18R1/CCR2/IL1B/C3/RSAD2/IL6/XCL1/MR1/CD1D/IL23R/NLRP3/NOD2/NFKBID/CD28/ZP3/LTA/TNF,23
BP,GO:0072676,lymphocyte migration,23/899,91/12848,4.443543898931293e-8,1.4492789331898986e-6,1.2082775975452483e-6,CCL22/IL27RA/CCL24/CCR6/CCL20/CCR2/CCR7/XCL1/XCL2/ADAM8/GPR15/CXCL13/CD200R1/GCSAML/S1PR1/SAA1/FUT7/CCL13/CXCR3/C10orf99/SPN/AIF1/KLRK1,23
BP,GO:0002715,regulation of natural killer cell mediated immunity,15/899,41/12848,4.7533126787632796e-8,1.5395451620661064e-6,1.2835334090169265e-6,LAG3/LILRB1/IL18RAP/KLRD1/ARRB2/CD96/SLAMF6/SERPINB9/KIR2DL4/NCR1/SH2D1B/NCR3/KLRC2/KLRK1/PIK3R6,15
BP,GO:0046634,regulation of alpha-beta T cell activation,22/899,85/12848,5.485727330206881e-8,1.7645125702127512e-6,1.4710908717084732e-6,FOXP3/PRDM1/IL4R/PTPRC/IL12RB1/LILRB1/EBI3/IFNG/CD86/MYB/CD80/CCR2/IRF1/PTPN22/XCL1/IL23R/NLRP3/NFKBID/ZNF683/CD28/LILRB4/IL27,22
BP,GO:0043368,positive T cell selection,13/899,31/12848,5.580506641384422e-8,1.7827043133847223e-6,1.4862575005965436e-6,FOXP3/PTPRC/IL12RB1/LY9/BCL11B/IL6/BATF/IL23R/SLAMF6/CD3D/BCL2/THEMIS/SPN,13
BP,GO:0002292,T cell differentiation involved in immune response,18/899,59/12848,5.7061062100938584e-8,1.8104271676107318e-6,1.5093703072027724e-6,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,18
BP,GO:0042267,natural killer cell mediated cytotoxicity,17/899,53/12848,5.8223148650959344e-8,1.8348159818113134e-6,1.5297034930060017e-6,SLAMF7/LAG3/GZMB/LILRB1/IL18RAP/ULBP2/KLRD1/ARRB2/SLAMF6/SERPINB9/KIR2DL4/NCR1/TUBB/NCR3/KLRC2/KLRK1/PIK3R6,17
BP,GO:0002718,regulation of cytokine production involved in immune response,20/899,72/12848,6.11984127731794e-8,1.9028626478273917e-6,1.586434644099121e-6,TNFRSF1B/FOXP3/LILRB1/IL18R1/CCR2/IL1B/FFAR2/RSAD2/IL6/IL10/TLR4/XCL1/CD96/SCIMP/NLRP3/NOD2/CLEC7A/LILRB4/KIR2DL4/TNF,20
BP,GO:0032602,chemokine production,20/899,72/12848,6.11984127731794e-8,1.9028626478273917e-6,1.586434644099121e-6,NR1H4/IL4R/MEFV/IL7/IFNG/LRP1/IL1B/FFAR2/LBP/IL6/IL10/TLR4/NOD2/CLEC7A/IL17RA/LILRB4/ELANE/AIF1/ACKR1/TNF,20
BP,GO:0002286,T cell activation involved in immune response,21/899,80/12848,8.430703971989735e-8,2.60402671028875e-6,2.1710017757079178e-6,SLC11A1/FOXP3/IL4R/IL12RB1/LILRB1/MDK/IFNG/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,21
BP,GO:0002437,inflammatory response to antigenic stimulus,15/899,43/12848,9.94408476012314e-8,3.0512639027114688e-6,2.5438676664747147e-6,CD6/CNR1/C3/CCR7/IL2RA/IL10/IL1RN/NOD2/IL20RB/CD28/FUT7/ZP3/ELANE/LTA/TNF,15
BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,29/899,141/12848,1.1415802442653648e-7,3.4752939293200572e-6,2.8973855229096983e-6,MARCO/ATP2B4/GNA15/GLP2R/ADCY2/ADCYAP1R1/PTHLH/RGS1/ARRDC3/CNR1/ADCY7/OPRL1/S1PR4/MCHR1/ADGRE3/ADCY3/GPR65/PF4/ABCA1/GPR176/P2RY12/S1PR1/FPR1/ADGRE1/GPR4/HTR1D/GRM8/ADGRG3/GNG2,29
BP,GO:0002675,positive regulation of acute inflammatory response,11/899,23/12848,1.1475027125113396e-7,3.4752939293200572e-6,2.8973855229096983e-6,CREB3L3/OSM/CNR1/IL1B/C3/FFAR2/CCR7/IL6/ADAM8/ZP3/TNF,11
BP,GO:0006968,cellular defense response,15/899,44/12848,1.4119437414632591e-7,4.248584264635252e-6,3.542085012540088e-6,CD5L/CCR6/ITK/CCR2/LBP/LY96/CCR5/FCMR/CD300C/CX3CR1/CXCR2/KIR2DL4/NCR1/SPN/KLRC2,15
BP,GO:0022408,negative regulation of cell-cell adhesion,29/899,143/12848,1.5718184871719075e-7,4.699334246262678e-6,3.9178795489966445e-6,FOXP3/IL4R/LAG3/LILRB1/AKNA/MDK/SH2B3/CD86/TNR/CD80/LAX1/IRF1/PTPN22/IL2RA/IL10/IL1RN/XCL1/CCL28/CTLA4/C1QTNF1/IL20RB/MYADM/TIGIT/LILRB4/SPN/PDCD1LG2/NOTCH4/CDSN/MIR27A,29
BP,GO:0031343,positive regulation of cell killing,17/899,57/12848,1.9274117243815999e-7,5.725763237271199e-6,4.773623137690667e-6,NOS2/CD5L/PTPRC/LAG3/IL12RB1/IFNG/IL18RAP/KLRD1/XCL1/MR1/CD1D/IL23R/SLAMF6/CLEC7A/NCR3/KLRC2/KLRK1,17
BP,GO:0032720,negative regulation of tumor necrosis factor production,16/899,51/12848,2.0226577889096003e-7,5.970680966755935e-6,4.977813372572994e-6,NR1H4/FOXP3/TSPO/LILRB1/IL27RA/CD33/CLEC4A/SLAMF1/LBP/PTPN22/IL10/TLR4/ARRB2/NOD2/CD34/LILRA4,16
BP,GO:0032612,interleukin-1 production,22/899,91/12848,2.0376091178152844e-7,5.9769867455915e-6,4.983070560218246e-6,NR1H4/MEFV/CD33/IFNG/CCR7/IL6/IL10/TLR4/ARRB2/NLRP12/NLRP3/PYHIN1/AIM2/NOD2/CX3CR1/CLEC7A/SAA1/TLR6/F2R/LILRB4/TNF/LILRA2,22
BP,GO:0002377,immunoglobulin production,21/899,84/12848,2.087669410283528e-7,6.085556330976484e-6,5.07358605367589e-6,CD22/FOXP3/IL4R/PTPRC/CD40LG/IL27RA/AICDA/CCR6/CD86/PKN1/IL6/IL10/XCL1/BATF/FCRL3/TMIGD2/GAPT/CD28/HLA-DQB1/TNFRSF4/TNF,21
BP,GO:0050729,positive regulation of inflammatory response,23/899,99/12848,2.3544720997092578e-7,6.820657064002471e-6,5.686446509529911e-6,CREB3L3/OSM/ABCC1/CCL24/MDK/IFNG/CNR1/CCR2/ZBP1/IL1B/C3/FFAR2/CCR7/LBP/IL6/TLR4/NLRP12/ADAM8/GPR4/CD28/ZP3/LTA/TNF,23
BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,29/899,146/12848,2.506343815822823e-7,7.215794788270152e-6,6.015876579369401e-6,MARCO/PTPRC/CCL22/CCL24/IL26/CCL20/SLAMF1/LRP1/CCR7/EPO/PTPN22/GPR55/TLR4/ARRB2/XCL1/XCL2/PRXL2C/SHC1/SCIMP/CCR1/BMPER/NOD2/FGG/FGB/F2R/CCL13/MIR27A/MIR23A/TNF,29
BP,GO:0002673,regulation of acute inflammatory response,14/899,40/12848,2.539507469552906e-7,7.266418919015187e-6,6.058082397499797e-6,CREB3L3/OSM/CNR1/IL1B/C3/FFAR2/CCR7/IL6/ADAM8/NLRP3/IL20RB/FUT7/ZP3/TNF,14
BP,GO:0032652,regulation of interleukin-1 production,21/899,85/12848,2.5926855075103516e-7,7.297380653650265e-6,6.083895489433981e-6,NR1H4/MEFV/CD33/IFNG/CCR7/IL6/IL10/TLR4/ARRB2/NLRP12/NLRP3/PYHIN1/AIM2/NOD2/CX3CR1/CLEC7A/SAA1/F2R/LILRB4/TNF/LILRA2,21
BP,GO:0002367,cytokine production involved in immune response,20/899,78/12848,2.597266699197993e-7,7.297380653650265e-6,6.083895489433981e-6,TNFRSF1B/FOXP3/LILRB1/IL18R1/CCR2/IL1B/FFAR2/RSAD2/IL6/IL10/TLR4/XCL1/CD96/SCIMP/NLRP3/NOD2/CLEC7A/LILRB4/KIR2DL4/TNF,20
BP,GO:0002702,positive regulation of production of molecular mediator of immune response,20/899,78/12848,2.597266699197993e-7,7.297380653650265e-6,6.083895489433981e-6,IL4R/PTPRC/LILRB1/IL18R1/CD244/IL1B/FFAR2/PTPN22/RSAD2/IL6/IL10/TLR4/XCL1/SCIMP/NLRP3/NOD2/CLEC7A/CD28/TNFRSF4/KIR2DL4,20
BP,GO:0002523,leukocyte migration involved in inflammatory response,9/899,16/12848,2.8251963430535645e-7,7.843283180953468e-6,6.539019606040017e-6,MDK/CCR6/FFAR2/LBP/ADAM8/SLAMF8/NLRP3/FUT7/ELANE,9
BP,GO:0032695,negative regulation of interleukin-12 production,9/899,16/12848,2.8251963430535645e-7,7.843283180953468e-6,6.539019606040017e-6,MEFV/LILRB1/SLAMF1/CCR7/IL10/ARRB2/NOD2/CMKLR1/TIGIT,9
BP,GO:0032637,interleukin-8 production,19/899,72/12848,3.1708506633777285e-7,8.750797333724098e-6,7.295622765815839e-6,NOS2/PTPRC/CD33/CD244/IL1B/FFAR2/LBP/PTPN22/IL6/IL10/TLR4/NOD2/CD14/CLEC7A/TLR6/F2R/ELANE/TNF/LILRA2,19
BP,GO:0002825,regulation of T-helper 1 type immune response,11/899,25/12848,3.320829965275285e-7,9.057515180142648e-6,7.551336344553341e-6,SLC11A1/IL4R/IL12RB1/IL27RA/IL18R1/CD80/CCR2/IL1B/XCL1/IL23R/IL27,11
BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,11/899,25/12848,3.320829965275285e-7,9.057515180142648e-6,7.551336344553341e-6,CNR1/C3/CCR7/IL10/NOD2/IL20RB/CD28/FUT7/ZP3/LTA/TNF,11
BP,GO:0002532,production of molecular mediator involved in inflammatory response,17/899,59/12848,3.3523074116190135e-7,9.090210330111092e-6,7.5785946012978184e-6,NOS2/CD6/IL4R/MEFV/ADCY7/LBP/IL6/TLR4/DUSP10/SLAMF8/PLD4/NOD2/CLEC7A/TLR6/F2/LILRB4/TNF,17
BP,GO:0032689,negative regulation of interferon-gamma production,12/899,30/12848,3.4089932095579543e-7,9.190488051663757e-6,7.662197089204188e-6,NR1H4/FOXP3/LILRB1/INHBA/IL10/TLR4/XCL1/CD96/NOD2/IL20RB/LILRB4/PDCD1LG2,12
BP,GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,16/899,53/12848,3.6640974798961437e-7,9.821465888641157e-6,8.18824929869108e-6,NR1H4/FOXP3/TSPO/LILRB1/IL27RA/CD33/CLEC4A/SLAMF1/LBP/PTPN22/IL10/TLR4/ARRB2/NOD2/CD34/LILRA4,16
BP,GO:0046635,positive regulation of alpha-beta T cell activation,17/899,60/12848,4.3762038245218434e-7,1.1663208364325644e-5,9.723727475358612e-6,FOXP3/IL4R/PTPRC/IL12RB1/EBI3/IFNG/CD86/MYB/CD80/CCR2/PTPN22/XCL1/IL23R/NLRP3/NFKBID/CD28/LILRB4,17
BP,GO:0002360,T cell lineage commitment,10/899,21/12848,4.6404707329023166e-7,1.229724744219114e-5,1.0252331870419352e-5,FOXP3/IL12RB1/IL7/LY9/IL6/BATF/IL23R/SLAMF6/BCL2/SPN,10
BP,GO:0042100,B cell proliferation,18/899,67/12848,4.836277001615239e-7,1.2743726517250552e-5,1.0624565711547245e-5,CD22/PTPRC/CD40LG/TNFSF13B/IL7/CD79A/PKN1/IL10/TLR4/LEF1/ATM/FCRL3/IKZF3/CTLA4/IL7R/BCL2/GAPT/TNFRSF4,18
BP,GO:0002827,positive regulation of T-helper 1 type immune response,8/899,13/12848,5.227827670441407e-7,1.3698083289291418e-5,1.1420222007457457e-5,SLC11A1/IL12RB1/IL27RA/IL18R1/CCR2/IL1B/XCL1/IL23R,8
BP,GO:0071396,cellular response to lipid,58/899,424/12848,5.840363077101255e-7,1.5217571727150979e-5,1.2687033935202608e-5,PDK4/ABCB4/NOS2/BRCA1/NR1H4/CD6/TNFRSF1B/EPHA3/TNIP3/ADCY2/CEBPE/TSPO/MLC1/PTK6/LILRB1/HAMP/PF4V1/WNT5B/CD86/IL1A/MYB/CD80/INHBA/PMEPA1/IL1B/INSIG2/FFAR2/LBP/PTPN22/IL6/IL10/TLR4/MGARP/ADCY3/LEF1/IRF8/ADAM15/WNT9A/ATM/LY96/CXCL13/CCR5/SCIMP/NLRP3/CLDN1/PPBP/PF4/CSF2/NOD2/OR51E2/DDIT4/CX3CR1/PTAFR/CXCL8/CD14/PDCD1LG2/TNF/LILRA2,58
BP,GO:0019722,calcium-mediated signaling,29/899,152/12848,6.094025285158034e-7,1.5790296627765038e-5,1.3164520118932034e-5,CD22/ATP2B4/PTPRC/LAT2/SLA2/CCR6/CCL20/CCRL2/CCR2/CCR7/MCTP2/TRPM8/CLIC2/CXCR5/CCR5/CXCR1/CCR1/TMEM100/CX3CR1/P2RY12/CXCL8/CMKLR1/CCR8/BHLHA15/CXCR2/CCR4/CXCR3/RYR2/TNF,29
BP,GO:0050830,defense response to Gram-positive bacterium,18/899,68/12848,6.152707529367683e-7,1.5854269567387222e-5,1.3217854965678524e-5,IL27RA/TNFSF8/LBP/STAB2/IL6/MR1/CAMP/NOD2/IL7R/RNASE3/GBP6/DMBT1/C10orf99/H2BC12/RPL39/KRT6A/LTA/TNF,18
BP,GO:0032663,regulation of interleukin-2 production,16/899,55/12848,6.429450142682601e-7,1.647634915685256e-5,1.3736488621786888e-5,NR1H4/FOXP3/PTPRC/LAG3/CD86/IL1A/CD80/CCR2/IL1B/XCL1/NOD2/CLEC7A/CD34/IL20RB/CD28/LILRB4,16
BP,GO:0071621,granulocyte chemotaxis,22/899,97/12848,6.68191728693817e-7,1.7029760779387776e-5,1.4197873142335118e-5,CCL22/CCL24/PF4V1/MDK/CCL20/CSF3R/CCR7/LBP/XCL1/XCL2/CXCL13/JAML/CXCR1/PPBP/PF4/NOD2/CXCL8/SAA1/CMKLR1/CXCR2/CCL13/HRH1,22
BP,GO:0002687,positive regulation of leukocyte migration,23/899,105/12848,7.227663881717414e-7,1.832055670887501e-5,1.5274021955986342e-5,CCL24/MDK/CCR6/CCL20/CCR2/CCR7/LBP/IL6/XCL1/XCL2/VEGFC/ADAM8/CXCL13/CCR1/CX3CR1/P2RY12/PTAFR/CXCL8/CMKLR1/ZP3/SPN/AIF1/TNF,23
BP,GO:0030593,neutrophil chemotaxis,20/899,83/12848,7.674993070289992e-7,1.9349279826936498e-5,1.61316781801714e-5,CCL22/CCL24/PF4V1/MDK/CCL20/CSF3R/CCR7/LBP/XCL1/XCL2/CXCL13/JAML/CXCR1/PPBP/PF4/NOD2/CXCL8/SAA1/CXCR2/CCL13,20
BP,GO:0042092,type 2 immune response,11/899,27/12848,8.527856425632741e-7,2.115634168571867e-5,1.763824279747332e-5,IL4R/IL27RA/CD86/CCR2/RSAD2/IL6/IL10/XCL1/BATF/NLRP3/NOD2,11
BP,GO:1901099,negative regulation of signal transduction in absence of ligand,11/899,27/12848,8.527856425632741e-7,2.115634168571867e-5,1.763824279747332e-5,FYN/EYA1/IL7/UNC5B/IL1A/IL1B/PF4/TERT/CSF2/BCL2/TNF,11
BP,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,11/899,27/12848,8.527856425632741e-7,2.115634168571867e-5,1.763824279747332e-5,FYN/EYA1/IL7/UNC5B/IL1A/IL1B/PF4/TERT/CSF2/BCL2/TNF,11
BP,GO:0002698,negative regulation of immune effector process,23/899,106/12848,8.630299438311477e-7,2.129720453983319e-5,1.7755681495473462e-5,CD22/FOXP3/IL4R/PTPRC/LILRB1/CCR2/IL2RA/KLRD1/IL10/ARRB2/XCL1/DUSP10/CD96/SLAMF8/FCRL3/NOD2/IL7R/SERPINB9/IL20RB/LILRB4/KIR2DL4/MICB/TNF,23
BP,GO:0002707,negative regulation of lymphocyte mediated immunity,13/899,38/12848,9.243406939517369e-7,2.2571335060685344e-5,1.8817936199822082e-5,FOXP3/PTPRC/LILRB1/KLRD1/ARRB2/XCL1/CD96/NOD2/IL7R/SERPINB9/IL20RB/LILRB4/KIR2DL4,13
BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,13/899,38/12848,9.243406939517369e-7,2.2571335060685344e-5,1.8817936199822082e-5,LAG3/LILRB1/IL18RAP/KLRD1/ARRB2/SLAMF6/SERPINB9/KIR2DL4/NCR1/NCR3/KLRC2/KLRK1/PIK3R6,13
BP,GO:0002363,alpha-beta T cell lineage commitment,9/899,18/12848,1.0562203988328706e-6,2.5524414197702115e-5,2.127994629554745e-5,FOXP3/IL12RB1/LY9/IL6/BATF/IL23R/SLAMF6/BCL2/SPN,9
BP,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",9/899,18/12848,1.0562203988328706e-6,2.5524414197702115e-5,2.127994629554745e-5,FOXP3/IL12RB1/LY9/IL6/BATF/IL23R/SLAMF6/BCL2/SPN,9
BP,GO:0019730,antimicrobial humoral response,21/899,92/12848,1.0679013187705686e-6,2.5673668818278002e-5,2.140438128886859e-5,SLC11A1/TF/PF4V1/CXCL13/PPBP/PF4/CAMP/NOD2/WFDC13/RNASE3/CXCL8/FGB/REG1B/F2/CCL13/DMBT1/PRTN3/ELANE/H2BC12/RPL39/KRT6A,21
BP,GO:0032623,interleukin-2 production,16/899,57/12848,1.0957739408587483e-6,2.6208664923924115e-5,2.1850412618257578e-5,NR1H4/FOXP3/PTPRC/LAG3/CD86/IL1A/CD80/CCR2/IL1B/XCL1/NOD2/CLEC7A/CD34/IL20RB/CD28/LILRB4,16
BP,GO:0045066,regulatory T cell differentiation,12/899,33/12848,1.1491912422609428e-6,2.7346060989311416e-5,2.279867050973106e-5,FOXP3/LAG3/MDK/IFNG/IRF1/IL2RA/DUSP10/CTLA4/CD28/FUT7/LILRB4/FANCA,12
BP,GO:0032755,positive regulation of interleukin-6 production,17/899,64/12848,1.1944509371997341e-6,2.8278777518271876e-5,2.357628512965973e-5,IFNG/IL1A/IL1B/LBP/IL6/TLR4/SCIMP/NOD2/PTAFR/CLEC7A/TLR6/IL17RA/F2R/IL1RAP/AIF1/TNF/LILRA2,17
BP,GO:0032653,regulation of interleukin-10 production,15/899,51/12848,1.231620921844342e-6,2.901151504788895e-5,2.4187175360409357e-5,FOXP3/CD40LG/LILRB1/IL6/TLR4/XCL1/IL23R/NOD2/CLEC7A/CD34/IL20RB/CD28/TIGIT/LILRB4/PDCD1LG2,15
BP,GO:0002833,positive regulation of response to biotic stimulus,35/899,210/12848,1.2722881207561209e-6,2.9818853242243957e-5,2.4860260873171707e-5,FYN/LAG3/CD209/ICAM2/CLEC4A/IL18RAP/TASL/ZBP1/FFAR2/LBP/KLRD1/TLR4/NLRC5/ADAM8/MR1/LY96/CD1D/SCIMP/SLAMF6/PYHIN1/AIM2/CLEC4E/CLEC4D/NOD2/MUC17/MUC16/IRF7/KIR2DL4/SH2D1B/PSMB8/NCR3/KLRC2/KLRK1/LILRA2/IKBKE,35
BP,GO:0032620,interleukin-17 production,11/899,28/12848,1.316144000665974e-6,3.0692478095530515e-5,2.5588610202421625e-5,NR1H4/FOXP3/OSM/IL27RA/IFNG/LY9/IL6/TLR4/IL23R/SLAMF6/NOD2,11
BP,GO:0045089,positive regulation of innate immune response,32/899,184/12848,1.3968505809766582e-6,3.241249308296086e-5,2.702260301716562e-5,FYN/LAG3/CD209/ICAM2/CLEC4A/IL18RAP/TASL/ZBP1/FFAR2/LBP/KLRD1/TLR4/NLRC5/ADAM8/CD1D/SLAMF6/PYHIN1/AIM2/CLEC4E/CLEC4D/NOD2/MUC17/MUC16/IRF7/KIR2DL4/SH2D1B/PSMB8/NCR3/KLRC2/KLRK1/LILRA2/IKBKE,32
BP,GO:0032611,interleukin-1 beta production,19/899,79/12848,1.4905035351629278e-6,3.441439845544502e-5,2.86916105205412e-5,MEFV/CD33/IFNG/CCR7/IL6/TLR4/ARRB2/NLRP12/NLRP3/PYHIN1/AIM2/NOD2/CX3CR1/CLEC7A/TLR6/F2R/LILRB4/TNF/LILRA2,19
BP,GO:0032613,interleukin-10 production,15/899,52/12848,1.620100099333271e-6,3.72223983413319e-5,3.1032666668068986e-5,FOXP3/CD40LG/LILRB1/IL6/TLR4/XCL1/IL23R/NOD2/CLEC7A/CD34/IL20RB/CD28/TIGIT/LILRB4/PDCD1LG2,15
BP,GO:0071675,regulation of mononuclear cell migration,20/899,87/12848,1.705283533463059e-6,3.898746274544955e-5,3.250421760893983e-5,IL27RA/MDK/CCR6/CCL20/CCR2/CCR7/XCL1/XCL2/ADAM8/CXCL13/SLAMF8/CD200R1/CCR1/GCSAML/CMKLR1/C10orf99/SPN/AIF1/KLRK1/TNF,20
BP,GO:0002704,negative regulation of leukocyte mediated immunity,14/899,46/12848,1.7666751795118663e-6,3.999889823904536e-5,3.3347460976580656e-5,FOXP3/PTPRC/LILRB1/CCR2/KLRD1/ARRB2/XCL1/CD96/NOD2/IL7R/SERPINB9/IL20RB/LILRB4/KIR2DL4,14
BP,GO:0032722,positive regulation of chemokine production,14/899,46/12848,1.7666751795118663e-6,3.999889823904536e-5,3.3347460976580656e-5,IL4R/IL7/IFNG/LRP1/IL1B/FFAR2/LBP/IL6/TLR4/NOD2/CLEC7A/IL17RA/AIF1/TNF,14
BP,GO:0050851,antigen receptor-mediated signaling pathway,35/899,213/12848,1.7840647987226184e-6,4.019747932967291e-5,3.351301991599976e-5,CD79B/FYN/CD22/FOXP3/PTPRC/LAT2/SLA2/KCNN4/CD79A/ITK/BTNL8/LAX1/RBCK1/CCR7/PTPN22/TESPA1/UBASH3A/FCRL3/CTLA4/CD3D/NFKBID/BTNL3/GCSAML/BCL2/KLHL6/THEMIS/CD28/HLA-DQB1/LILRB4/PSMB8/HLA-DPB1/HLA-DPA1/HLA-DQB2/NFAM1/HLA-DQA1,35
BP,GO:0006953,acute-phase response,13/899,40/12848,1.8011941341095075e-6,4.038831462253242e-5,3.3672121110326526e-5,HAMP/TFR2/IL1A/CNR1/IL1B/LBP/EPO/IL6/SAA4/SAA1/F2/SERPINA1/TNF,13
