ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0032092,positive regulation of protein binding,10/399,70/12848,5.599841282386794e-5,0.0010846294522681218,8.509927426580647e-4,PLXND1/ADD2/STK4/CAV1/EPB41/SPTA1/CTHRC1/B2M/ANXA2/STING1,10
BP,GO:0031343,positive regulation of cell killing,9/399,57/12848,5.894461052347768e-5,0.001131901453889989,8.880820271385905e-4,TYROBP/VAV1/B2M/PRF1/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,9
BP,GO:0002573,myeloid leukocyte differentiation,16/399,166/12848,5.929007615614228e-5,0.001131901453889989,8.880820271385905e-4,TYROBP/SPI1/SNX10/TREM2/RASSF2/VEGFA/PDE1B/UBASH3B/C1QC/RUNX1/IFI16/INPP5D/HCLS1/CSF1R/ANXA2/EVI2B,16
BP,GO:0043903,regulation of biological process involved in symbiotic interaction,16/399,166/12848,5.929007615614228e-5,0.001131901453889989,8.880820271385905e-4,FCN1/OAS1/LGALS1/CAV2/CAV1/OAS3/OAS2/STAT1/CXCR4/TOP2A/TNIP1/IFI16/LGALS9/ISG20/APOBEC3D/APOBEC3C,16
BP,GO:1990266,neutrophil migration,12/399,100/12848,6.076715113148718e-5,0.0011545758714982563,9.058722178698891e-4,PIK3CG/NCKAP1L/RAC2/LGALS3/VAV1/S100A8/FCER1G/ITGB2/S100A9/S100A12/CAMK1D/C5AR1,12
BP,GO:1901222,regulation of NIK/NF-kappaB signaling,11/399,85/12848,6.110124084864666e-5,0.001155421568654503,9.065357459908964e-4,IFI35/TREM2/RASSF2/NMI/HAVCR2/NOL3/EGFR/LAPTM5/LGALS9/PTP4A3/TLR7,11
BP,GO:0046638,positive regulation of alpha-beta T cell differentiation,8/399,45/12848,6.344220502040714e-5,0.0011940301793935118,9.368277940947906e-4,ZAP70/SASH3/NCKAP1L/ANXA1/RUNX1/LGALS9/ADA/HLA-DRA,8
BP,GO:0071216,cellular response to biotic stimulus,17/399,185/12848,6.419709934668556e-5,0.001202407650053028,9.434006994480163e-4,BTK/VIM/SCARB1/ICAM1/TREM2/CD40/PYCARD/LY86/CD68/LILRB2/CD180/HAVCR2/CD36/CASP1/TLR1/SIRPA/CARD16,17
BP,GO:0002281,macrophage activation involved in immune response,5/399,15/12848,6.539410026604188e-5,0.001202407650053028,9.434006994480163e-4,TYROBP/IFI35/TREM2/NMI/HAVCR2,5
BP,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,5/399,15/12848,6.539410026604188e-5,0.001202407650053028,9.434006994480163e-4,B2M/TAP2/HLA-E/HLA-F/HLA-B,5
BP,GO:0030889,negative regulation of B cell proliferation,5/399,15/12848,6.539410026604188e-5,0.001202407650053028,9.434006994480163e-4,BTK/TYROBP/MNDA/CD300A/INPP5D,5
BP,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,5/399,15/12848,6.539410026604188e-5,0.001202407650053028,9.434006994480163e-4,HAVCR2/LGALS9/HLA-E/HLA-F/HLA-B,5
BP,GO:0048525,negative regulation of viral process,10/399,72/12848,7.162715999455506e-5,0.0013051533788946367,0.0010240142854063183,FCN1/OAS1/OAS3/OAS2/STAT1/TNIP1/IFI16/ISG20/APOBEC3D/APOBEC3C,10
BP,GO:0019883,antigen processing and presentation of endogenous antigen,6/399,24/12848,7.229045030970294e-5,0.0013051533788946367,0.0010240142854063183,B2M/TAP2/HLA-DRA/HLA-E/HLA-F/HLA-B,6
BP,GO:0032753,positive regulation of interleukin-4 production,6/399,24/12848,7.229045030970294e-5,0.0013051533788946367,0.0010240142854063183,SASH3/HAVCR2/FCER1G/LGALS9/CD3E/HLA-E,6
BP,GO:0050850,positive regulation of calcium-mediated signaling,6/399,24/12848,7.229045030970294e-5,0.0013051533788946367,0.0010240142854063183,TREM2/ZAP70/CDH13/TRAT1/ADA/CD3E,6
BP,GO:0042493,response to drug,22/399,283/12848,7.392081685229308e-5,0.0013285768434263484,0.001042392173156565,ICAM1/LGALS1/HMOX1/NFATC2/COL1A1/ABCC3/CCND1/SOD2/LOX/CXCR4/NCKAP1L/LDHA/CYP2J2/ANXA1/EGFR/PLIN2/B2M/NNMT/CHEK2/ADSS1/CARD9/ADA,22
BP,GO:0045071,negative regulation of viral genome replication,8/399,46/12848,7.474347944380443e-5,0.0013373384887030478,0.0010492664992488758,OAS1/OAS3/OAS2/TNIP1/IFI16/ISG20/APOBEC3D/APOBEC3C,8
BP,GO:0045765,regulation of angiogenesis,19/399,225/12848,7.667849155260929e-5,0.0013658356307808528,0.0010716251591985902,PLXND1/PKM/VASH1/MYDGF/SEMA6A/HMOX1/CD40/HTATIP2/VEGFA/SPARC/STAT1/CXCR4/CEMIP2/RUNX1/HK2/ITGB2/ANGPTL4/CDH5/C5AR1,19
BP,GO:0050920,regulation of chemotaxis,16/399,170/12848,7.893022026075192e-5,0.0013996959059573342,0.0010981916961659705,SEMA5B/SEMA6A/TREM2/MET/VEGFA/CXCR4/NCKAP1L/RAC2/CDH13/LGALS9/PDGFD/IL16/CSF1R/CAMK1D/C5AR1/STK39,16
BP,GO:0032760,positive regulation of tumor necrosis factor production,10/399,73/12848,8.073851219272433e-5,0.0014240343509513177,0.0011172874712384168,TYROBP/PYCARD/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/HLA-E,10
BP,GO:0031589,cell-substrate adhesion,23/399,305/12848,8.103777553212293e-5,0.0014240343509513177,0.0011172874712384168,CD44/UNC13D/LGALS1/STK4/MSLN/CORO1A/COL1A1/VWF/VEGFA/FN1/RAC2/ITGB4/POSTN/CD36/MYO1G/PARVG/CDH13/COL8A1/FERMT3/MMP14/ITGB2/VCAM1/CD3E,23
BP,GO:0019932,second-messenger-mediated signaling,19/399,226/12848,8.137339148293244e-5,0.0014240343509513177,0.0011172874712384168,BTK/P2RX7/TREM2/NFATC2/AHR/VEGFA/ZAP70/PLEK/CXCR4/CD36/CDH13/EGFR/VCAM1/TRAT1/GUCY1A1/CGAS/TBC1D10C/ADA/CD3E,19
BP,GO:0032609,interferon-gamma production,11/399,88/12848,8.433852721688922e-5,0.0014694791423379388,0.0011529431392462816,PYCARD/CD276/CD2/SASH3/HAVCR2/LAPTM5/LGALS9/BTN3A2/TLR7/SIRPA/CD3E,11
BP,GO:0043068,positive regulation of programmed cell death,30/399,455/12848,8.534145877725606e-5,0.0014804887848750075,0.0011615812283915768,TYROBP/FAS/FAP/HMOX1/CD40/STK4/RASSF2/PYCARD/CAV1/HTATIP2/SOD2/TNFRSF10B/TOP2A/LDHA/ANXA1/VAV1/S100A8/GZMA/IGFBP3/KCNMA1/LAPTM5/S100A9/MNDA/INPP5D/LGALS9/NUPR1/PRF1/CAMK1D/CHEK2/TGM2,30
BP,GO:0046637,regulation of alpha-beta T cell differentiation,9/399,60/12848,8.922091928134185e-5,0.001534445982467905,0.0012039156712464188,JAK3/ZAP70/SASH3/NCKAP1L/ANXA1/RUNX1/LGALS9/ADA/HLA-DRA,9
BP,GO:1901224,positive regulation of NIK/NF-kappaB signaling,9/399,60/12848,8.922091928134185e-5,0.001534445982467905,0.0012039156712464188,IFI35/TREM2/NMI/HAVCR2/EGFR/LAPTM5/LGALS9/PTP4A3/TLR7,9
BP,GO:1901342,regulation of vasculature development,19/399,228/12848,9.153293084593605e-5,0.0015674523350870594,0.0012298122265001754,PLXND1/PKM/VASH1/MYDGF/SEMA6A/HMOX1/CD40/HTATIP2/VEGFA/SPARC/STAT1/CXCR4/CEMIP2/RUNX1/HK2/ITGB2/ANGPTL4/CDH5/C5AR1,19
BP,GO:0002716,negative regulation of natural killer cell mediated immunity,5/399,16/12848,9.270404145301416e-5,0.0015807227581090876,0.001240224108327774,HAVCR2/LGALS9/HLA-E/HLA-F/HLA-B,5
BP,GO:0007015,actin filament organization,26/399,371/12848,9.541488425391726e-5,0.0016200229283962974,0.001271058749254871,WAS/ADD2/ICAM1/SH3BP1/CORO1A/PYCARD/MET/PDLIM1/PLEK/NCKAP1L/RAC2/GMFG/SPIRE1/LCP1/MYO1G/MYO1F/ALDOA/ELMO1/ARHGAP25/SPTA1/MARCKSL1/HCLS1/RFLNB/EVL/CYRIA/FCHSD1,26
BP,GO:0002700,regulation of production of molecular mediator of immune response,13/399,121/12848,9.658222536756629e-5,0.0016328944034601249,0.0012811576192825252,BTK/HMOX1/CD40/JAK3/SASH3/CD36/SLC15A4/LAPTM5/CGAS/B2M/MZB1/HLA-E/HLA-F,13
BP,GO:0032651,regulation of interleukin-1 beta production,10/399,75/12848,1.019367032625799e-4,0.001716149561256092,0.0013464790384317684,TYROBP/P2RX7/TREM2/PYCARD/CASP1/MNDA/IFI16/LGALS9/SIRPA/CARD16,10
BP,GO:0002260,lymphocyte homeostasis,8/399,48/12848,1.023863259381372e-4,0.0017164766407275944,0.0013467356627157013,FAS/CORO1A/JAK3/NCKAP1L/DOCK10/SPTA1/LGALS9/ADA,8
BP,GO:0002526,acute inflammatory response,11/399,90/12848,1.0371543517777678e-4,0.0017314836249344324,0.0013585100383999478,BTK/ICAM1/PIK3CG/FN1/S100A8/OSMR/VCAM1/NUPR1/CD163/HLA-E/HP,11
BP,GO:1903900,regulation of viral life cycle,13/399,122/12848,1.0511786263792396e-4,0.0017475844663554859,0.0013711426468648504,FCN1/OAS1/LGALS1/CAV2/OAS3/OAS2/TOP2A/TNIP1/IFI16/LGALS9/ISG20/APOBEC3D/APOBEC3C,13
BP,GO:0050792,regulation of viral process,15/399,157/12848,1.1090008672034553e-4,0.0018360636764073806,0.001440562821167537,FCN1/OAS1/LGALS1/CAV2/OAS3/OAS2/STAT1/CXCR4/TOP2A/TNIP1/IFI16/LGALS9/ISG20/APOBEC3D/APOBEC3C,15
BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,10/399,76/12848,1.1419044460384647e-4,0.0018827267519394523,0.0014771743464629815,TYROBP/PYCARD/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/HLA-E,10
BP,GO:0030168,platelet activation,14/399,140/12848,1.1481143267374356e-4,0.0018851753760009745,0.001479095519912122,LCP2/CD40/PIK3CG/COL1A1/VWF/PTPN6/FN1/PLEK/VAV1/FERMT3/UBASH3B/FCER1G/RAP2B/HBB,14
BP,GO:0019320,hexose catabolic process,8/399,49/12848,1.1909336716623853e-4,0.0019401344237045908,0.0015222160074125982,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0008064,regulation of actin polymerization or depolymerization,15/399,158/12848,1.1913106110466786e-4,0.0019401344237045908,0.0015222160074125982,WAS/ADD2/ICAM1/SH3BP1/CORO1A/PYCARD/PLEK/NCKAP1L/GMFG/SPIRE1/SPTA1/HCLS1/EVL/CYRIA/FCHSD1,15
BP,GO:0032680,regulation of tumor necrosis factor production,13/399,124/12848,1.2416100796013783e-4,0.002013830982768089,0.0015800378163177149,TYROBP/TREM2/PYCARD/PTPN6/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/SIRPA/HLA-E,13
BP,GO:0030832,regulation of actin filament length,15/399,159/12848,1.278889843284487e-4,0.002065898977613402,0.0016208900038048436,WAS/ADD2/ICAM1/SH3BP1/CORO1A/PYCARD/PLEK/NCKAP1L/GMFG/SPIRE1/SPTA1/HCLS1/EVL/CYRIA/FCHSD1,15
BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,8/399,50/12848,1.379894628626206e-4,0.002220072406539743,0.0017418534064237428,TYROBP/VAV1/B2M/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,8
BP,GO:0002705,positive regulation of leukocyte mediated immunity,12/399,109/12848,1.4105729934727572e-4,0.0022603157606250206,0.0017734280628146186,BTK/TYROBP/CD40/SASH3/VAV1/ITGB2/B2M/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,12
BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,7/399,38/12848,1.4501162687235335e-4,0.0023051649052617126,0.0018086163905153235,HAVCR2/VAV1/LGALS9/SH2D1A/HLA-E/HLA-F/HLA-B,7
BP,GO:0050856,regulation of T cell receptor signaling pathway,7/399,38/12848,1.4501162687235335e-4,0.0023051649052617126,0.0018086163905153235,PTPN6/LGALS3/LAPTM5/TRAT1/CD300A/SH2D1A/ADA,7
BP,GO:0032640,tumor necrosis factor production,13/399,126/12848,1.4610815403794282e-4,0.0023133791056007616,0.0018150611951079445,TYROBP/TREM2/PYCARD/PTPN6/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/SIRPA/HLA-E,13
BP,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,17/399,198/12848,1.4840159293382996e-4,0.0023404045684030893,0.0018362651857092168,CD44/ICAM1/TREM2/CD40/CAV1/PTPN6/VEGFA/CD36/EGFR/SAMSN1/ITGB2/CD300A/PDGFD/HCLS1/RAP2B/CSF1R/CD3E,17
BP,GO:0032418,lysosome localization,9/399,64/12848,1.4899058429275109e-4,0.0023404426430239248,0.0018362950587925474,BTK/CD84/UNC13D/HMOX1/PIK3CG/ADGRE2/RAC2/CD300A/LGALS9,9
BP,GO:0010631,epithelial cell migration,20/399,257/12848,1.5393848117723914e-4,0.0024086844701850358,0.001889837122894156,PLXND1/VASH1/SCARB1/FAP/SH3BP1/HMOX1/CD40/PIK3CG/MET/VEGFA/SPARC/NRP2/LOXL2/ANXA1/CDH13/ITGB2/MMRN2/CDH5/PTP4A3/EVL,20
BP,GO:0051924,regulation of calcium ion transport,16/399,180/12848,1.5486251612256347e-4,0.0024136774973790164,0.0018937546173869396,CD84/P2RX7/ICAM1/CORO1A/PIK3CG/CAV1/PTPN6/CXCR4/CRACR2A/LILRB2/LGALS3/UBASH3B/EPB41/RRAD/IL16/TRPV2,16
BP,GO:0031295,T cell costimulation,8/399,51/12848,1.5929038009396612e-4,0.0024730296364783065,0.0019403218939154422,LGALS1/GRAP2/CAV1/PTPN6/HHLA2/LILRB2/VAV1/CD3E,8
BP,GO:0090132,epithelium migration,20/399,258/12848,1.6220116147624142e-4,0.0025084598228302456,0.0019681201722984167,PLXND1/VASH1/SCARB1/FAP/SH3BP1/HMOX1/CD40/PIK3CG/MET/VEGFA/SPARC/NRP2/LOXL2/ANXA1/CDH13/ITGB2/MMRN2/CDH5/PTP4A3/EVL,20
BP,GO:0033627,cell adhesion mediated by integrin,9/399,65/12848,1.6827301042547394e-4,0.0025923139443924364,0.00203391153426279,ICAM1/PIK3CG/PTPN6/NCKAP1L/ITGB4/FERMT3/ITGB2/ADA/CD3E,9
BP,GO:0001935,endothelial cell proliferation,13/399,128/12848,1.7131612043067387e-4,0.002608974505795377,0.002046983295141921,VASH1/SCARB1/MYDGF/HMOX1/CAV2/CAV1/VEGFA/SPARC/STAT1/NRP2/LOXL2/CDH13/MMP14,13
BP,GO:0002262,myeloid cell homeostasis,13/399,128/12848,1.7131612043067387e-4,0.002608974505795377,0.002046983295141921,SPI1/HMOX1/JAK3/VEGFA/STAT1/NCKAP1L/ANXA1/SLC15A4/B2M/INPP5D/AHSP/HCLS1/IKZF1,13
BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,13/399,128/12848,1.7131612043067387e-4,0.002608974505795377,0.002046983295141921,TYROBP/TREM2/PYCARD/PTPN6/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/SIRPA/HLA-E,13
BP,GO:0002286,T cell activation involved in immune response,10/399,80/12848,1.76420617284021e-4,0.0026764952964381896,0.0020999596389941104,ICAM1/JAK3/LGALS3/ANXA1/HAVCR2/LCP1/FCER1G/LGALS9/HLA-DRA/HLA-DMB,10
BP,GO:0032673,regulation of interleukin-4 production,6/399,28/12848,1.821338280082898e-4,0.0027483856446253027,0.0021563643073778263,SASH3/HAVCR2/FCER1G/LGALS9/CD3E/HLA-E,6
BP,GO:0031294,lymphocyte costimulation,8/399,52/12848,1.8322570964168685e-4,0.0027483856446253027,0.0021563643073778263,LGALS1/GRAP2/CAV1/PTPN6/HHLA2/LILRB2/VAV1/CD3E,8
BP,GO:0031529,ruffle organization,8/399,52/12848,1.8322570964168685e-4,0.0027483856446253027,0.0021563643073778263,SNX10/ICAM1/SH3BP1/CAV1/PLEK/CSF1R/EVL/EPS8L3,8
BP,GO:0050764,regulation of phagocytosis,10/399,81/12848,1.9580355691497468e-4,0.002926053153897936,0.002295761002425132,SCARB1/TREM2/PYCARD/NCKAP1L/DOCK2/CD36/FCER1G/CD300A/CAMK1D/SIRPA,10
BP,GO:0006090,pyruvate metabolic process,13/399,130/12848,2.001741331360956e-4,0.0029618877310698876,0.002323876563039664,PFKP/PKM/P2RX7/ALDOC/GAPDH/ENO2/LDHA/SDS/SLC16A3/ALDOA/HK2/HK3/NUPR1,13
BP,GO:0071706,tumor necrosis factor superfamily cytokine production,13/399,130/12848,2.001741331360956e-4,0.0029618877310698876,0.002323876563039664,TYROBP/TREM2/PYCARD/PTPN6/CD2/SASH3/HAVCR2/CD36/LGALS9/TLR1/CARD9/SIRPA/HLA-E,13
BP,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,17/399,203/12848,2.004284930799172e-4,0.0029618877310698876,0.002323876563039664,TRAF3IP2/LGALS1/HMOX1/CD40/PYCARD/STAT1/NEK6/TNFRSF10B/APOL3/CD36/CASP1/TNIP1/S100A12/LGALS9/CARD9/TGM2/CARD16,17
BP,GO:0018108,peptidyl-tyrosine phosphorylation,21/399,283/12848,2.0545314155027205e-4,0.003024937397732788,0.0023733448940396547,BTK/CD44/ICAM1/TREM2/CD40/JAK3/CAV1/MET/PTPN6/VEGFA/ZAP70/CD36/EGFR/SAMSN1/ITGB2/CD300A/PDGFD/HCLS1/RAP2B/CSF1R/CD3E,21
BP,GO:0006898,receptor-mediated endocytosis,18/399,223/12848,2.079252029729861e-4,0.003047477334758487,0.00239102957223895,MSR1/SCARB1/CAV2/CAV1/VEGFA/SPARC/SNAP25/CD36/BICD1/FCER1G/ITGB2/CXCL16/B2M/CD163/ANXA2/MX2/HBB/HP,18
BP,GO:0090130,tissue migration,20/399,263/12848,2.096563711183205e-4,0.003047477334758487,0.00239102957223895,PLXND1/VASH1/SCARB1/FAP/SH3BP1/HMOX1/CD40/PIK3CG/MET/VEGFA/SPARC/NRP2/LOXL2/ANXA1/CDH13/ITGB2/MMRN2/CDH5/PTP4A3/EVL,20
BP,GO:0032729,positive regulation of interferon-gamma production,8/399,53/12848,2.100391646763368e-4,0.003047477334758487,0.00239102957223895,PYCARD/CD276/CD2/SASH3/HAVCR2/LGALS9/TLR7/CD3E,8
BP,GO:0046365,monosaccharide catabolic process,8/399,53/12848,2.100391646763368e-4,0.003047477334758487,0.00239102957223895,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0032642,regulation of chemokine production,9/399,67/12848,2.131089893529594e-4,0.003080814737385174,0.0024171858670316597,TREM2/HMOX1/PYCARD/POSTN/HAVCR2/LGALS9/CSF1R/TLR7/SIRPA,9
BP,GO:0018212,peptidyl-tyrosine modification,21/399,284/12848,2.1563976752500753e-4,0.0031061468318584117,0.002437061252591193,BTK/CD44/ICAM1/TREM2/CD40/JAK3/CAV1/MET/PTPN6/VEGFA/ZAP70/CD36/EGFR/SAMSN1/ITGB2/CD300A/PDGFD/HCLS1/RAP2B/CSF1R/CD3E,21
BP,GO:0043410,positive regulation of MAPK cascade,26/399,391/12848,2.212671534173347e-4,0.0031757407990473576,0.0024916641963769535,CD44/SPI1/MYDGF/ICAM1/TREM2/CD40/RASSF2/PYCARD/PIK3CG/CAV2/VEGFA/CXCR4/HAVCR2/CD36/EGFR/IGFBP3/LAPTM5/S100A12/MLKL/LGALS9/CDK1/PDGFD/CSF1R/CARD9/C5AR1/STK39,26
BP,GO:0002478,antigen processing and presentation of exogenous peptide antigen,14/399,149/12848,2.2249868850116335e-4,0.0031762789264788366,0.002492086407425949,KIF2A/NCF2/CD36/FCER1G/B2M/HLA-DRB5/TAP2/HLA-DRA/HLA-E/HLA-F/HLA-B/PSMB9/HLA-DOB/HLA-DMB,14
BP,GO:0032633,interleukin-4 production,6/399,29/12848,2.2369282665176768e-4,0.0031762789264788366,0.002492086407425949,SASH3/HAVCR2/FCER1G/LGALS9/CD3E/HLA-E,6
BP,GO:0046633,alpha-beta T cell proliferation,6/399,29/12848,2.2369282665176768e-4,0.0031762789264788366,0.002492086407425949,RASAL3/ZAP70/DOCK2/LGALS9/CD3E/HLA-E,6
BP,GO:0001894,tissue homeostasis,17/399,205/12848,2.2531997839282352e-4,0.0031880379921537796,0.0025013124887654243,AKR1B1/SNX10/P2RX7/CORO1A/LIPA/VEGFA/SLC2A1/SASH3/RAC2/EGFR/LPCAT1/UBASH3B/B2M/INPP5D/CDH5/CSF1R/STK39,17
BP,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,5/399,19/12848,2.2849108753851264e-4,0.0032101388706995263,0.0025186526847277117,HAVCR2/LGALS9/HLA-E/HLA-F/HLA-B,5
BP,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,5/399,19/12848,2.2849108753851264e-4,0.0032101388706995263,0.0025186526847277117,TYROBP/EHD2/TREM2/NFATC2/CD53,5
BP,GO:0008360,regulation of cell shape,13/399,132/12848,2.3310551828377283e-4,0.0032634772559728196,0.0025605016117301585,PLXND1/ARHGAP15/ICAM1/CORO1A/VEGFA/FN1/RAC2/ANXA1/ALDOA/EPB41/ITGB2/SPTA1/CSF1R,13
BP,GO:0031348,negative regulation of defense response,15/399,168/12848,2.3544025124897424e-4,0.003284638470221704,0.002577104553604893,NMI/TNFAIP6/HAVCR2/AOAH/ENPP3/VSIG4/TNFAIP8L2/IFI16/LGALS9/CDH5/ADA/SIRPA/HLA-E/HLA-F/HLA-B,15
BP,GO:0002715,regulation of natural killer cell mediated immunity,7/399,41/12848,2.3842620508559632e-4,0.0033066114253303704,0.0025943443817260316,HAVCR2/VAV1/LGALS9/SH2D1A/HLA-E/HLA-F/HLA-B,7
BP,GO:0045824,negative regulation of innate immune response,8/399,54/12848,2.3998885137671162e-4,0.0033066114253303704,0.0025943443817260316,NMI/HAVCR2/VSIG4/IFI16/LGALS9/HLA-E/HLA-F/HLA-B,8
BP,GO:0050848,regulation of calcium-mediated signaling,8/399,54/12848,2.3998885137671162e-4,0.0033066114253303704,0.0025943443817260316,TREM2/ZAP70/PLEK/CDH13/TRAT1/TBC1D10C/ADA/CD3E,8
BP,GO:0010959,regulation of metal ion transport,16/399,187/12848,2.4033015372075373e-4,0.0033066114253303704,0.0025943443817260316,CD84/P2RX7/ICAM1/CORO1A/PIK3CG/CAV1/PTPN6/CXCR4/CRACR2A/LILRB2/LGALS3/UBASH3B/EPB41/RRAD/IL16/TRPV2,16
BP,GO:0006096,glycolytic process,11/399,99/12848,2.4487907877773844e-4,0.0033576203584988877,0.002634365636769738,PFKP/PKM/P2RX7/ALDOC/GAPDH/ENO2/LDHA/ALDOA/HK2/HK3/NUPR1,11
BP,GO:2000116,regulation of cysteine-type endopeptidase activity,16/399,188/12848,2.553849127111357e-4,0.0034861563478721506,0.002735214082198068,FAS/CD44/GRAMD4/PYCARD/VEGFA/TNFRSF10B/CASP1/NOL3/S100A8/LAPTM5/S100A9/IFI16/LGALS9/CARD9/CARD16/PSMB9,16
BP,GO:0051056,regulation of small GTPase mediated signal transduction,20/399,267/12848,2.5600095486880706e-4,0.0034861563478721506,0.002735214082198068,ARHGAP15/GMIP/ARHGAP4/MYO9B/CYTH4/SH3BP1/RASAL3/PIK3CG/MET/ARHGDIB/SIPA1L2/ARHGAP9/RAC2/ARHGAP22/VAV1/ARHGAP26/ARHGAP25/ARHGAP45/ARHGAP30/EPS8L3,20
BP,GO:0032649,regulation of interferon-gamma production,10/399,84/12848,2.6500671301821796e-4,0.0035954935939604554,0.0028209993268535536,PYCARD/CD276/CD2/SASH3/HAVCR2/LAPTM5/LGALS9/TLR7/SIRPA/CD3E,10
BP,GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,9/399,69/12848,2.6744990964455565e-4,0.0035954935939604554,0.0028209993268535536,NCF2/CD36/FCER1G/B2M/TAP2/HLA-E/HLA-F/HLA-B/PSMB9,9
BP,GO:0097006,regulation of plasma lipoprotein particle levels,9/399,69/12848,2.6744990964455565e-4,0.0035954935939604554,0.0028209993268535536,MSR1/SCARB1/HMOX1/LIPA/CD36/ABCG1/BMP1/ANXA2/APOBR,9
BP,GO:0006757,ATP generation from ADP,11/399,100/12848,2.676344855654775e-4,0.0035954935939604554,0.0028209993268535536,PFKP/PKM/P2RX7/ALDOC/GAPDH/ENO2/LDHA/ALDOA/HK2/HK3/NUPR1,11
BP,GO:0030851,granulocyte differentiation,6/399,30/12848,2.7237041264772304e-4,0.0036306281814211167,0.002848565680397415,SPI1/C1QC/RUNX1/INPP5D/HCLS1/EVI2B,6
BP,GO:0032663,regulation of interleukin-2 production,8/399,55/12848,2.7334751029564706e-4,0.0036306281814211167,0.002848565680397415,SASH3/ANXA1/HAVCR2/VSIG4/RUNX1/LAPTM5/CARD9/CD3E,8
BP,GO:0070527,platelet aggregation,8/399,55/12848,2.7334751029564706e-4,0.0036306281814211167,0.002848565680397415,PIK3CG/PTPN6/FN1/PLEK/FERMT3/UBASH3B/RAP2B/HBB,8
BP,GO:0019722,calcium-mediated signaling,14/399,152/12848,2.738894943879088e-4,0.0036306281814211167,0.002848565680397415,BTK/P2RX7/TREM2/NFATC2/ZAP70/PLEK/CXCR4/CDH13/EGFR/VCAM1/TRAT1/TBC1D10C/ADA/CD3E,14
BP,GO:0034381,plasma lipoprotein particle clearance,7/399,42/12848,2.7857425976141254e-4,0.003680500981616013,0.0028876955333929626,MSR1/SCARB1/HMOX1/LIPA/CD36/ANXA2/APOBR,7
BP,GO:0032271,regulation of protein polymerization,16/399,190/12848,2.879615100403008e-4,0.0037919683995405943,0.002975152096091209,WAS/ADD2/MAP2/ICAM1/CORO1A/PYCARD/MET/NCKAP1L/GMFG/SPIRE1/SPTA1/CDH5/HCLS1/EVL/CYRIA/FCHSD1,16
BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,5/399,20/12848,2.9694373574769555e-4,0.003897386531688504,0.003057862431141436,RASAL3/ZAP70/LGALS9/CD3E/HLA-E,5
BP,GO:0046849,bone remodeling,9/399,70/12848,2.9864767147055865e-4,0.003906899046450915,0.0030653258842224035,SNX10/P2RX7/RASSF2/RAC2/EGFR/UBASH3B/CTHRC1/INPP5D/CSF1R,9
BP,GO:0001959,regulation of cytokine-mediated signaling pathway,13/399,136/12848,3.130622030465842e-4,0.004082085588744676,0.0032027760297920235,TREM2/PYCARD/CAV1/PTPN6/STAT1/CXCR4/PXDN/CASP1/NOL3/RUNX1/LAPTM5/CASP4/CARD16,13
BP,GO:0032623,interleukin-2 production,8/399,57/12848,3.514571138273577e-4,0.004567797668309958,0.0035838623573549184,SASH3/ANXA1/HAVCR2/VSIG4/RUNX1/LAPTM5/CARD9/CD3E,8
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,17/399,213/12848,3.537804659461266e-4,0.004583065127029368,0.003595841099534452,CD44/ICAM1/SEMA6A/TREM2/PYCARD/PTPN6/FN1/HAVCR2/CD36/TNIP1/EGFR/LGALS9/PDGFD/TBC1D10C/CSF1R/C5AR1/SIRPA,17
BP,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,14/399,156/12848,3.580285392860688e-4,0.004623086963596811,0.0036272419548178114,TRAF3IP2/LGALS1/HMOX1/CD40/NEK6/TNFRSF10B/APOL3/CD36/CASP1/S100A12/LGALS9/CARD9/TGM2/CARD16,14
