id,external_gene_name,Regulation_Grouping_2,Integrated padj (Stage IV-Stage I),Integrated pval (Stage IV-Stage I),Integrated diff (Stage IV-Stage I),mannwhitneyu stat (Stage IV-Stage I),Integrated mean (Stage I),Integrated mean (Stage IV),Protein-LogFC mean (Stage IV-Stage I),RNA-LogFC mean (Stage IV-Stage I),CpG-LogFC mean (Stage IV-Stage I),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000255136,TPBGL-AS1,MDE_TMDS,0.4702293065490816,0.4349980588106948,0.018964290618896484,217.0,0.54087216,0.55983645,0.0,-0.006766664346801329,0.011212932253599569,TPBGL-AS1,,cg05709458,1.4656420000000001,1.7765490000000001e-09,-0.130718131544127,4.5155006979628594e-33,0.0,1.0
ENSG00000255496,0,MDE_TMDS,0.1488437239022502,0.05200426744902779,0.32411834597587585,150.0,0.14499128,0.46910962,0.0,-0.1300933421178451,0.02708891541722652,0,,cg09313122,1.6612580000000001,3.138309e-12,-0.1106943938983562,4.0675061655111395e-33,0.0,1.0
ENSG00000255733,IFNG-AS1,MDE_TMDS,0.4636433145592777,0.42642424114282185,0.011696845293045044,216.0,0.15686327,0.16856012,0.0,-0.11477640243434345,-0.04362866373439833,IFNG-AS1,100885789.0,cg05224770,1.4688780000000001,5.920208000000001e-16,-0.1556133105243466,9.639435602203568e-47,0.0,1.0
ENSG00000255774,LINC02747,MDE_TMDS,0.10883846335516358,0.031037268219782883,0.427988350391388,139.0,-0.34589985,0.082088515,0.0,-1.0400606506632992,0.15421709626594102,LINC02747,,cg08657939,6.8903360000000005,3.495606999999999e-155,-0.2009344373743229,1.7153762971299594e-40,0.0,1.0
ENSG00000255819,KLRC4-KLRK1,MDE_TMDS,0.4952741797375309,0.4869438800783369,0.06067167967557908,223.0,0.039580338,0.10025202,0.0,-0.14440824723568968,-0.04882613528405673,KLRC4-KLRK1,,cg10195814,2.63774,1.7981219999999997e-60,-0.1168359976945537,1.7813842672416898e-40,0.0,1.0
ENSG00000255833,TIFAB,MDE_TMDS,0.4389314103858691,0.3758434095047197,-0.02726323902606964,210.0,0.16054071,0.13327748,0.0,0.003118154306397169,-0.06436467568945206,TIFAB,497189.0,cg18957078,2.342019,1.4397079999999999e-34,-0.1553337790601486,8.14275365280083e-29,0.0,1.0
ENSG00000256128,LINC00944,MDE_TMDS,0.07577370044196148,0.016684117528505283,-0.39848339557647705,127.0,-0.19336796,-0.59185135,0.0,0.6186982590707069,-0.0219420147166397,LINC00944,,cg04396850,3.320439,5.969482999999999e-97,-0.3542863356528904,4.9802450355550284e-82,0.0,1.0
ENSG00000256195,0,MDE_TMDS,0.3811688023578933,0.27422006347001343,-0.06921765208244324,197.0,-0.38345325,-0.4526709,0.0,-0.061454266690235786,-0.07603221409220373,0,101928940.0,cg16908944,3.5091989999999997,3.19682e-107,-0.1293567515031766,1.3877511445100596e-45,0.0,1.0
ENSG00000256235,SMIM3,MDE_TMDS,0.09010630522424294,0.02176880156793637,-0.3948063254356384,132.0,-0.14213179,-0.53693813,0.0,1.1534345259259262,-0.18541368328403046,SMIM3,85027.0,cg09501687,1.759453,3.346516e-26,-0.4206127845523325,5.392298218127099e-60,0.0,1.0
ENSG00000256574,OR13A1,MDE_TMDS,0.10355245848337742,0.02810483391559556,-0.3907042145729065,137.0,0.39668876,0.0059845448,0.0,0.15524288803367006,0.013393286889270328,OR13A1,79290.0,cg07389810,2.577929,2.143741e-24,-0.1855226848538445,3.5716866195911704e-24,0.0,1.0
ENSG00000256706,0,MDE_TMDS,0.4316776092356646,0.3594013122764822,0.09299767017364502,208.0,0.09904428,0.19204195,0.0,-0.04062091031649831,0.05253974540186968,0,,cg09110274,1.5010809999999999,8.804009e-17,-0.2383245302219048,1.0343306888289498e-53,0.0,1.0
ENSG00000256713,PGA5,MDE_TMDS,0.1265951645149874,0.039488399940454784,0.18028390407562256,144.0,0.22294205,0.40322596,0.0,-0.2876019349696969,0.08128722963545543,PGA5,5222.0,cg19269612,3.0236509999999996,4.064857e-33,-0.131107721555998,2.87733094627508e-33,0.0,1.0
ENSG00000256742,KDM2B-DT,MDE_TMDS,0.4274114523224844,0.35127470278797457,-0.032987579703330994,207.0,-0.16686489999999998,-0.19985248,0.0,0.056012721316498204,0.008002362804765073,KDM2B-DT,,cg26509318,1.680416,3.782828e-46,-0.3065003456850479,8.094943583475259e-58,0.0,1.0
ENSG00000257042,0,MDE_TMDS,0.07888650884538156,0.01761074968107907,-0.4091708064079285,128.0,0.6730592,0.26388842,0.0,0.7340588517239057,-0.02538605688669571,0,,cg20389635,1.492117,5.084624e-06,-0.3432145452333305,1.9124688433939092e-79,0.0,1.0
ENSG00000257138,TAS2R38,MDE_TMDS,0.12408825035640247,0.03766287109441268,0.3714205324649811,143.0,0.040323168,0.4117437,0.0,-0.360941897,-0.08297443594034988,TAS2R38,5726.0,cg25481253,1.7187689999999998,3.1671700000000004e-18,-0.3187612926908578,1.9109493731781796e-68,0.0,1.0
ENSG00000257242,LINC01619,MDE_TMDS,0.4389314103858691,0.3758434095047197,-0.026411496102809903,210.0,0.08928967,0.06287818,0.0,0.1002641172053873,0.07907438029657872,LINC01619,256021.0,cg25765315,1.5881889999999999,4.944439e-37,-0.2327819335560018,2.8451992999637693e-36,0.0,1.0
ENSG00000257452,0,MDE_TMDS,0.2708427216690753,0.14494641067916875,-0.14968812465667725,176.0,0.37998602,0.23029789999999997,0.0,0.059947268545454624,-0.07235003586813715,0,,cg16399664,1.214216,7.298932e-13,-0.1665885526339078,1.09838659691731e-24,0.0,1.0
ENSG00000257542,OR7E47P,MDE_TMDS,0.03254336553255943,0.003756917580593634,0.4453686475753784,102.0,-0.2993575,0.14601116,0.0,-1.2217254669360262,0.08549554331198853,OR7E47P,26628.0,cg19107511,1.565097,2.763352e-29,-0.2481585079311568,4.634682355011349e-49,0.0,1.0
ENSG00000257754,0,MDE_TMDS,0.1607227941835301,0.059349472164101726,-0.2824833989143372,153.0,0.2253923,-0.057091095,0.0,0.3008872511885522,-0.05450258933648111,0,,cg19312404,1.6811099999999999,5.1898679999999996e-30,-0.32301606266302896,2.3451938000724996e-82,0.0,1.0
ENSG00000257925,0,MDE_TMDS,0.2708427216690753,0.14494641067916875,0.17180544137954712,176.0,0.3044533,0.47625875,0.0,-0.09929027373737373,-0.13073209245387202,0,,cg09853702,1.024201,6.365751000000001e-09,-0.4480330299133978,1.5435121477007296e-79,0.0,1.0
ENSG00000258086,0,MDE_TMDS,0.2525915266207879,0.13054424464499434,-0.18542897701263428,173.0,0.25154465,0.06611568,0.0,0.3157697052188552,0.006776975335576141,0,,cg17465423,1.791147,6.747301999999999e-26,-0.2033001037991544,2.327713841504309e-40,0.0,1.0
ENSG00000258102,MAP1LC3B2,MDE_TMDS,0.020522707814538927,0.0017886763691570625,0.4644255638122559,91.0,1.3450367,1.8094622999999999,0.14169424124359076,-0.5132971577070706,-0.029705000232871537,MAP1LC3B2,643246.0,cg12196045,1.905919,4.354249e-37,-0.4705715169515992,2.132311371060479e-84,0.0928888317057109,0.0636399249596061
ENSG00000258137,0,MDE_TMDS,0.2774667890020577,0.1499763148505006,0.03807224333286285,177.0,0.23845668,0.27652892,0.0,-0.01135967019191922,-0.0649746335804165,0,102724050.0,cg20909017,1.2966280000000001,1.945504e-10,-0.2615275910597687,1.0530387705028696e-64,0.0,1.0
ENSG00000258537,FRMD6-AS2,MDE_TMDS,0.0832206394955691,0.01959629737357437,0.30233898758888245,130.0,0.104357876,0.40669686,0.0,-0.2645870794107744,0.09879649030202588,FRMD6-AS2,100874185.0,cg15369751,2.7527369999999998,3.752897e-35,-0.1851089297805921,3.463052758367069e-36,0.0,1.0
ENSG00000258551,CRAT37,MDE_TMDS,0.3811688023578933,0.27422006347001343,-0.0849674642086029,197.0,0.030760400000000004,-0.054207068,0.0,0.14340307036700362,-0.11305881628241075,0,101926928.0,cg09782560,1.502507,1.230959e-10,-0.3814925125598747,1.33353529965273e-66,0.0,1.0
ENSG00000258583,LINC01500,MDE_TMDS,0.34857065268071313,0.2323804351204754,-0.12606430053710938,191.0,0.4632958,0.3372315,0.0,0.061130781340067324,-0.05823540928064602,LINC01500,,cg01617520,1.125433,8.947247e-06,-0.1171906915665657,6.88305334234518e-45,0.0,1.0
ENSG00000258733,LINC02328,MDE_TMDS,0.3811688023578933,0.27422006347001343,0.07457130402326584,197.0,0.0766032,0.1511745,0.0,-0.2465763587542087,-0.014079523063128069,LINC02328,,cg13090238,1.627566,4.760814999999999e-49,-0.2035798226123653,4.409276203428349e-62,0.0,1.0
ENSG00000258760,0,MDE_TMDS,0.3884339404559459,0.2889497125868772,-0.051347166299819946,199.0,0.48081526,0.42946809999999996,0.0,0.015439634127946147,-0.004181913556991572,0,,cg11863573,1.317795,1.408937e-06,-0.1396914160179432,2.398550361943839e-125,0.0,1.0
ENSG00000258808,LINC02310,MDE_TMDS,0.05132218327989993,0.0084359857837756,0.3775290250778198,115.0,0.07881422,0.45634326,0.0,-0.22870042617845124,0.07654542017454476,LINC02310,105370496.0,cg21929473,4.320396,6.658034e-42,-0.1112417909307035,3.2075681593324404e-17,0.0,1.0
ENSG00000259171,0,MDE_TMDS,0.056486495580406124,0.010062196842687023,0.3834494352340698,118.0,-0.07747461,0.3059748,0.0,-0.28230823077104383,-0.015130319735346703,0,,cg21882356,1.113515,2.115259e-18,-0.1664753436659993,1.7043758037383998e-35,0.0,1.0
ENSG00000259343,TMC3-AS1,MDE_TMDS,0.010948527102912435,0.0005524486152845725,-0.5482069849967957,75.0,0.38900596,-0.15920101,0.0,0.5204876364680135,-0.14324812190751848,TMC3-AS1,,cg22776912,1.207755,8.192032e-17,-0.167733352976418,4.211778645517489e-42,0.0,1.0
ENSG00000259498,TPM1-AS,MDE_TMDS,0.018996367721227158,0.0015539842096110898,0.402033805847168,89.0,-0.24488935,0.15714446,0.0,-0.8917277885521881,0.06712946827275737,TPM1-AS,,cg19631779,1.091676,4.060706e-26,-0.2233202043042913,4.2157603443630196e-54,0.0,1.0
ENSG00000259518,LINC01583,MDE_TMDS,0.3240335758209759,0.2004152621094568,-0.2308562397956848,186.0,0.54458815,0.31373190000000006,0.0,0.33726562401346805,0.10980767759739801,LINC01583,101929690.0,cg23205454,3.9340949999999997,3.9257839999999996e-20,-0.1132329001042103,3.839252559610431e-20,0.0,1.0
ENSG00000259786,LINC02109,MDE_TMDS,0.31013644982077704,0.1825726807048917,0.13674411177635193,183.0,0.47877565,0.61551976,0.0,-0.10437175209427606,-0.08647915626519079,LINC02109,,cg11666098,1.2921,0.001718326,-0.1450742145149481,9.22580538768576e-43,0.0,1.0
ENSG00000259867,DYNLRB2-AS1,MDE_TMDS,0.03254336553255943,0.003756917580593634,0.4997120499610901,102.0,-0.29192325,0.2077888,0.0,-0.4981987897474746,0.01475753571240665,DYNLRB2-AS1,,cg02450832,2.1046419999999997,1.0818489999999998e-51,-0.1457274189032341,3.00392120505681e-31,0.0,1.0
ENSG00000260604,0,MDE_TMDS,0.05370233761957638,0.00895038960326273,0.39976903796195984,116.0,-0.06943187,0.33033717,0.0,-0.9937185635016836,0.05092247643645545,0,,cg23581088,1.901929,6.083056e-22,-0.2116798518036596,1.33460243962761e-52,0.0,1.0
ENSG00000260719,0,MDE_TMDS,0.3847985955220396,0.2815384219530519,0.049989983439445496,198.0,0.20492177,0.25491175,0.0,-0.02500179023905727,-0.09548410507517784,0,,cg09638208,1.4843870000000001,8.990258e-18,-0.2060632942686353,1.5404850038625602e-45,0.0,1.0
ENSG00000260868,LINC01960,MDE_TMDS,0.49100996103883104,0.4782467051708492,0.038224011659622185,222.0,0.26850298,0.30672699999999997,0.0,-0.009575171003367078,0.0006847522144005637,LINC01960,100128905.0,cg13223682,2.181857,2.340375e-26,-0.3788383622726034,3.222168745718439e-66,0.0,1.0
ENSG00000260903,XKR7,MDE_TMDS,0.10355245848337742,0.02810483391559556,-0.11684566736221312,137.0,0.5802155,0.46336985,0.0,0.04873306673737375,-0.07639507903082944,XKR7,343702.0,cg27219221,1.483248,2.6688120000000003e-07,-0.1012140881842837,1.00095171974953e-47,0.0,1.0
ENSG00000260922,0,MDE_TMDS,0.4231158478160802,0.34321553098842594,0.046042084693908684,206.0,0.526254,0.5722961,0.0,-0.06372105339730637,-0.0228229499207289,0,,cg02084561,1.95727,1.536135e-15,-0.1072723185626838,4.664045363874259e-36,0.0,1.0
ENSG00000261000,0,MDE_TMDS,0.49100996103883104,0.4782467051708492,-0.1149926483631134,222.0,0.21922286,0.10423021,0.0,0.012189471646464679,-0.06842482346362844,0,,cg13052638,1.213782,1.021151e-11,-0.5447932060891214,1.9582508651406098e-98,0.0,1.0
ENSG00000261411,0,MDE_TMDS,0.2148959358556352,0.1008762267701529,-0.07048958539962769,166.0,0.5806168,0.5101272,0.0,0.07646689025589218,-0.08892465834326349,0,,cg11366886,2.739051,2.8315109999999996e-15,-0.1675601345693607,5.776163071192929e-39,0.0,1.0
ENSG00000261416,CORO1A-AS1,MDE_TMDS,0.3847985955220396,0.2815384219530519,0.07928147166967392,198.0,0.071673565,0.15095504,0.0,-0.05465790337710441,-0.07684051411154014,CORO1A-AS1,,cg02358862,2.329453,5.067958999999999e-57,-0.1383615308498518,2.89220340417673e-29,0.0,1.0
ENSG00000261434,0,MDE_TMDS,0.4636433145592777,0.42642424114282185,-0.07205790281295776,216.0,0.4706717000000001,0.3986138,0.0,0.08490532352188554,-0.03591507073210505,0,,cg22207135,1.7934139999999998,4.451683e-16,-0.1132272217772996,9.8778049064496e-38,0.0,1.0
ENSG00000261594,TPBGL,MDE_TMDS,0.041006036225307685,0.005172779799064043,-0.2439223825931549,107.0,0.5961405,0.35221812,0.0,0.2928876441986533,0.024339890509519343,TPBGL,100507050.0,cg19086497,2.517411,5.228939e-15,-0.1063761153056567,1.0657733538228698e-21,0.0,1.0
ENSG00000261655,0,MDE_TMDS,0.07380634083213777,0.015799522502292492,0.29015669226646423,126.0,0.13207433,0.42223102,0.0,-0.3230044827239056,0.014163627869206554,0,,cg00654448,1.1016350000000001,1.4216929999999999e-11,-0.2703156060202712,2.3449902074373594e-65,0.0,1.0
ENSG00000263528,IKBKE,MDE_TMDS,0.2525915266207879,0.13054424464499434,0.02130007743835449,173.0,2.2061942,2.2274942,-0.03730359048005477,0.5149552747474746,0.0021726123732048737,IKBKE,9641.0,cg11739399,1.07334,1.993092e-25,-0.1842667245080061,1.6523219699522097e-60,0.41271344983933794,1.40967636661139e-18
ENSG00000263961,RHEX,MDE_TMDS,0.4532510105498351,0.4009261614725988,0.07882891595363617,213.0,-0.24540132,-0.16657239999999998,0.0,-0.483394500673401,0.03959831349072286,RHEX,440712.0,cg13685151,1.8224150000000001,2.0427389999999998e-35,-0.1416927572336683,6.36268706405005e-46,0.0,1.0
ENSG00000265206,0,MDE_TMDS,0.2774667890020577,0.1499763148505006,0.1545727550983429,177.0,-0.20216479999999998,-0.047592036,0.0,-0.3616665151851849,-0.05733140467240685,0,,cg19466818,1.870526,1.526252e-51,-0.2602354283759071,2.0997775173115496e-41,0.0,1.0
ENSG00000265817,FSBP,MDE_TMDS,0.11249440872148073,0.03259585696134648,-0.3367296755313873,140.0,0.38711609999999996,0.050386417999999995,0.0,0.15944062722558922,-0.018488453002049127,FSBP,100861412.0,cg14627709,2.140123,4.713322999999999e-22,-0.1910311745545782,9.158294889685379e-18,0.0,1.0
ENSG00000266560,MAGEA10-MAGEA5,MDE_TMDS,0.4952741797375309,0.4869438800783369,0.009945690631866457,223.0,0.5323264,0.5422720999999999,0.0,-0.0030594863569023694,-0.018133743414004644,0,100533997.0,cg16341056,2.557569,5.433367e-12,-0.1563923667031067,5.416383786421008e-32,0.0,1.0
ENSG00000267532,MIR497HG,MDE_TMDS,0.32873139020158426,0.20658807549365613,-0.11983104050159454,187.0,-0.099062875,-0.21889392,0.0,0.1911360744444444,-0.21684529106484896,MIR497HG,100506755.0,cg06679494,1.3651870000000002,7.754848e-37,-0.2452306005736116,2.80761173225621e-37,0.0,1.0
ENSG00000268758,ADGRE4P,MDE_TMDS,0.4568897690055359,0.409384410760312,-0.038955390453338616,214.0,-0.3458309,-0.38478628,0.0,-0.1922583573198655,-0.0710877659966569,ADGRE4P,326342.0,cg11579116,3.0598349999999996,3.064004999999999e-88,-0.1599269161988162,3.67972860183581e-32,0.0,1.0
ENSG00000269404,SPIB,MDE_TMDS,0.4347290828423971,0.367592022648082,0.10414905846118927,209.0,0.23519115,0.3393402,0.0,-0.2480658213333333,-0.02199766461620009,SPIB,6689.0,cg13918544,1.026693,3.1379190000000003e-11,-0.1139990073666401,6.208168132177589e-33,0.0,1.0
ENSG00000270123,VTRNA2-1,MDE_TMDS,0.3932643179912517,0.29645154246129524,-0.11611410975456238,200.0,0.38442332,0.2683092,0.0,0.212901563872054,0.02138447043779333,VTRNA2-1,,cg00124993,1.7022959999999998,3.4008109999999996e-15,-0.1013456517889023,9.07063765524225e-08,0.0,1.0
ENSG00000272243,0,MDE_TMDS,0.06108531030960172,0.011955534739493914,-0.7528753876686096,121.0,0.6452454000000001,-0.10763001400000001,0.0,1.963364764814815,0.15248990054046602,0,,cg27596415,6.138602,1.8850859999999999e-28,-0.1107430285810814,4.11140783144995e-18,0.0,1.0
ENSG00000272884,0,MDE_TMDS,0.4347290828423971,0.367592022648082,0.048735469579696655,209.0,0.20131901,0.25005448,0.0,0.006211146683501673,-0.03871526623263949,0,,cg02694489,1.935961,2.868518e-22,-0.1333628345442559,1.94155614330065e-37,0.0,1.0
ENSG00000276043,UHRF1,MDE_TMDS,0.4195951875630285,0.3352270420515021,0.037346959114074714,205.0,1.7629466,1.8002936,0.13260288340191995,0.5150795203367007,-0.04659597863528664,UHRF1,29128.0,cg18901104,3.023546,7.023141999999998e-136,-0.1622085393408203,1.8959969609146996e-47,0.44247527028646705,1.1122581140422198e-23
ENSG00000276231,PIK3R6,MDE_TMDS,0.4956472692261204,0.4956472692261204,0.04018545150756836,224.0,1.5680882999999999,1.6082736999999998,-0.15260350754458246,0.02084680912457904,-0.0844019716957437,PIK3R6,146850.0,cg24092340,2.803634,1.329065e-106,-0.1487363443607811,8.850557566936919e-37,0.29882502577010805,8.929083583742009e-05
ENSG00000004776,HSPB6,MDS,0.030889545789431337,0.004008567010842234,-0.6065868139266968,103.0,0.06948170000000001,-0.5371051,-0.042600962598494115,-0.3090092519582607,0.14834616169144066,HSPB6,126393.0,cg13558754,-1.2523203032429,9.806256016600793e-10,0.1999060824289753,4.6832932052946403e-38,-0.652639950492955,4.70842258440206e-11
ENSG00000005108,THSD7A,MDS,0.23518083631829034,0.14003133765516526,-0.4500179886817932,175.0,1.3165625,0.86654454,0.13699689849108798,-1.011555201823032,-0.060613955521812125,THSD7A,221981.0,cg07016094,-1.00888541540872,3.3006326598387194e-23,0.1398667142772135,4.958556196923739e-33,-0.647504198729475,8.856129516965558e-29
ENSG00000005882,PDK2,MDS,0.06938148529562818,0.01959629737357437,-0.4803585708141327,130.0,0.49259344,0.012234878999999999,0.24180076268861014,-0.1366304132718259,0.0071288896004489954,PDK2,5164.0,cg23913876,-1.20995037159372,2.9844684293462597e-53,0.10530510527250901,4.5925810620154e-50,-0.68095276399377,2.3588872872223196e-32
ENSG00000007923,DNAJC11,MDS,0.2797851667696728,0.19435458149649024,-0.21375994384288788,185.0,0.21059223,-0.0031677126000000002,0.15132531907320454,0.02649961409356294,0.06782745527255199,DNAJC11,55735.0,cg11518883,-1.07638011534011,4.53104694410006e-132,0.1364686495011303,2.8441175533250998e-21,-0.7205076777150791,2.37663343225649e-54
ENSG00000013588,GPRC5A,MDS,0.008193035867463727,0.00021236658179337185,1.1312779188156128,63.0,-0.08283941,1.0484385,0.26116881104784584,1.3800257567953842,-0.07387700490909932,GPRC5A,9052.0,cg15006627,-1.51884703502033,9.95963384123061e-10,0.1330588154479839,3.45588201452883e-37,-1.3636516863913601,2.70613576809572e-28
ENSG00000018236,CNTN1,MDS,0.16458714676824554,0.08292176860079548,-0.5268982648849487,161.0,0.15664932,-0.37024897,-0.017754371319533557,0.07455131442415919,0.13903667961463895,CNTN1,1272.0,cg14243778,-3.1074177786802704,5.26572130412089e-28,0.1493208569719457,9.18237480532453e-29,-0.571377852440727,4.883207410553279e-29
ENSG00000050393,MCUR1,MDS,0.4694250049555434,0.42642424114282185,-0.048093467950820916,216.0,0.10316367,0.0550702,0.351229200154348,0.2790498233261588,0.13859104569410516,MCUR1,63933.0,cg05768403,-1.12303732678816,1.4767063105071793e-122,0.1851700947920991,1.39530682621757e-34,-0.772496300154528,6.829997652044189e-45
ENSG00000070915,SLC12A3,MDS,0.2853739058297701,0.2004152621094568,0.12360644340515135,186.0,-1.0135323,-0.88992584,0.4015859547325111,0.4884756905574692,-0.013015847393504336,SLC12A3,6559.0,cg26973177,-7.22836226634185,8.354813198599827e-123,0.1496664942825497,3.53256141654531e-55,-1.17644411722402,1.5204535784884397e-41
ENSG00000074527,NTN4,MDS,0.0003516429960965176,2.684297680126088e-06,-1.5197277069091797,16.0,1.2789031000000002,-0.24082454,-0.34010103703703776,-1.8158529800574532,0.2263023176060177,NTN4,59277.0,cg26584545,-1.3292108754796002,3.71953978992603e-26,0.1861919418601647,1.4618930982778798e-36,-0.9648508090614879,1.0443133894212e-46
ENSG00000076258,FMO4,MDS,0.049882851128103284,0.01066198344722818,-0.4961479008197784,119.0,0.10509481,-0.39105308,0.5298635397495692,-0.2020585435007596,0.06505177202500081,FMO4,2329.0,cg14981176,-2.02077012016712,3.945695220929799e-77,0.1698049405657845,1.17432371892249e-33,-1.3834867965531599,8.44535720525354e-52
ENSG00000079337,RAPGEF3,MDS,0.043948531653619685,0.007045184463557354,-0.748397707939148,112.0,0.33265272,-0.41574502,-0.04340921810699416,-1.0060407732470678,0.04590845932073623,RAPGEF3,10411.0,cg03615683,-1.88366836881525,2.90812970399445e-85,0.2289708437971752,2.6022628450582397e-52,-0.731865336209999,8.86359200237775e-45
ENSG00000088899,LZTS3,MDS,0.4694250049555434,0.42642424114282185,0.005477830767631532,216.0,0.17156993,0.17704776,0.12418711674873785,0.11553079204905715,0.012055407212016813,LZTS3,9762.0,cg12919829,-2.62529602186799,1.4550911892536395e-119,0.1884892233901921,4.617262153115539e-31,-0.89160055253874,9.921886613007808e-57
ENSG00000095203,EPB41L4B,MDS,0.04973843845781168,0.009492068407979328,0.2859654128551483,117.0,-0.48800796,-0.20204255,0.11050178627635954,0.7475040141458579,0.0025647983343198844,EPB41L4B,54566.0,cg14235574,-4.476226827244269,1.6191277862455997e-127,0.1466343250218033,2.73773284084016e-31,-1.11195824140611,3.2547882691987303e-38
ENSG00000099219,ERMP1,MDS,0.033169125232185966,0.004557589726559904,-0.4623008370399475,105.0,0.30360904,-0.15869178,-0.16227306709944644,-0.1848090815055972,0.10073189169191367,ERMP1,79956.0,cg13979887,-1.50209065936242,3.973291881092318e-156,0.149864917604079,4.73960124516497e-25,-0.5297326883054799,6.506648481727531e-36
ENSG00000099812,MISP,MDS,0.03075976269111038,0.003295694533425757,-0.8460084795951843,100.0,0.045664977,-0.8003435,-0.09107192837039813,-0.5597518101444563,0.2590886120033073,MISP,126353.0,cg04245402,-2.0542858521098797,4.05814891632034e-14,0.2187001041876755,4.38693026916456e-28,-0.894764450131315,2.58875821589678e-37
ENSG00000100473,COCH,MDS,0.04804844076846103,0.0084359857837756,0.7138175964355469,115.0,-0.4709576,0.24285996,1.2558980607706025,1.187485628441884,0.016557511621857483,COCH,1690.0,cg18084609,-2.03590796896493,8.214274086011029e-29,0.2368388027951294,2.6323857554078597e-58,-1.43516836534834,4.07862500103935e-39
ENSG00000100604,CHGA,MDS,0.049882851128103284,0.010062196842687023,-0.3464953601360321,118.0,0.16402306,-0.1824723,0.4437442581122106,0.029054687269826962,0.15242660377511294,CHGA,1113.0,cg01901466,-1.08881063138152,3.44408074625094e-13,0.1396116179629029,1.65980728825491e-27,-0.8901488279444321,3.06306280595447e-21
ENSG00000101004,NINL,MDS,0.4956472692261204,0.4869438800783369,0.046641618013381965,223.0,0.34699085,0.39363247,0.15076329218107154,0.4884957953742393,0.06706131331852716,NINL,22981.0,cg06913219,-1.72936108189781,7.529686975156596e-182,0.120244611518839,6.68413214251127e-24,-0.6989144048903281,8.77894929242781e-38
ENSG00000101049,SGK2,MDS,0.4956472692261204,0.4869438800783369,0.15437786281108856,223.0,-0.16785416,-0.013476294,0.328176159122086,0.5209645320694885,0.0016060271845678706,SGK2,10110.0,cg25150155,-2.01638091625636,2.4127780620437097e-84,0.2059731052649432,1.8942458760500994e-122,-0.69592167325902,2.61806302522715e-38
ENSG00000102886,GDPD3,MDS,0.03075976269111038,0.003756917580593634,-0.7719162702560425,102.0,0.38995805,-0.38195825,-0.11687852081910233,-0.41879451118180894,0.16791413539176842,GDPD3,79153.0,cg04833731,-1.4820842078764498,6.543568988592929e-82,0.1262602331439892,2.5815562555535803e-15,-1.23634184910847,1.6344675150857696e-56
ENSG00000103067,ESRP2,MDS,0.11427573568305105,0.049723030030029834,-0.5498422980308533,149.0,0.66972166,0.119879365,0.03556783360746518,-0.2391513270787544,0.15194955340952462,ESRP2,80004.0,cg00944421,-1.59733918685756,3.967648349328929e-94,0.2554794048777308,3.06509403905008e-39,-0.5040265510573411,2.9004944758020897e-44
ENSG00000105357,MYH14,MDS,0.08412723015249031,0.029540859442859186,-0.7547521591186523,138.0,0.63824934,-0.11650281,0.08059175171467893,-0.15705794631603753,0.2806063318795444,MYH14,79784.0,cg03344031,-1.3953538205648601,5.01448284468795e-08,0.1495899426337465,2.3815506450366103e-17,-0.59641727196452,5.361717405490361e-25
ENSG00000106927,AMBP,MDS,0.4956472692261204,0.4956472692261204,0.15912781655788422,224.0,-0.08118373,0.077944085,0.3071066023920297,0.4538441124858588,0.054605501318917234,AMBP,259.0,cg25420952,-2.2322324929901,2.81071169613698e-32,0.1672324365993678,1.5484178005614699e-27,-0.526696864358997,3.2345397367053293e-18
ENSG00000107864,CPEB3,MDS,0.4007282478958429,0.3273123856859175,-0.12943369150161746,204.0,0.74236983,0.61293614,0.3127320021630135,0.011753871501376743,-0.017865242241917045,CPEB3,22849.0,cg00870849,-1.3250163129828703,8.88528339428176e-97,0.100954592619787,1.4664025708843198e-23,-0.543707771101902,1.28663992073358e-31
ENSG00000109654,TRIM2,MDS,0.14492529113624505,0.06748429587260264,-0.3397636115550995,156.0,0.30602533,-0.033738278,0.05388474211248506,-0.4093455963645236,-0.00899398201615309,TRIM2,23321.0,cg17852507,-1.5160413273340498,3.345234417001839e-84,0.2577602498708551,1.1898673894136699e-35,-0.67745802469136,1.79584782814025e-42
ENSG00000111012,CYP27B1,MDS,0.3674991490182613,0.2889497125868772,0.1779462695121765,199.0,-0.4414619000000001,-0.26351562,0.6950738258222517,1.2911351575867993,0.061787309077426085,CYP27B1,1594.0,cg24722099,-4.24657775646884,2.2484782879317e-65,0.1140638253445225,1.36076402057004e-24,-1.14618196512065,5.732842916874459e-38
ENSG00000111275,ALDH2,MDS,0.11427573568305105,0.049723030030029834,-0.4327973425388336,149.0,0.43894920000000004,0.006151843000000001,0.6310836645178659,-0.21930326982077708,0.0239947206364659,ALDH2,217.0,cg16290534,-1.38919404854269,4.719322661330129e-49,0.1226395565982899,5.570786136639959e-22,-1.18958349682609,6.285061727465829e-56
ENSG00000114378,HYAL1,MDS,0.0144741537204558,0.0005524486152845725,-1.344014048576355,75.0,1.2045468000000001,-0.13946727,0.3298577547496769,-1.244293018670792,0.245400355618232,HYAL1,3373.0,cg12930727,-1.51790154634553,8.639493790973498e-63,0.2576861815546977,9.947782934998539e-33,-0.701762686272474,7.057049248201059e-30
