term,stat,padj,pval,overlap %,gene signature %,overlap between signature and term,term gene count,genes,gene_average,gene_stdev,avg_rna,avg_protein,avg_cpg,Regulation_Grouping_2
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.7952812024543453,0.5764405158465804,0.0759493670886076,0.015,6.0,79.0,"RAPGEF4,LAMC1,SHC1,FBN1,FGG,FGB",0.24738562107086182,0.17892376462960516,-0.2478733409054481,0.015464656977395482,-0.007279068915173825,MDE_TMDS
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.47050750841671674,0.031367167227781115,0.06382978723404255,0.03,12.0,188.0,"CCL22,CCR6,CCR2,CCR7,APLNR,XCL1,XCL2,CXCL13,CCR5,CCR4,CXCR3,FPR3",0.3340003788471222,0.12610016335151455,-0.6363992931696528,0.0,0.03547063971726679,MDE_TMDS
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS,0.5593875403952778,0.08298721775081012,0.05901639344262295,0.045,18.0,305.0,"P2RY10,CCL22,CCR6,CNR1,CCR2,OPN5,S1PR4,FFAR2,CCR7,APLNR,GPR55,XCL1,XCL2,CXCL13,CCR5,CCR4,CXCR3,FPR3",0.3114588260650635,0.17126643645250678,-0.5505156846490519,0.0,0.020460879459928485,MDE_TMDS
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.319153072868946,0.007092290508198801,0.17543859649122806,0.025,10.0,57.0,"CCL22,CCR6,CCR2,CCR7,XCL1,XCL2,CXCL13,CCR5,CCR4,CXCR3",0.3511611074209213,0.11439514231255118,-0.6402178648482311,0.0,0.04267800764242136,MDE_TMDS
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING,REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING,0.7768761139263971,0.4626072206191647,0.14814814814814814,0.01,4.0,27.0,"RAPGEF4,SHC1,FGG,FGB",0.24049019813537598,0.20711556857643562,-0.2118304953359279,-0.01425867936255376,-0.018196962595099356,MDE_TMDS
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.7768761139263971,0.46784581505274725,0.09230769230769231,0.045,18.0,195.0,"RGS1,CCR6,RGS4,CNR1,ADCY7,CCR2,OPN5,S1PR4,CCR7,APLNR,GPR55,CXCL13,CCR5,GNGT2,CCR4,GNG2,CXCR3,FPR3",0.244837261736393,0.133862011314526,-0.5978387660983154,-0.001849962539893631,0.016636017975175325,MDE_TMDS
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.7952812024543453,0.6294772232645165,0.09090909090909091,0.01,4.0,44.0,"RGS4,ADCY7,GNGT2,GNG2",0.21113872528076172,0.14461496937095317,-0.5145683185055793,-0.00832483142952134,0.013265282273569389,MDE_TMDS
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.7952812024543453,0.6320746681235714,0.12698412698412698,0.02,8.0,63.0,"TRIB3,CTLA4,ICOS,CD3D,CD28,BTLA,HLA-DPB1,HLA-DPA1",0.19269993901252744,0.30474485447398036,-0.6826039049748979,-0.03381361627996533,0.03275862798313099,MDE_TMDS
REACTOME_GPCR_LIGAND_BINDING,REACTOME_GPCR_LIGAND_BINDING,0.7768761139263971,0.16728003896978627,0.05392156862745098,0.055,22.0,408.0,"GLP2R,P2RY10,CCL22,CCR6,CNR1,CCR2,OPN5,S1PR4,FFAR2,CCR7,APLNR,GPR55,XCL1,XCL2,CXCL13,CCR5,GNGT2,GRM8,CCR4,GNG2,CXCR3,FPR3",0.29677635431289673,0.17768667009538588,-0.5434340486460638,-0.0015136057144584255,0.02205862314819154,MDE_TMDS
REACTOME_SIGNALING_BY_ILS,REACTOME_SIGNALING_BY_ILS,0.7768761139263971,0.32261500350201,0.056074766355140186,0.015,6.0,107.0,"IL2RB,IL2RA,IL2RG,SHC1,CSF2,IL7R",0.2990643084049225,0.1509619265599325,-0.7331089647007261,0.008758932245738028,-0.012714885137826237,MDE_TMDS
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING,REACTOME_IL_3_5_AND_GM_CSF_SIGNALING,0.7952812024543453,0.7599353712341522,0.11627906976744186,0.0125,5.0,43.0,"IL2RB,IL2RA,IL2RG,SHC1,CSF2",0.29293638467788696,0.07913426101032042,-0.477520206417112,0.010510718694885634,-0.01715375764312113,MDE_TMDS
REACTOME_IL_RECEPTOR_SHC_SIGNALING,REACTOME_IL_RECEPTOR_SHC_SIGNALING,0.7952812024543453,0.7599353712341522,0.18518518518518517,0.0125,5.0,27.0,"IL2RB,IL2RA,IL2RG,SHC1,CSF2",0.29293638467788696,0.07913426101032042,-0.477520206417112,0.010510718694885634,-0.01715375764312113,MDE_TMDS
REACTOME_INTERFERON_GAMMA_SIGNALING,REACTOME_INTERFERON_GAMMA_SIGNALING,0.9065780969151817,0.9065780969151817,0.06349206349206349,0.01,4.0,63.0,"IFNG,GBP6,HLA-DPB1,HLA-DPA1",0.23709578067064285,0.08904789524589479,-0.5021662996348322,0.0,0.011707125843994984,MDE_TMDS
REACTOME_IL_2_SIGNALING,REACTOME_IL_2_SIGNALING,0.7952812024543453,0.7599353712341522,0.12195121951219512,0.0125,5.0,41.0,"IL2RB,IL2RA,IL2RG,SHC1,CSF2",0.29293638467788696,0.07913426101032042,-0.477520206417112,0.010510718694885634,-0.01715375764312113,MDE_TMDS
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.7768761139263971,0.4626072206191647,0.1111111111111111,0.01,4.0,36.0,"RAPGEF4,SHC1,FGG,FGB",0.24049019813537598,0.20711556857643562,-0.2118304953359279,-0.01425867936255376,-0.018196962595099356,MDE_TMDS
